Ref,x,y,Connectivity,Point First Moment,Point Second Moment
3342339,2.6800000,4.9200000,68.0000000,16.2312756,5.3600001
3342340,2.6800000,4.9600000,83.0000000,28.3884850,17.9712009
3342341,2.6800000,5.0000000,101.0000000,41.1720390,28.5904007
3342342,2.6800000,5.0400000,114.0000000,47.7615852,31.3855991
3342343,2.6800000,5.0800000,106.0000000,38.2559357,20.4911995
3342344,2.6800000,5.1200000,53.0000000,9.8327141,2.7360001
3342348,2.6800000,5.2800000,208.0000000,96.5843658,58.2015991
3342349,2.6800000,5.3200000,231.0000000,105.4304123,61.9984016
3342353,2.6800000,5.4800000,104.0000000,24.7866402,7.1087999
3342354,2.6800000,5.5200000,140.0000000,38.7649612,14.3151999
3342355,2.6800000,5.5600000,140.0000000,36.9863129,13.7791996
3342356,2.6800000,5.6000000,129.0000000,28.8436451,8.5791998
3342357,2.6800000,5.6400000,125.0000000,26.7181358,7.4352002
3342358,2.6800000,5.6800000,124.0000000,27.4557438,8.1456003
3342359,2.6800000,5.7200000,121.0000000,28.3948116,9.1775999
3342360,2.6800000,5.7600000,122.0000000,32.3820229,12.0911999
3342361,2.6800000,5.8000000,121.0000000,35.5289879,14.1759996
3342365,2.6800000,5.9600000,269.0000000,260.9851990,362.9920044
3342366,2.6800000,6.0000000,269.0000000,263.8441162,360.0383911
3342370,2.6800000,6.1600000,93.0000000,23.8287621,7.2240000
3342371,2.6800000,6.2000000,93.0000000,21.8472233,6.2319999
3342372,2.6800000,6.2400000,93.0000000,20.4476795,5.5408001
3342373,2.6800000,6.2800000,95.0000000,19.9573269,5.1919999
3342374,2.6800000,6.3200000,112.0000000,25.2046814,7.0464001
3342375,2.6800000,6.3600000,145.0000000,41.3305244,15.3423996
3342376,2.6800000,6.4000000,144.0000000,42.2267876,15.7231998
3342379,2.6800000,6.5200000,246.0000000,162.1927032,154.5552063
3342380,2.6800000,6.5600000,256.0000000,180.6912537,191.7503967
3342381,2.6800000,6.6000000,267.0000000,198.4571381,225.9743958
3342382,2.6800000,6.6400000,294.0000000,232.4885559,300.1199951
3342383,2.6800000,6.6800000,457.0000000,346.3464966,400.4495850
3342384,2.6800000,6.7200000,293.0000000,225.4933472,287.5280151
3342385,2.6800000,6.7600000,266.0000000,197.7756348,226.7440033
3342386,2.6800000,6.8000000,258.0000000,183.9332275,197.6815948
3342387,2.6800000,6.8400000,243.0000000,162.4770508,158.3536072
3407875,2.7200000,4.9200000,86.0000000,31.0225067,18.2416000
3407876,2.7200000,4.9600000,88.0000000,29.3522491,16.4703999
3407877,2.7200000,5.0000000,91.0000000,28.3442802,14.9471998
3407878,2.7200000,5.0400000,119.0000000,48.3326530,31.8463993
3407879,2.7200000,5.0800000,148.0000000,62.5771790,38.5359993
3407880,2.7200000,5.1200000,176.0000000,70.4394379,37.9151993
3407881,2.7200000,5.1600000,241.0000000,110.6212387,63.7551994
3407882,2.7200000,5.2000000,236.0000000,104.9735718,59.6175995
3407883,2.7200000,5.2400000,226.0000000,97.3689499,54.0239983
3407884,2.7200000,5.2800000,259.0000000,108.3480682,59.5312004
3407885,2.7200000,5.3200000,264.0000000,111.9759064,61.7024002
3407886,2.7200000,5.3600000,225.0000000,100.8131866,62.6464005
3407887,2.7200000,5.4000000,220.0000000,106.2422104,75.4367981
3407888,2.7200000,5.4400000,208.0000000,101.0232925,69.4960022
3407889,2.7200000,5.4800000,188.0000000,58.5961609,22.3456001
3407890,2.7200000,5.5200000,161.0000000,46.7326813,17.4048004
3407891,2.7200000,5.5600000,142.0000000,36.2186127,11.8112001
3407892,2.7200000,5.6000000,137.0000000,34.3484459,11.4560003
3407893,2.7200000,5.6400000,134.0000000,33.8127289,11.7664003
3407894,2.7200000,5.6800000,132.0000000,34.1423149,12.4720001
3407895,2.7200000,5.7200000,132.0000000,36.0463638,14.0031996
3407896,2.7200000,5.7600000,129.0000000,36.9892235,15.0143995
3407897,2.7200000,5.8000000,128.0000000,39.4496498,16.8896008
3407901,2.7200000,5.9600000,310.0000000,286.4483032,377.2399902
3407902,2.7200000,6.0000000,314.0000000,289.4298401,372.8720093
3407906,2.7200000,6.1600000,92.0000000,26.0025730,8.5760002
3407907,2.7200000,6.2000000,92.0000000,24.2119637,7.6016002
3407908,2.7200000,6.2400000,92.0000000,22.9589157,6.9247999
3407909,2.7200000,6.2800000,93.0000000,22.4105396,6.5616002
3407910,2.7200000,6.3200000,96.0000000,22.6670589,6.5279999
3407911,2.7200000,6.3600000,144.0000000,41.8109894,15.1216002
3407912,2.7200000,6.4000000,143.0000000,42.5801659,15.5039997
3407915,2.7200000,6.5200000,241.0000000,147.7441711,133.7456055
3407916,2.7200000,6.5600000,262.0000000,174.2012634,178.0079956
3407917,2.7200000,6.6000000,278.0000000,193.5416565,214.8399963
3407918,2.7200000,6.6400000,339.0000000,248.1167755,300.3711853
3407919,2.7200000,6.6800000,451.0000000,344.4250183,397.1856079
3407920,2.7200000,6.7200000,353.0000000,258.9529114,306.5535889
3407921,2.7200000,6.7600000,277.0000000,194.1696167,216.0800018
3407922,2.7200000,6.8000000,256.0000000,172.2563934,178.9871979
3407923,2.7200000,6.8400000,241.0000000,150.5652618,140.4239960
3473411,2.7600000,4.9200000,97.0000000,38.2222672,23.8736000
3473412,2.7600000,4.9600000,97.0000000,35.2153702,21.1343994
3473413,2.7600000,5.0000000,99.0000000,33.7882080,19.3199997
3473414,2.7600000,5.0400000,103.0000000,33.0221748,17.5919991
3473415,2.7600000,5.0800000,106.0000000,32.2944145,15.9455996
3473416,2.7600000,5.1200000,166.0000000,68.0876999,40.5439987
3473417,2.7600000,5.1600000,281.0000000,121.8731461,68.4160004
3473418,2.7600000,5.2000000,265.0000000,112.5061798,61.1567993
3473419,2.7600000,5.2400000,256.0000000,104.7672806,55.4143982
3473420,2.7600000,5.2800000,281.0000000,112.4349747,58.9711990
3473421,2.7600000,5.3200000,284.0000000,114.4440689,59.9935989
3473422,2.7600000,5.3600000,267.0000000,111.4950104,65.4224014
3473423,2.7600000,5.4000000,257.0000000,113.3033829,74.8768005
3473424,2.7600000,5.4400000,275.0000000,120.1134338,75.9072037
3473425,2.7600000,5.4800000,171.0000000,50.5164528,18.1952000
3473426,2.7600000,5.5200000,149.0000000,40.7790756,13.6848001
3473427,2.7600000,5.5600000,145.0000000,39.2552681,13.4111996
3473428,2.7600000,5.6000000,142.0000000,38.6084862,13.6496000
3473429,2.7600000,5.6400000,140.0000000,38.3075638,13.9167995
3473430,2.7600000,5.6800000,140.0000000,39.7513466,15.2463999
3473431,2.7600000,5.7200000,138.0000000,41.1989822,16.8160000
3473432,2.7600000,5.7600000,137.0000000,42.9976883,18.2863998
3473433,2.7600000,5.8000000,137.0000000,45.9020500,20.6495991
3473434,2.7600000,5.8400000,104.0000000,40.1002350,20.5855999
3473435,2.7600000,5.8800000,80.0000000,34.2948875,19.8672009
3473436,2.7600000,5.9200000,96.0000000,41.4265480,24.2975998
3473437,2.7600000,5.9600000,339.0000000,300.6101990,381.6784058
3473438,2.7600000,6.0000000,340.0000000,301.9434204,375.9487915
3473447,2.7600000,6.3600000,135.0000000,41.2023430,15.0607996
3473448,2.7600000,6.4000000,140.0000000,42.7406960,15.5951996
3473451,2.7600000,6.5200000,244.0000000,138.4497223,116.2111969
3473452,2.7600000,6.5600000,269.0000000,167.4757080,164.9391937
3473453,2.7600000,6.6000000,290.0000000,189.9375305,200.7375946
3473454,2.7600000,6.6400000,362.0000000,262.7505188,307.9295959
3473455,2.7600000,6.6800000,447.0000000,341.4379272,391.9567871
3473456,2.7600000,6.7200000,371.0000000,271.9692688,316.9920044
3473457,2.7600000,6.7600000,285.0000000,189.2168732,204.9696045
3473458,2.7600000,6.8000000,261.0000000,163.3851318,163.2415924
3473459,2.7600000,6.8400000,241.0000000,138.7655182,120.3728027
3538945,2.8000000,4.8400000,26.0000000,6.7065015,2.2368000
3538946,2.8000000,4.8800000,26.0000000,6.5531263,2.1472001
3538947,2.8000000,4.9200000,83.0000000,28.4967232,15.6703997
3538948,2.8000000,4.9600000,80.0000000,23.9256248,12.1647997
3538949,2.8000000,5.0000000,78.0000000,21.1648197,10.2432003
3538950,2.8000000,5.0400000,72.0000000,15.6748896,5.7856002
3538951,2.8000000,5.0800000,62.0000000,9.9602785,2.1840000
3538952,2.8000000,5.1200000,50.0000000,7.4355497,1.3040000
3538953,2.8000000,5.1600000,260.0000000,124.1238480,74.3376007
3538954,2.8000000,5.2000000,275.0000000,117.2989349,64.3071976
3538955,2.8000000,5.2400000,280.0000000,112.5737991,58.2896004
3538956,2.8000000,5.2800000,289.0000000,112.3991394,56.7919998
3538957,2.8000000,5.3200000,280.0000000,107.3964844,54.0176010
3538958,2.8000000,5.3600000,285.0000000,117.7271118,67.9616013
3538959,2.8000000,5.4000000,259.0000000,107.3277969,65.1200027
3538960,2.8000000,5.4400000,206.0000000,93.5854568,61.3664017
3538961,2.8000000,5.4800000,106.0000000,31.1403656,10.6479998
3538962,2.8000000,5.5200000,117.0000000,31.2899723,9.9152002
3538963,2.8000000,5.5600000,126.0000000,34.0948982,11.1680002
3538964,2.8000000,5.6000000,129.0000000,35.0494080,11.6688004
3538965,2.8000000,5.6400000,132.0000000,37.2123871,13.1856003
3538966,2.8000000,5.6800000,133.0000000,39.3710060,15.1040001
3538967,2.8000000,5.7200000,133.0000000,41.1141853,16.6112003
3538968,2.8000000,5.7600000,131.0000000,42.9961510,18.4463997
3538969,2.8000000,5.8000000,126.0000000,45.2857590,20.7376003
3538973,2.8000000,5.9600000,294.0000000,272.0014648,357.1647949
3538974,2.8000000,6.0000000,322.0000000,281.6257629,353.5039978
3538983,2.8000000,6.3600000,117.0000000,36.9492836,13.9007998
3538984,2.8000000,6.4000000,133.0000000,42.1069565,15.8176003
3538987,2.8000000,6.5200000,247.0000000,129.5679016,101.3135986
3538988,2.8000000,6.5600000,268.0000000,157.7299805,148.8943939
3538989,2.8000000,6.6000000,297.0000000,185.4554749,189.7664032
3538990,2.8000000,6.6400000,379.0000000,275.8062134,319.2672119
3538991,2.8000000,6.6800000,444.0000000,340.3618469,391.1072083
3538992,2.8000000,6.7200000,382.0000000,281.4258728,325.0000000
3538993,2.8000000,6.7600000,291.0000000,184.1393738,192.4608002
3538994,2.8000000,6.8000000,266.0000000,157.3637085,150.5903931
3538995,2.8000000,6.8400000,246.0000000,131.8332367,106.7088013
3604481,2.8400000,4.8400000,27.0000000,6.0936770,1.8368000
3604482,2.8400000,4.8800000,26.0000000,5.6515098,1.6752000
3604483,2.8400000,4.9200000,57.0000000,11.4974651,2.8975999
3604484,2.8400000,4.9600000,56.0000000,9.8414907,2.2000000
3604485,2.8400000,5.0000000,54.0000000,8.3163071,1.5920000
3604486,2.8400000,5.0400000,52.0000000,7.6277027,1.3744000
3604487,2.8400000,5.0800000,50.0000000,7.4611697,1.3424000
3604488,2.8400000,5.1200000,47.0000000,7.9607825,1.5872000
3604489,2.8400000,5.1600000,277.0000000,136.7185822,87.1744003
3604490,2.8400000,5.2000000,277.0000000,124.1466141,73.1215973
3604491,2.8400000,5.2400000,296.0000000,121.5465317,65.0607986
3604492,2.8400000,5.2800000,302.0000000,117.6792450,59.2848015
3604493,2.8400000,5.3200000,289.0000000,109.0354309,53.8079987
3604494,2.8400000,5.3600000,292.0000000,120.4814606,70.7472000
3604495,2.8400000,5.4000000,241.0000000,97.9449844,59.0559998
3604496,2.8400000,5.4400000,209.0000000,90.0720139,56.2383995
3604509,2.8400000,5.9600000,357.0000000,292.2690125,361.3840027
3604510,2.8400000,6.0000000,388.0000000,323.7901611,380.6575928
3604519,2.8400000,6.3600000,108.0000000,33.5100822,12.7024002
3604520,2.8400000,6.4000000,123.0000000,40.0884895,15.7376003
3604523,2.8400000,6.5200000,245.0000000,119.3103180,85.4672012
3604524,2.8400000,6.5600000,273.0000000,150.6746979,133.2640076
3604525,2.8400000,6.6000000,302.0000000,180.1160278,176.5935974
3604526,2.8400000,6.6400000,389.0000000,281.8830261,322.8128052
3604527,2.8400000,6.6800000,452.0000000,344.4994507,394.2560120
3604528,2.8400000,6.7200000,390.0000000,287.9042969,332.4848022
3604529,2.8400000,6.7600000,298.0000000,178.4521179,177.5263977
3604530,2.8400000,6.8000000,270.0000000,149.6221313,135.3023987
3604531,2.8400000,6.8400000,240.0000000,118.1138000,87.7055969
3604533,2.8400000,6.9200000,83.0000000,22.7863083,7.4144001
3604534,2.8400000,6.9600000,83.0000000,21.4083557,6.7424002
3604535,2.8400000,7.0000000,85.0000000,21.4185257,6.7600002
3604536,2.8400000,7.0400000,91.0000000,24.3703537,8.4879999
3604537,2.8400000,7.0800000,95.0000000,27.7557507,10.9856005
3604538,2.8400000,7.1200000,96.0000000,29.3126774,11.8704004
3604539,2.8400000,7.1600000,100.0000000,33.0795174,14.0080004
3670017,2.8800000,4.8400000,30.0000000,5.9509678,1.5728000
3670018,2.8800000,4.8800000,28.0000000,5.2330184,1.3487999
3670019,2.8800000,4.9200000,54.0000000,11.4874887,2.8831999
3670020,2.8800000,4.9600000,52.0000000,9.7762432,2.2176001
3670021,2.8800000,5.0000000,50.0000000,8.5146570,1.7440000
3670022,2.8800000,5.0400000,50.0000000,8.4282379,1.7072001
3670023,2.8800000,5.0800000,48.0000000,8.4430065,1.7728000
3670024,2.8800000,5.1200000,47.0000000,9.1046562,2.0480001
3670025,2.8800000,5.1600000,312.0000000,163.0249634,111.3743973
3670026,2.8800000,5.2000000,314.0000000,151.5171814,96.8143997
3670027,2.8800000,5.2400000,326.0000000,146.4618683,87.7183990
3670028,2.8800000,5.2800000,344.0000000,146.7378845,82.5248032
3670029,2.8800000,5.3200000,332.0000000,133.2809753,70.1200027
3670030,2.8800000,5.3600000,316.0000000,131.3432465,76.9728012
3670031,2.8800000,5.4000000,247.0000000,96.8074646,55.7088013
3670032,2.8800000,5.4400000,216.0000000,89.9599991,53.0624008
3670033,2.8800000,5.4800000,150.0000000,64.6537933,34.6864014
3670034,2.8800000,5.5200000,207.0000000,86.0331116,43.9360008
3670035,2.8800000,5.5600000,199.0000000,76.4125595,35.5904007
3670036,2.8800000,5.6000000,176.0000000,65.0019608,28.9664001
3670037,2.8800000,5.6400000,152.0000000,61.3693924,30.2528000
3670038,2.8800000,5.6800000,177.0000000,74.4089737,38.4463997
3670039,2.8800000,5.7200000,202.0000000,76.7207489,35.7855988
3670040,2.8800000,5.7600000,245.0000000,94.9792862,44.5071983
3670041,2.8800000,5.8000000,256.0000000,97.9162064,45.2032013
3670042,2.8800000,5.8400000,268.0000000,105.3759995,51.0144005
3670043,2.8800000,5.8800000,290.0000000,124.6644745,69.9392014
3670044,2.8800000,5.9200000,344.0000000,187.1214905,148.8816071
3670045,2.8800000,5.9600000,503.0000000,376.3430786,419.7536011
3670046,2.8800000,6.0000000,514.0000000,384.3222046,422.4768066
3670047,2.8800000,6.0400000,318.0000000,166.4425659,119.4352036
3670048,2.8800000,6.0800000,302.0000000,156.6176453,111.2592010
3670049,2.8800000,6.1200000,296.0000000,160.5752106,119.8160019
3670050,2.8800000,6.1600000,295.0000000,167.1246033,129.6031952
3670051,2.8800000,6.2000000,294.0000000,176.4912415,143.2752075
3670052,2.8800000,6.2400000,289.0000000,182.5010986,153.9759979
3670053,2.8800000,6.2800000,288.0000000,191.1645355,166.7536011
3670054,2.8800000,6.3200000,71.0000000,22.4957371,9.7200003
3670055,2.8800000,6.3600000,110.0000000,35.5675507,14.4432001
3670056,2.8800000,6.4000000,120.0000000,39.4791451,16.0624008
3670057,2.8800000,6.4400000,116.0000000,38.2607689,15.3984003
3670059,2.8800000,6.5200000,247.0000000,113.1483383,75.1712036
3670060,2.8800000,6.5600000,276.0000000,142.9881439,118.4576035
3670061,2.8800000,6.6000000,312.0000000,179.9703369,169.3919983
3670062,2.8800000,6.6400000,397.0000000,287.1625977,326.1951904
3670063,2.8800000,6.6800000,452.0000000,343.8370056,392.6976013
3670064,2.8800000,6.7200000,402.0000000,292.3713989,333.9424133
3670065,2.8800000,6.7600000,310.0000000,180.2917480,172.1327972
3670066,2.8800000,6.8000000,269.0000000,140.2951355,119.2511978
3670067,2.8800000,6.8400000,241.0000000,110.8840408,75.6335983
3670069,2.8800000,6.9200000,83.0000000,20.4731998,6.0704002
3670070,2.8800000,6.9600000,84.0000000,19.1832943,5.4447999
3670071,2.8800000,7.0000000,89.0000000,20.7592335,6.3680000
3670072,2.8800000,7.0400000,96.0000000,24.8716316,9.1232004
3670073,2.8800000,7.0800000,97.0000000,25.7795105,9.5951996
3670074,2.8800000,7.1200000,102.0000000,29.4139366,11.5408001
3670075,2.8800000,7.1600000,102.0000000,31.4871025,12.8191996
3735553,2.9200000,4.8400000,34.0000000,5.8792844,1.3376000
3735554,2.9200000,4.8800000,28.0000000,4.5862141,1.0304000
3735561,2.9200000,5.1600000,358.0000000,212.1520386,171.8816071
3735562,2.9200000,5.2000000,379.0000000,210.0016632,162.0735931
3735563,2.9200000,5.2400000,398.0000000,209.2390594,153.4239960
3735564,2.9200000,5.2800000,422.0000000,212.0717316,147.4559937
3735565,2.9200000,5.3200000,414.0000000,198.0792389,130.6416016
3735566,2.9200000,5.3600000,428.0000000,213.4283447,149.5695953
3735567,2.9200000,5.4000000,375.0000000,167.2905579,101.1055984
3735568,2.9200000,5.4400000,236.0000000,93.1238022,52.2463989
3735569,2.9200000,5.4800000,273.0000000,135.1588287,88.4784012
3735570,2.9200000,5.5200000,320.0000000,146.5732727,85.6623993
3735571,2.9200000,5.5600000,314.0000000,140.1960754,79.2863998
3735572,2.9200000,5.6000000,301.0000000,132.3887024,73.5839996
3735573,2.9200000,5.6400000,237.0000000,94.2560349,46.3615990
3735574,2.9200000,5.6800000,198.0000000,79.7104111,41.5471992
3735575,2.9200000,5.7200000,310.0000000,131.1395569,69.4064026
3735576,2.9200000,5.7600000,324.0000000,140.1457672,77.0848007
3735577,2.9200000,5.8000000,326.0000000,141.2992554,78.6607971
3735578,2.9200000,5.8400000,322.0000000,140.2892761,79.8768005
3735579,2.9200000,5.8800000,330.0000000,148.2335663,89.1424026
3735580,2.9200000,5.9200000,374.0000000,199.4512329,153.9951935
3735581,2.9200000,5.9600000,520.0000000,386.2940979,426.7824097
3735582,2.9200000,6.0000000,528.0000000,392.2258301,428.3120117
3735583,2.9200000,6.0400000,331.0000000,170.5253906,123.1584015
3735584,2.9200000,6.0800000,309.0000000,158.3399811,114.6159973
3735585,2.9200000,6.1200000,308.0000000,164.9359131,124.9456024
3735586,2.9200000,6.1600000,304.0000000,170.9085083,134.8047943
3735587,2.9200000,6.2000000,300.0000000,177.8328552,146.2592010
3735588,2.9200000,6.2400000,292.0000000,182.7021484,156.0559998
3735589,2.9200000,6.2800000,290.0000000,191.1877136,169.0655975
3735590,2.9200000,6.3200000,90.0000000,28.1403503,11.6719999
3735591,2.9200000,6.3600000,121.0000000,41.3226395,18.1152000
3735592,2.9200000,6.4000000,120.0000000,39.7187386,16.7199993
3735593,2.9200000,6.4400000,119.0000000,40.7077370,17.4176006
3735595,2.9200000,6.5200000,246.0000000,106.2675934,64.9568024
3735596,2.9200000,6.5600000,277.0000000,134.5397797,103.4863968
3735597,2.9200000,6.6000000,316.0000000,175.8804321,159.1759949
3735598,2.9200000,6.6400000,410.0000000,299.5246887,342.1040039
3735599,2.9200000,6.6800000,456.0000000,343.8616333,389.8832092
3735600,2.9200000,6.7200000,405.0000000,293.2436218,333.5808105
3735601,2.9200000,6.7600000,320.0000000,178.7367401,162.8480072
3735602,2.9200000,6.8000000,271.0000000,133.8484192,107.1408005
3735603,2.9200000,6.8400000,241.0000000,103.3513947,64.1391983
3735605,2.9200000,6.9200000,83.0000000,18.5752430,4.9952002
3735606,2.9200000,6.9600000,87.0000000,18.7077255,5.3072000
3735607,2.9200000,7.0000000,97.0000000,22.9032879,7.6799998
3735608,2.9200000,7.0400000,102.0000000,24.9075661,8.7552004
3735609,2.9200000,7.0800000,104.0000000,26.4868279,9.5920000
3735610,2.9200000,7.1200000,105.0000000,28.2742290,10.5248003
3735611,2.9200000,7.1600000,103.0000000,29.3884850,11.1840000
3801088,2.9600000,4.8000000,85.0000000,41.5819092,29.2063999
3801089,2.9600000,4.8400000,58.0000000,13.8598747,4.7536001
3801090,2.9600000,4.8800000,30.0000000,4.5404897,0.8928000
3801091,2.9600000,4.9200000,193.0000000,129.3722229,117.2783966
3801092,2.9600000,4.9600000,192.0000000,116.0935135,98.3423996
3801093,2.9600000,5.0000000,186.0000000,101.5965424,79.5647964
3801094,2.9600000,5.0400000,172.0000000,81.4235001,56.0639992
3801095,2.9600000,5.0800000,127.0000000,39.8234406,15.8719997
3801096,2.9600000,5.1200000,92.0000000,27.7706642,11.2768002
3801097,2.9600000,5.1600000,382.0000000,235.8776398,206.4127960
3801098,2.9600000,5.2000000,420.0000000,239.7035980,198.6656036
3801099,2.9600000,5.2400000,435.0000000,237.3627472,188.4384003
3801100,2.9600000,5.2800000,455.0000000,238.1941071,178.7200012
3801101,2.9600000,5.3200000,447.0000000,223.5617371,159.5744019
3801102,2.9600000,5.3600000,467.0000000,241.2999573,178.0608063
3801103,2.9600000,5.4000000,468.0000000,236.9904175,168.2960052
3801104,2.9600000,5.4400000,450.0000000,216.2873993,144.1631927
3801105,2.9600000,5.4800000,405.0000000,188.8815918,117.4624023
3801106,2.9600000,5.5200000,374.0000000,170.5470428,102.6847992
3801107,2.9600000,5.5600000,362.0000000,161.1676483,93.4448013
3801108,2.9600000,5.6000000,356.0000000,155.4534149,87.6016006
3801109,2.9600000,5.6400000,352.0000000,150.7560883,82.9087982
3801110,2.9600000,5.6800000,352.0000000,149.3034210,81.7376022
3801111,2.9600000,5.7200000,350.0000000,148.8269043,81.8063965
3801112,2.9600000,5.7600000,343.0000000,145.9412842,80.6912003
3801113,2.9600000,5.8000000,339.0000000,144.5765991,81.0655975
3801114,2.9600000,5.8400000,337.0000000,143.9611816,82.2399979
3801115,2.9600000,5.8800000,339.0000000,147.6128845,87.3679962
3801116,2.9600000,5.9200000,397.0000000,206.3087006,154.8751984
3801117,2.9600000,5.9600000,539.0000000,395.3212891,430.9584045
3801118,2.9600000,6.0000000,540.0000000,396.1498413,428.8608093
3801119,2.9600000,6.0400000,334.0000000,165.9498444,117.4064026
3801120,2.9600000,6.0800000,316.0000000,157.3207245,113.0927963
3801121,2.9600000,6.1200000,312.0000000,163.1453094,122.9375992
3801122,2.9600000,6.1600000,308.0000000,168.9106140,132.6864014
3801123,2.9600000,6.2000000,305.0000000,175.7446136,143.5296021
3801124,2.9600000,6.2400000,297.0000000,181.3558044,153.9391937
3801125,2.9600000,6.2800000,291.0000000,188.4460754,165.8096008
3801126,2.9600000,6.3200000,104.0000000,33.3641243,13.9712000
3801127,2.9600000,6.3600000,125.0000000,41.7630157,18.1648006
3801128,2.9600000,6.4000000,139.0000000,47.3164406,20.6240005
3801129,2.9600000,6.4400000,130.0000000,46.3361473,21.0848007
3801131,2.9600000,6.5200000,249.0000000,102.7194748,58.2575989
3801132,2.9600000,6.5600000,277.0000000,126.4360352,89.4576035
3801133,2.9600000,6.6000000,325.0000000,175.8086090,153.2127991
3801134,2.9600000,6.6400000,419.0000000,304.7908630,346.7439880
3801135,2.9600000,6.6800000,459.0000000,343.6901855,387.8016052
3801136,2.9600000,6.7200000,414.0000000,295.4621582,332.0096130
3801137,2.9600000,6.7600000,338.0000000,186.9353333,164.0447998
3801138,2.9600000,6.8000000,293.0000000,141.0426483,105.7984009
3801139,2.9600000,6.8400000,255.0000000,110.7876282,68.3231964
3801141,2.9600000,6.9200000,83.0000000,17.1283131,4.1887999
3801142,2.9600000,6.9600000,100.0000000,23.1306114,7.3568001
3801143,2.9600000,7.0000000,106.0000000,24.3945599,7.9424000
3801144,2.9600000,7.0400000,109.0000000,25.5259418,8.4848003
3801145,2.9600000,7.0800000,107.0000000,25.2761993,8.3936005
3801146,2.9600000,7.1200000,107.0000000,27.0059299,9.4239998
3801147,2.9600000,7.1600000,108.0000000,29.9620647,11.1632004
3866624,3.0000000,4.8000000,269.0000000,285.2059021,384.0639954
3866625,3.0000000,4.8400000,306.0000000,286.1420898,368.6159973
3866626,3.0000000,4.8800000,316.0000000,281.1421814,351.7376099
3866627,3.0000000,4.9200000,310.0000000,273.3522644,332.5968018
3866628,3.0000000,4.9600000,312.0000000,263.8514709,309.8367920
3866629,3.0000000,5.0000000,322.0000000,259.8038025,294.3103943
3866630,3.0000000,5.0400000,332.0000000,252.6994171,273.3168030
3866631,3.0000000,5.0800000,345.0000000,246.6279907,253.9264069
3866632,3.0000000,5.1200000,374.0000000,249.6935730,243.4687958
3866633,3.0000000,5.1600000,444.0000000,264.8752747,236.3135986
3866634,3.0000000,5.2000000,457.0000000,263.8582153,226.2015991
3866635,3.0000000,5.2400000,465.0000000,258.0333252,211.2928009
3866636,3.0000000,5.2800000,477.0000000,255.0522919,198.7920074
3866637,3.0000000,5.3200000,469.0000000,244.3369446,187.3840027
3866638,3.0000000,5.3600000,484.0000000,255.5850677,195.8480072
3866639,3.0000000,5.4000000,481.0000000,246.4151611,180.7568054
3866640,3.0000000,5.4400000,466.0000000,227.6252289,158.5632019
3866641,3.0000000,5.4800000,428.0000000,200.3893127,132.0079956
3866642,3.0000000,5.5200000,408.0000000,190.8924408,123.6544037
3866643,3.0000000,5.5600000,393.0000000,181.0945282,115.0655975
3866644,3.0000000,5.6000000,373.0000000,168.2820129,104.6223984
3866645,3.0000000,5.6400000,369.0000000,164.1647186,100.4464035
3866646,3.0000000,5.6800000,365.0000000,159.9003906,96.1887970
3866647,3.0000000,5.7200000,358.0000000,156.1538696,93.7807999
3866648,3.0000000,5.7600000,357.0000000,155.8682556,93.5904007
3866649,3.0000000,5.8000000,353.0000000,153.5176239,92.3440018
3866650,3.0000000,5.8400000,352.0000000,155.0940094,94.8735962
3866651,3.0000000,5.8800000,356.0000000,158.5948639,98.5503998
3866652,3.0000000,5.9200000,410.0000000,208.0275116,150.2160034
3866653,3.0000000,5.9600000,547.0000000,397.5907593,430.3583984
3866654,3.0000000,6.0000000,550.0000000,397.5421143,425.9007874
3866655,3.0000000,6.0400000,345.0000000,165.2906952,112.7183990
3866656,3.0000000,6.0800000,331.0000000,162.2926636,114.8863983
3866657,3.0000000,6.1200000,324.0000000,166.1606445,123.1775970
3866658,3.0000000,6.1600000,318.0000000,169.6764984,131.0863953
3866659,3.0000000,6.2000000,308.0000000,172.9580231,140.1392059
3866660,3.0000000,6.2400000,306.0000000,181.8207245,152.9391937
3866661,3.0000000,6.2800000,293.0000000,187.8334808,164.7776031
3866662,3.0000000,6.3200000,111.0000000,35.5644798,14.9712000
3866663,3.0000000,6.3600000,155.0000000,51.7114830,22.2495995
3866664,3.0000000,6.4000000,184.0000000,68.2851562,31.9743996
3866665,3.0000000,6.4400000,185.0000000,75.5440063,39.4095993
3866667,3.0000000,6.5200000,251.0000000,96.9042816,49.8288002
3866668,3.0000000,6.5600000,280.0000000,119.3434677,76.6240005
3866669,3.0000000,6.6000000,344.0000000,183.0295258,153.0767975
3866670,3.0000000,6.6400000,446.0000000,321.0784912,356.3967896
3866671,3.0000000,6.6800000,497.0000000,375.6995239,419.1567993
3866672,3.0000000,6.7200000,463.0000000,339.4351807,376.8544006
3866673,3.0000000,6.7600000,392.0000000,235.6562500,216.6208038
3866674,3.0000000,6.8000000,346.0000000,186.4254456,155.3760071
3866675,3.0000000,6.8400000,314.0000000,167.4393921,139.8159943
3866677,3.0000000,6.9200000,99.0000000,21.9079800,6.0256000
3866678,3.0000000,6.9600000,117.0000000,27.2583256,8.4175997
3866679,3.0000000,7.0000000,118.0000000,26.5644455,8.0880003
3866680,3.0000000,7.0400000,113.0000000,24.8811722,7.5567999
