Ref,x,y,Connectivity,Gate Counts,Point First Moment,Point Second Moment
6094853,4.36000000,5.00000000,115.00000000,10.00000000,32.92818451,12.02719975
6094854,4.36000000,5.04000000,114.00000000,30.00000000,28.35118675,8.99199963
6094855,4.36000000,5.08000000,117.00000000,52.00000000,26.82664680,7.95200014
6094856,4.36000000,5.12000000,144.00000000,77.00000000,40.03803635,16.68479919
6094857,4.36000000,5.16000000,201.00000000,109.00000000,89.97360229,71.79039764
6094858,4.36000000,5.20000000,194.00000000,241.00000000,69.31813049,37.55199814
6094859,4.36000000,5.24000000,200.00000000,207.00000000,70.33606720,35.81280136
6094860,4.36000000,5.28000000,145.00000000,81.00000000,37.24802399,13.84959984
6094861,4.36000000,5.32000000,121.00000000,57.00000000,26.64815331,7.66879988
6094862,4.36000000,5.36000000,114.00000000,51.00000000,25.77841377,7.51200008
6094863,4.36000000,5.40000000,107.00000000,41.00000000,25.61034775,7.74560022
6094864,4.36000000,5.44000000,104.00000000,17.00000000,27.32505798,8.81919956
6094875,4.36000000,5.88000000,153.00000000,6.00000000,53.67906952,24.21759987
6094876,4.36000000,5.92000000,295.00000000,69.00000000,249.49899292,405.69281006
6094877,4.36000000,5.96000000,337.00000000,217.00000000,351.19833374,677.45440674
6094878,4.36000000,6.00000000,341.00000000,207.00000000,353.40298462,679.62878418
6094879,4.36000000,6.04000000,239.00000000,41.00000000,130.80273438,114.64320374
6094880,4.36000000,6.08000000,145.00000000,4.00000000,49.99521255,22.14399910
6094891,4.36000000,6.52000000,319.00000000,13.00000000,182.73559570,154.38560486
6094892,4.36000000,6.56000000,329.00000000,68.00000000,186.28410339,159.28799438
6094893,4.36000000,6.60000000,361.00000000,138.00000000,245.09829712,296.65438843
6094894,4.36000000,6.64000000,407.00000000,230.00000000,355.77783203,588.44958496
6094895,4.36000000,6.68000000,428.00000000,391.00000000,391.04211426,656.64801025
6094896,4.36000000,6.72000000,398.00000000,215.00000000,334.92272949,534.53759766
6094897,4.36000000,6.76000000,370.00000000,107.00000000,254.26638794,311.01119995
6094898,4.36000000,6.80000000,339.00000000,77.00000000,192.65126038,164.29440308
6094899,4.36000000,6.84000000,331.00000000,13.00000000,191.39300537,162.41600037
6160389,4.40000000,5.00000000,112.00000000,21.00000000,30.96236992,10.61279964
6160390,4.40000000,5.04000000,116.00000000,41.00000000,29.62404823,9.76640034
6160391,4.40000000,5.08000000,120.00000000,46.00000000,28.22123528,8.65919971
6160392,4.40000000,5.12000000,137.00000000,73.00000000,36.00131989,13.97280025
6160393,4.40000000,5.16000000,199.00000000,98.00000000,86.05482483,65.85759735
6160394,4.40000000,5.20000000,195.00000000,243.00000000,69.56755829,36.87519836
6160395,4.40000000,5.24000000,199.00000000,214.00000000,69.42858124,35.02239990
6160396,4.40000000,5.28000000,137.00000000,82.00000000,32.89766312,11.12160015
6160397,4.40000000,5.32000000,121.00000000,69.00000000,26.70137405,7.77120018
6160398,4.40000000,5.36000000,116.00000000,46.00000000,27.00381470,8.24960041
6160399,4.40000000,5.40000000,111.00000000,47.00000000,27.70125198,8.90079975
6160400,4.40000000,5.44000000,105.00000000,17.00000000,28.02038956,9.27840042
6160411,4.40000000,5.88000000,169.00000000,14.00000000,65.87556458,33.52000046
6160412,4.40000000,5.92000000,286.00000000,60.00000000,253.49394226,424.20159912
6160413,4.40000000,5.96000000,331.00000000,229.00000000,356.86953735,701.61602783
6160414,4.40000000,6.00000000,331.00000000,192.00000000,356.37313843,701.01757812
6160415,4.40000000,6.04000000,231.00000000,39.00000000,132.81898499,123.76799774
6160416,4.40000000,6.08000000,162.00000000,6.00000000,61.89039230,30.89760017
6160427,4.40000000,6.52000000,320.00000000,19.00000000,192.26316833,170.52799988
6160428,4.40000000,6.56000000,327.00000000,78.00000000,191.96827698,169.70880127
6160429,4.40000000,6.60000000,363.00000000,119.00000000,258.77273560,326.37759399
6160430,4.40000000,6.64000000,405.00000000,209.00000000,363.65206909,611.33282471
6160431,4.40000000,6.68000000,430.00000000,394.00000000,401.91198730,684.41442871
6160432,4.40000000,6.72000000,398.00000000,198.00000000,341.07672119,548.34722900
6160433,4.40000000,6.76000000,368.00000000,118.00000000,264.02288818,337.02719116
6160434,4.40000000,6.80000000,336.00000000,77.00000000,196.82739258,172.04319763
6160435,4.40000000,6.84000000,326.00000000,18.00000000,194.93544006,170.78880310
6225925,4.44000000,5.00000000,111.00000000,21.00000000,31.88427925,11.45119953
6225926,4.44000000,5.04000000,117.00000000,42.00000000,31.19188881,10.71039963
6225927,4.44000000,5.08000000,119.00000000,48.00000000,28.69550514,8.99520016
6225928,4.44000000,5.12000000,123.00000000,65.00000000,28.46914291,8.90240002
6225929,4.44000000,5.16000000,195.00000000,101.00000000,82.17366028,61.08959961
6225930,4.44000000,5.20000000,195.00000000,237.00000000,68.18296051,34.06240082
6225931,4.44000000,5.24000000,199.00000000,230.00000000,69.87842560,35.18239975
6225932,4.44000000,5.28000000,135.00000000,73.00000000,33.13182068,11.66559982
6225933,4.44000000,5.32000000,120.00000000,60.00000000,27.27644730,8.14560032
6225934,4.44000000,5.36000000,114.00000000,46.00000000,27.67051697,8.91040039
6225935,4.44000000,5.40000000,114.00000000,30.00000000,30.19978714,10.33759975
6225936,4.44000000,5.44000000,108.00000000,14.00000000,30.52930641,10.75199986
6225947,4.44000000,5.88000000,169.00000000,15.00000000,69.20741272,37.67520142
6225948,4.44000000,5.92000000,283.00000000,65.00000000,260.10784912,444.78240967
6225949,4.44000000,5.96000000,326.00000000,223.00000000,362.24142456,725.66717529
6225950,4.44000000,6.00000000,329.00000000,195.00000000,363.40444946,726.07037354
6225951,4.44000000,6.04000000,225.00000000,38.00000000,134.24166870,129.69599915
6225952,4.44000000,6.08000000,164.00000000,7.00000000,67.14035034,36.58079910
6225963,4.44000000,6.52000000,314.00000000,16.00000000,196.16574097,179.84159851
6225964,4.44000000,6.56000000,323.00000000,80.00000000,197.88447571,181.49440002
6225965,4.44000000,6.60000000,363.00000000,104.00000000,267.37030029,345.87039185
6225966,4.44000000,6.64000000,406.00000000,207.00000000,370.56466675,626.84320068
6225967,4.44000000,6.68000000,432.00000000,426.00000000,413.07577515,712.90722656
6225968,4.44000000,6.72000000,397.00000000,189.00000000,349.25906372,570.03997803
6225969,4.44000000,6.76000000,368.00000000,112.00000000,274.95758057,362.29919434
6225970,4.44000000,6.80000000,332.00000000,69.00000000,201.53105164,182.06239319
6225971,4.44000000,6.84000000,324.00000000,21.00000000,202.86434937,184.73599243
6291461,4.48000000,5.00000000,113.00000000,24.00000000,34.84880066,13.35039997
6291462,4.48000000,5.04000000,114.00000000,43.00000000,31.88082886,11.32479954
6291463,4.48000000,5.08000000,119.00000000,30.00000000,30.85104942,10.29119968
6291464,4.48000000,5.12000000,122.00000000,42.00000000,29.63175964,9.38399982
6291465,4.48000000,5.16000000,188.00000000,83.00000000,78.62423706,57.79679871
6291466,4.48000000,5.20000000,202.00000000,253.00000000,72.78446198,36.59840012
6291467,4.48000000,5.24000000,201.00000000,232.00000000,71.29519653,35.87519836
6291468,4.48000000,5.28000000,126.00000000,64.00000000,33.01773453,12.84959984
6291469,4.48000000,5.32000000,116.00000000,36.00000000,27.76157379,8.66880035
6291470,4.48000000,5.36000000,115.00000000,38.00000000,29.87353134,10.10239983
6291471,4.48000000,5.40000000,113.00000000,39.00000000,31.71597481,11.37919998
6291472,4.48000000,5.44000000,108.00000000,19.00000000,32.54721069,12.18719959
6291483,4.48000000,5.88000000,174.00000000,16.00000000,76.61283875,45.46720123
6291484,4.48000000,5.92000000,284.00000000,55.00000000,268.90042114,467.28961182
6291485,4.48000000,5.96000000,326.00000000,227.00000000,370.31881714,752.07843018
6291486,4.48000000,6.00000000,330.00000000,193.00000000,371.98257446,752.77282715
6291487,4.48000000,6.04000000,229.00000000,35.00000000,144.99200439,148.84640503
6291488,4.48000000,6.08000000,169.00000000,11.00000000,74.35736847,43.99679947
6291499,4.48000000,6.52000000,314.00000000,20.00000000,204.57844543,193.60000610
6291500,4.48000000,6.56000000,318.00000000,80.00000000,202.94313049,191.96319580
6291501,4.48000000,6.60000000,361.00000000,93.00000000,278.01318359,371.02719116
6291502,4.48000000,6.64000000,406.00000000,192.00000000,377.67077637,643.43200684
6291503,4.48000000,6.68000000,431.00000000,443.00000000,422.06060791,738.32482910
6291504,4.48000000,6.72000000,400.00000000,172.00000000,358.49642944,587.50720215
6291505,4.48000000,6.76000000,367.00000000,106.00000000,283.78668213,383.74719238
6291506,4.48000000,6.80000000,323.00000000,65.00000000,204.91854858,191.63200378
6291507,4.48000000,6.84000000,322.00000000,24.00000000,209.15438843,195.69439697
6356997,4.52000000,5.00000000,112.00000000,21.00000000,37.03714752,14.98880005
6356998,4.52000000,5.04000000,113.00000000,27.00000000,34.33386612,12.97119999
6356999,4.52000000,5.08000000,112.00000000,20.00000000,30.94130516,10.75520039
6357000,4.52000000,5.12000000,133.00000000,17.00000000,50.80901718,37.51039886
6357001,4.52000000,5.16000000,151.00000000,56.00000000,60.35917282,44.80160141
6357002,4.52000000,5.20000000,210.00000000,287.00000000,76.86821747,38.53279877
6357003,4.52000000,5.24000000,199.00000000,232.00000000,71.94364929,36.60480118
6357004,4.52000000,5.28000000,127.00000000,25.00000000,37.18286896,15.66079998
6357005,4.52000000,5.32000000,113.00000000,16.00000000,30.15387154,10.27999973
6357006,4.52000000,5.36000000,113.00000000,16.00000000,31.98924255,11.46720028
6357007,4.52000000,5.40000000,110.00000000,18.00000000,33.17195511,12.56320000
6357008,4.52000000,5.44000000,110.00000000,14.00000000,36.10664368,14.54720020
6357019,4.52000000,5.88000000,180.00000000,13.00000000,87.49683380,57.74560165
6357020,4.52000000,5.92000000,289.00000000,47.00000000,279.39331055,491.28799438
6357021,4.52000000,5.96000000,328.00000000,242.00000000,379.33331299,779.53601074
6357022,4.52000000,6.00000000,334.00000000,190.00000000,381.28097534,779.76641846
6357023,4.52000000,6.04000000,234.00000000,30.00000000,154.06967163,162.87840271
6357024,4.52000000,6.08000000,174.00000000,12.00000000,86.32734680,59.85279846
6357035,4.52000000,6.52000000,309.00000000,26.00000000,211.89518738,207.03039551
6357036,4.52000000,6.56000000,314.00000000,61.00000000,209.37640381,203.80160522
6357037,4.52000000,6.60000000,354.00000000,91.00000000,289.15295410,400.42239380
6357038,4.52000000,6.64000000,407.00000000,171.00000000,384.19479370,657.26397705
6357039,4.52000000,6.68000000,439.00000000,457.00000000,437.18692017,771.10083008
6357040,4.52000000,6.72000000,403.00000000,169.00000000,369.09365845,611.41278076
6357041,4.52000000,6.76000000,363.00000000,68.00000000,298.44094849,422.46881104
6357042,4.52000000,6.80000000,324.00000000,62.00000000,221.27253723,224.16319275
6357043,4.52000000,6.84000000,313.00000000,37.00000000,213.77729797,207.11039734
6422538,4.56000000,5.20000000,223.00000000,311.00000000,83.24864197,41.54240036
6422539,4.56000000,5.24000000,178.00000000,217.00000000,68.53653717,36.48160172
6422555,4.56000000,5.88000000,176.00000000,11.00000000,95.44427490,72.45760345
6422556,4.56000000,5.92000000,299.00000000,30.00000000,293.95440674,518.89599609
6422557,4.56000000,5.96000000,343.00000000,256.00000000,392.02639771,808.16802979
6422558,4.56000000,6.00000000,344.00000000,199.00000000,392.77532959,808.31518555
6422559,4.56000000,6.04000000,233.00000000,21.00000000,162.32092285,178.97920227
6422560,4.56000000,6.08000000,172.00000000,14.00000000,96.40586090,76.78079987
6422571,4.56000000,6.52000000,306.00000000,38.00000000,219.26565552,219.41119385
6422572,4.56000000,6.56000000,311.00000000,38.00000000,222.48582458,229.52479553
6422573,4.56000000,6.60000000,348.00000000,64.00000000,301.68768311,434.65280151
6422574,4.56000000,6.64000000,405.00000000,175.00000000,392.16751099,676.61602783
6422575,4.56000000,6.68000000,450.00000000,497.00000000,453.44873047,805.31359863
6422576,4.56000000,6.72000000,402.00000000,178.00000000,377.23257446,633.71038818
6422577,4.56000000,6.76000000,356.00000000,59.00000000,311.76815796,457.99841309
6422578,4.56000000,6.80000000,315.00000000,49.00000000,227.97001648,239.49920654
6422579,4.56000000,6.84000000,308.00000000,42.00000000,220.57246399,219.78399658
6488068,4.60000000,4.96000000,68.00000000,39.00000000,25.34228516,12.08640003
6488069,4.60000000,5.00000000,78.00000000,42.00000000,30.41756058,15.44960022
6488070,4.60000000,5.04000000,68.00000000,33.00000000,23.03058052,10.62240028
6488071,4.60000000,5.08000000,42.00000000,28.00000000,9.18760490,2.88960004
6488072,4.60000000,5.12000000,48.00000000,28.00000000,12.65505409,4.64480019
6488073,4.60000000,5.16000000,121.00000000,40.00000000,39.64350510,16.31040001
6488074,4.60000000,5.20000000,213.00000000,292.00000000,84.75588989,43.98720169
6488075,4.60000000,5.24000000,170.00000000,222.00000000,68.42049408,38.38560104
6488076,4.60000000,5.28000000,44.00000000,19.00000000,8.06326103,1.89919996
6488077,4.60000000,5.32000000,26.00000000,17.00000000,4.01787853,0.83359998
6488078,4.60000000,5.36000000,23.00000000,15.00000000,3.86026430,0.91200000
6488079,4.60000000,5.40000000,22.00000000,16.00000000,4.14806986,1.09280002
6488080,4.60000000,5.44000000,22.00000000,9.00000000,4.89334154,1.44000006
6488091,4.60000000,5.88000000,159.00000000,7.00000000,99.48878479,87.75199890
6488092,4.60000000,5.92000000,273.00000000,19.00000000,299.83093262,547.49761963
6488093,4.60000000,5.96000000,397.00000000,297.00000000,419.13861084,843.55517578
6488094,4.60000000,6.00000000,387.00000000,193.00000000,422.02542114,848.98718262
6488095,4.60000000,6.04000000,193.00000000,9.00000000,153.06657410,186.85760498
6488096,4.60000000,6.08000000,156.00000000,12.00000000,97.30062103,86.10240173
6488107,4.60000000,6.52000000,304.00000000,23.00000000,228.21217346,234.57440186
6488108,4.60000000,6.56000000,311.00000000,31.00000000,239.59020996,263.72961426
6488109,4.60000000,6.60000000,341.00000000,36.00000000,315.17840576,467.68640137
6488110,4.60000000,6.64000000,389.00000000,130.00000000,397.65374756,701.45758057
6488111,4.60000000,6.68000000,463.00000000,603.00000000,468.76269531,839.54559326
6488112,4.60000000,6.72000000,395.00000000,133.00000000,386.44653320,661.12158203
6488113,4.60000000,6.76000000,347.00000000,14.00000000,327.69430542,501.95840454
6488114,4.60000000,6.80000000,316.00000000,23.00000000,246.69366455,277.85281372
6488115,4.60000000,6.84000000,309.00000000,28.00000000,232.49517822,238.47520447
6553604,4.64000000,4.96000000,101.00000000,34.00000000,59.18144989,47.79040146
6553605,4.64000000,5.00000000,79.00000000,84.00000000,30.29075813,15.75520039
6553606,4.64000000,5.04000000,80.00000000,71.00000000,30.67633247,15.03999996
6553607,4.64000000,5.08000000,39.00000000,21.00000000,10.79894257,4.32480001
6553608,4.64000000,5.12000000,38.00000000,7.00000000,9.86918068,3.20000005
6553609,4.64000000,5.16000000,89.00000000,18.00000000,32.25416946,15.58080006
6553610,4.64000000,5.20000000,212.00000000,277.00000000,83.82884216,43.98239899
6553611,4.64000000,5.24000000,169.00000000,242.00000000,70.05929565,40.82400131
6553612,4.64000000,5.28000000,48.00000000,17.00000000,11.35273933,3.57119989
6553613,4.64000000,5.32000000,35.00000000,15.00000000,7.03922367,1.92639995
6553614,4.64000000,5.36000000,28.00000000,17.00000000,5.38738823,1.43040001
6553615,4.64000000,5.40000000,23.00000000,16.00000000,4.42480183,1.15680003
6553616,4.64000000,5.44000000,24.00000000,8.00000000,5.72064972,1.78719997
6553619,4.64000000,5.56000000,240.00000000,13.00000000,129.23501587,88.15039825
6553620,4.64000000,5.60000000,247.00000000,18.00000000,124.67947388,80.84320068
6553621,4.64000000,5.64000000,255.00000000,14.00000000,122.22733307,75.50879669
6553622,4.64000000,5.68000000,264.00000000,12.00000000,121.43034363,71.98400116
6553623,4.64000000,5.72000000,273.00000000,11.00000000,122.24761963,70.46559906
6553624,4.64000000,5.76000000,268.00000000,12.00000000,114.81679535,63.49440002
6553625,4.64000000,5.80000000,267.00000000,7.00000000,110.01385498,58.18719864
6553626,4.64000000,5.84000000,265.00000000,9.00000000,105.78947449,54.03519821
6553627,4.64000000,5.88000000,266.00000000,14.00000000,104.19609833,51.99359894
6553628,4.64000000,5.92000000,266.00000000,35.00000000,101.82306671,49.71200180
6553629,4.64000000,5.96000000,530.00000000,290.00000000,486.02511597,904.32159424
6553630,4.64000000,6.00000000,517.00000000,207.00000000,483.37316895,904.39361572
6553631,4.64000000,6.04000000,263.00000000,16.00000000,100.76785278,49.45119858
6553632,4.64000000,6.08000000,259.00000000,11.00000000,100.15927887,49.77280045
6553633,4.64000000,6.12000000,258.00000000,13.00000000,101.60239410,51.63199997
6553634,4.64000000,6.16000000,255.00000000,15.00000000,103.77784729,55.38399887
6553635,4.64000000,6.20000000,250.00000000,11.00000000,105.37714386,58.78079987
6553636,4.64000000,6.24000000,247.00000000,16.00000000,108.34819794,63.14720154
6553637,4.64000000,6.28000000,243.00000000,20.00000000,111.52805328,67.61920166
6553638,4.64000000,6.32000000,244.00000000,23.00000000,119.10100555,76.27839661
6553639,4.64000000,6.36000000,242.00000000,32.00000000,124.90103912,83.30879974
6553640,4.64000000,6.40000000,243.00000000,20.00000000,133.44256592,93.01760101
6553644,4.64000000,6.56000000,86.00000000,12.00000000,21.01713562,5.98719978
6553645,4.64000000,6.60000000,86.00000000,44.00000000,19.64441681,5.30719995
6553646,4.64000000,6.64000000,86.00000000,129.00000000,18.81896782,4.90560007
6553647,4.64000000,6.68000000,470.00000000,797.00000000,481.22058105,873.01281738
6553648,4.64000000,6.72000000,96.00000000,110.00000000,22.66585541,6.67999983
6553649,4.64000000,6.76000000,96.00000000,31.00000000,25.35413551,8.67679977
6553650,4.64000000,6.80000000,99.00000000,14.00000000,28.99967003,11.03040028
6619140,4.68000000,4.96000000,116.00000000,36.00000000,76.49607849,70.07039642
6619141,4.68000000,5.00000000,122.00000000,73.00000000,72.88015747,62.20479965
6619142,4.68000000,5.04000000,147.00000000,90.00000000,77.53250122,58.30879974
6619143,4.68000000,5.08000000,186.00000000,110.00000000,85.03868866,53.36640167
6619144,4.68000000,5.12000000,188.00000000,41.00000000,81.03457642,46.04800034
6619145,4.68000000,5.16000000,186.00000000,37.00000000,73.81378174,38.00320053
6619146,4.68000000,5.20000000,255.00000000,269.00000000,104.20734406,57.33599854
6619147,4.68000000,5.24000000,258.00000000,280.00000000,105.37384796,58.86399841
6619148,4.68000000,5.28000000,170.00000000,33.00000000,54.60409546,21.48480034
6619149,4.68000000,5.32000000,165.00000000,18.00000000,51.22803879,19.17600060
6619150,4.68000000,5.36000000,159.00000000,20.00000000,49.16733170,18.19359970
6619151,4.68000000,5.40000000,154.00000000,20.00000000,48.72077179,18.32799911
6619152,4.68000000,5.44000000,150.00000000,16.00000000,49.65894699,19.36160088
6619153,4.68000000,5.48000000,147.00000000,14.00000000,51.92890167,21.20319939
6619155,4.68000000,5.56000000,243.00000000,15.00000000,129.09260559,89.12799835
6619156,4.68000000,5.60000000,257.00000000,27.00000000,127.25647736,83.01119995
6619157,4.68000000,5.64000000,267.00000000,45.00000000,124.83908844,76.93440247
6619158,4.68000000,5.68000000,276.00000000,52.00000000,123.72148132,72.86560059
6619159,4.68000000,5.72000000,271.00000000,48.00000000,115.44196320,65.02880096
6619160,4.68000000,5.76000000,270.00000000,50.00000000,109.92471313,58.95360184
6619161,4.68000000,5.80000000,270.00000000,56.00000000,106.49424744,55.31999969
6619162,4.68000000,5.84000000,269.00000000,59.00000000,102.16471863,50.94879913
6619163,4.68000000,5.88000000,274.00000000,60.00000000,102.40709686,50.22880173
6619164,4.68000000,5.92000000,286.00000000,109.00000000,103.25510406,48.72800064
6619165,4.68000000,5.96000000,531.00000000,230.00000000,494.51568604,934.56158447
6619166,4.68000000,6.00000000,505.00000000,220.00000000,480.48797607,926.31842041
6619167,4.68000000,6.04000000,271.00000000,88.00000000,98.46223450,47.09600067
6619168,4.68000000,6.08000000,265.00000000,61.00000000,98.01956177,47.94559860
6619169,4.68000000,6.12000000,264.00000000,44.00000000,100.35928345,50.79999924
6619170,4.68000000,6.16000000,263.00000000,44.00000000,103.26721954,54.38880157
6619171,4.68000000,6.20000000,259.00000000,52.00000000,105.16183472,57.75680161
6619172,4.68000000,6.24000000,254.00000000,50.00000000,107.08556366,61.29280090
6619173,4.68000000,6.28000000,249.00000000,47.00000000,110.68029022,66.84799957
6619174,4.68000000,6.32000000,246.00000000,47.00000000,117.08631134,75.28959656
6619175,4.68000000,6.36000000,245.00000000,40.00000000,123.35951996,82.47200012
6619176,4.68000000,6.40000000,244.00000000,18.00000000,131.17124939,91.63839722
6619179,4.68000000,6.52000000,85.00000000,8.00000000,20.60475731,5.80319977
6619180,4.68000000,6.56000000,86.00000000,35.00000000,18.76869965,4.87200022
6619181,4.68000000,6.60000000,92.00000000,66.00000000,18.73526001,4.55359983
6619182,4.68000000,6.64000000,178.00000000,247.00000000,68.29129028,40.90719986
6619183,4.68000000,6.68000000,460.00000000,495.00000000,492.63137817,909.49438477
6619184,4.68000000,6.72000000,214.00000000,199.00000000,95.18633270,63.53440094
6619185,4.68000000,6.76000000,108.00000000,72.00000000,28.65181541,10.86719990
6619186,4.68000000,6.80000000,112.00000000,57.00000000,35.15693665,16.03359985
6619187,4.68000000,6.84000000,114.00000000,12.00000000,41.50576782,21.86560059
6684676,4.72000000,4.96000000,65.00000000,31.00000000,35.13358688,30.75359917
6684677,4.72000000,5.00000000,99.00000000,54.00000000,66.12081909,64.28800201
6684678,4.72000000,5.04000000,126.00000000,75.00000000,81.99367523,75.25279999
6684679,4.72000000,5.08000000,184.00000000,141.00000000,98.09230804,75.61920166
6684680,4.72000000,5.12000000,220.00000000,159.00000000,102.62069702,69.43199921
6684681,4.72000000,5.16000000,229.00000000,137.00000000,99.17141724,62.34560013
6684682,4.72000000,5.20000000,275.00000000,251.00000000,123.76847076,78.65920258
6684683,4.72000000,5.24000000,276.00000000,300.00000000,120.74655151,74.39839935
6684684,4.72000000,5.28000000,193.00000000,120.00000000,64.19371796,28.67359924
6684685,4.72000000,5.32000000,181.00000000,83.00000000,55.95827866,22.02879906
6684686,4.72000000,5.36000000,172.00000000,52.00000000,50.44063950,18.03039932
6684687,4.72000000,5.40000000,164.00000000,26.00000000,47.88472748,16.80960083
6684688,4.72000000,5.44000000,154.00000000,23.00000000,46.85670853,17.00320053
6684689,4.72000000,5.48000000,147.00000000,13.00000000,48.21229935,18.51519966
6684691,4.72000000,5.56000000,250.00000000,24.00000000,127.47640228,85.56960297
6684692,4.72000000,5.60000000,274.00000000,37.00000000,131.18167114,82.86560059
6684693,4.72000000,5.64000000,284.00000000,52.00000000,129.80993652,78.92639923
6684694,4.72000000,5.68000000,279.00000000,70.00000000,121.19239807,70.67680359
6684695,4.72000000,5.72000000,275.00000000,78.00000000,113.68238831,63.44639969
6684696,4.72000000,5.76000000,278.00000000,98.00000000,110.60752106,59.51039886
6684697,4.72000000,5.80000000,276.00000000,103.00000000,105.55979156,54.47679901
6684698,4.72000000,5.84000000,276.00000000,121.00000000,102.26430511,50.91680145
6684699,4.72000000,5.88000000,282.00000000,137.00000000,101.94954681,49.46080017
6684700,4.72000000,5.92000000,304.00000000,157.00000000,110.66742706,53.16159821
6684701,4.72000000,5.96000000,524.00000000,242.00000000,498.63336182,962.88159180
6684702,4.72000000,6.00000000,498.00000000,245.00000000,477.83334351,944.90081787
6684703,4.72000000,6.04000000,281.00000000,158.00000000,99.65541077,47.39360046
6684704,4.72000000,6.08000000,273.00000000,122.00000000,98.29387665,47.69440079
6684705,4.72000000,6.12000000,272.00000000,106.00000000,101.05534363,50.95679855
6684706,4.72000000,6.16000000,267.00000000,96.00000000,101.45684052,52.66239929
6684707,4.72000000,6.20000000,267.00000000,79.00000000,105.67683411,57.43999863
6684708,4.72000000,6.24000000,265.00000000,72.00000000,109.35533142,62.21279907
6684709,4.72000000,6.28000000,261.00000000,53.00000000,112.79686737,67.16799927
6684710,4.72000000,6.32000000,251.00000000,50.00000000,115.44903564,72.87840271
6684711,4.72000000,6.36000000,244.00000000,36.00000000,118.95110321,78.15519714
6684712,4.72000000,6.40000000,243.00000000,17.00000000,126.94210052,87.22239685
6684715,4.72000000,6.52000000,88.00000000,16.00000000,19.92597580,5.27839994
6684716,4.72000000,6.56000000,91.00000000,69.00000000,18.50088310,4.49280024
6684717,4.72000000,6.60000000,111.00000000,123.00000000,23.40040779,6.11359978
6684718,4.72000000,6.64000000,215.00000000,269.00000000,99.32900238,70.58399963
6684719,4.72000000,6.68000000,462.00000000,357.00000000,505.23071289,939.67358398
6684720,4.72000000,6.72000000,257.00000000,221.00000000,142.36018372,120.29280090
6684721,4.72000000,6.76000000,144.00000000,86.00000000,49.29558945,26.78400040
6684722,4.72000000,6.80000000,140.00000000,68.00000000,57.71862793,38.49919891
6684723,4.72000000,6.84000000,144.00000000,16.00000000,67.54640198,49.39839935
6750216,4.76000000,5.12000000,241.00000000,75.00000000,126.05138397,99.33119965
6750217,4.76000000,5.16000000,260.00000000,135.00000000,124.89553070,90.24960327
6750218,4.76000000,5.20000000,301.00000000,251.00000000,149.76446533,107.17919922
6750219,4.76000000,5.24000000,310.00000000,324.00000000,151.97447205,107.16960144
6750220,4.76000000,5.28000000,240.00000000,216.00000000,98.89089203,60.12480164
6750221,4.76000000,5.32000000,234.00000000,184.00000000,91.72063446,52.32640076
6750222,4.76000000,5.36000000,221.00000000,171.00000000,80.47757721,41.33440018
6750223,4.76000000,5.40000000,203.00000000,145.00000000,66.21012878,28.23360062
6750224,4.76000000,5.44000000,177.00000000,82.00000000,51.46143341,17.90080070
6750225,4.76000000,5.48000000,153.00000000,23.00000000,46.26837921,16.57119942
6750227,4.76000000,5.56000000,292.00000000,53.00000000,146.60868835,98.01599884
6750228,4.76000000,5.60000000,300.00000000,92.00000000,142.25042725,90.66719818
6750229,4.76000000,5.64000000,293.00000000,123.00000000,132.57093811,81.75199890
6750230,4.76000000,5.68000000,289.00000000,147.00000000,124.36206818,73.52799988
6750231,4.76000000,5.72000000,286.00000000,152.00000000,117.16612244,65.84799957
6750232,4.76000000,5.76000000,283.00000000,156.00000000,110.37459564,58.91999817
6750233,4.76000000,5.80000000,281.00000000,183.00000000,105.49039459,54.05440140
6750234,4.76000000,5.84000000,282.00000000,216.00000000,101.87501526,49.78879929
6750235,4.76000000,5.88000000,290.00000000,195.00000000,103.27867126,49.47359848
6750236,4.76000000,5.92000000,318.00000000,244.00000000,118.70314789,59.26079941
6750237,4.76000000,5.96000000,524.00000000,295.00000000,506.61370850,993.69439697
6750238,4.76000000,6.00000000,501.00000000,283.00000000,485.95761108,974.85601807
6750239,4.76000000,6.04000000,291.00000000,217.00000000,102.16701508,48.12960052
6750240,4.76000000,6.08000000,281.00000000,222.00000000,99.62282562,47.98239899
6750241,4.76000000,6.12000000,276.00000000,205.00000000,100.24688721,49.94079971
6750242,4.76000000,6.16000000,279.00000000,198.00000000,105.59521484,55.25439835
6750243,4.76000000,6.20000000,278.00000000,166.00000000,108.91233826,59.00640106
6750244,4.76000000,6.24000000,276.00000000,150.00000000,113.43773651,64.96800232
6750245,4.76000000,6.28000000,277.00000000,138.00000000,119.35274506,71.49919891
6750246,4.76000000,6.32000000,275.00000000,98.00000000,124.84217072,78.37120056
6750247,4.76000000,6.36000000,265.00000000,73.00000000,127.31407166,84.03359985
6750248,4.76000000,6.40000000,249.00000000,23.00000000,130.39982605,91.50559998
6750251,4.76000000,6.52000000,90.00000000,57.00000000,19.35129356,4.91520023
6750252,4.76000000,6.56000000,119.00000000,154.00000000,27.59626961,8.14400005
6750253,4.76000000,6.60000000,155.00000000,231.00000000,47.83691406,21.58880043
6750254,4.76000000,6.64000000,279.00000000,294.00000000,157.22244263,130.89439392
6750255,4.76000000,6.68000000,492.00000000,308.00000000,547.95568848,1007.32641602
