Ref,x,y,Angular Step Depth,Connectivity,Point First Moment,Point Second Moment
3538961,3.9,5.82,1.4343762,80,31.578291,16.6644
3538962,3.9,5.88,1.139209,102,40.533203,22.4424
3538963,3.9,5.94,0.84404176,201,184.19936,298.18079
3538964,3.9,6,0.78632587,203,184.53194,298.05121
3538965,3.9,6.06,0.72954345,116,47.786472,26.7192
3538966,3.9,6.12,1.4219725,90,39.753498,24.138
3538968,3.9,6.24,2.2167869,39,12.274891,5.2128
3538969,3.9,6.3,2.1150451,54,19.181452,8.8739996
3538970,3.9,6.36,1.9102124,59,22.130192,10.674
3538971,3.9,6.42,1.8572831,49,17.643322,8.1647997
3538973,3.9,6.54,1.1517198,140,63.833054,38.6712
3538974,3.9,6.6,1.0449953,155,72.394234,47.1492
3538975,3.9,6.66,0.97454876,207,164.18852,229.52161
3538976,3.9,6.72,0.88421434,183,130.72443,175.01041
3538977,3.9,6.78,0.79737771,158,74.271469,47.6856
3538978,3.9,6.84,0.74079865,149,68.387962,40.438801
3604483,3.96,4.98,1.4208331,82,52.347973,52.3368
3604484,3.96,5.04,1.3304986,88,51.021748,47.923199
3604485,3.96,5.1,1.1961125,88,44.009792,36.172798
3604486,3.96,5.16,0.80283695,114,53.996071,37.911598
3604487,3.96,5.22,0.71600038,135,67.60601,48.920399
3604488,3.96,5.28,1.1721649,90,30.96847,15.1416
3604489,3.96,5.34,1.5407724,72,22.572966,9.6120005
3604490,3.96,5.4,1.631107,58,16.429737,5.9400001
3604492,3.96,5.52,1.9697077,78,41.367199,31.906799
3604493,3.96,5.58,2,84,37.874912,24.343201
3604494,3.96,5.64,1.9918981,85,34.933372,19.728001
3604495,3.96,5.7,1.9616057,68,22.813059,9.9432001
3604497,3.96,5.82,1.2537073,106,43.436874,24.4512
3604498,3.96,5.88,0.96970761,141,62.124504,36.5364
3604499,3.96,5.94,0.84404176,241,216.2717,334.86121
3604500,3.96,6,0.79111236,243,217.0006,335.4552
3604501,3.96,6.06,0.73890483,155,73.801186,47.246399
3604502,3.96,6.12,1.0774827,123,55.788185,35.3232
3604504,3.96,6.24,1.9102124,67,21.739334,8.9748001
3604505,3.96,6.3,1.8198779,85,36.072742,22.075199
3604506,3.96,6.36,1.7710035,92,44.241169,30.959999
3604507,3.96,6.42,1.7407111,99,54.643677,42.721199
3604509,3.96,6.54,1.1137577,150,68.229446,42.397202
3604510,3.96,6.6,1.0379999,165,77.044052,50.641201
3604511,3.96,6.66,0.97454876,220,173.41245,244.3284
3604512,3.96,6.72,0.89204735,198,141.66025,187.326
3604513,3.96,6.78,0.81859052,174,87.8992,61.181999
3604514,3.96,6.84,0.75617296,170,89.10125,63.673199
3670019,4.02,4.98,1.2513318,99,73.926842,83.944801
3670020,4.02,5.04,1.1833818,102,70.863541,77.2416
3670021,4.02,5.1,0.9561646,111,70.02951,71.240402
3670022,4.02,5.16,0.7816242,135,82.751831,78.1092
3670023,4.02,5.22,0.69611245,153,96.707382,89.380798
3670024,4.02,5.28,1.0818305,127,69.066811,58.507198
3670025,4.02,5.34,1.3359398,121,63.602676,51.364799
3670026,4.02,5.4,1.4616057,115,58.758091,45.442799
3670027,4.02,5.46,1.5407724,117,57.405609,42.119999
3670028,4.02,5.52,1.5937018,113,54.832573,38.4048
3670029,4.02,5.58,1.6799815,109,52.243919,35.226002
3670030,4.02,5.64,1.639209,108,50.611183,32.864399
3670031,4.02,5.7,1.4697077,118,52.505367,31.823999
3670032,4.02,5.76,1.2735951,127,54.092197,31.2624
3670033,4.02,5.82,1.139209,133,55.788948,31.445999
3670034,4.02,5.88,0.92320859,160,73.355659,44.6796
3670035,4.02,5.94,0.84404176,244,219.13269,348.72479
3670036,4.02,6,0.79516721,245,219.15755,348.68521
3670037,4.02,6.06,0.74686217,158,72.544037,44.7948
3670038,4.02,6.12,0.9102124,134,55.677898,31.77
3670039,4.02,6.18,1.1128141,126,53.756062,32.515202
3670040,4.02,6.24,1.2407111,113,51.382336,33.782398
3670041,4.02,6.3,1.4983158,105,50.678024,36.09
3670042,4.02,6.36,1.5471904,103,52.111271,39.3624
3670043,4.02,6.42,1.5774827,112,57.794712,44.838001
3670044,4.02,6.48,1.4168329,163,83.219475,61.711201
3670045,4.02,6.54,1.1002147,213,118.92471,94.035599
3670046,4.02,6.6,1.0322647,216,125.51216,105.534
3670047,4.02,6.66,0.97454876,260,218.5446,303.29639
3670048,4.02,6.72,0.89726543,230,182.50539,245.63161
3670049,4.02,6.78,0.83533978,206,130.53517,121.1976
3670050,4.02,6.84,0.76971602,198,127.33382,119.2248
3735555,4.08,4.98,1.1745404,100,76.944107,88.070396
3735556,4.08,5.04,1.0353315,105,74.020172,80.524803
3735557,4.08,5.1,0.86790383,116,74.149506,74.818802
3735558,4.08,5.16,0.76005208,136,84.203186,79.848
3735559,4.08,5.22,0.68911695,147,89.286339,81.082802
3735560,4.08,5.28,1.032956,132,73.529709,63.428398
3735561,4.08,5.34,1.1721649,124,68.009377,56.707199
3735562,4.08,5.4,1.3359398,117,61.869617,49.212002
3735563,4.08,5.46,1.4262743,110,58.140869,44.3988
3735564,4.08,5.52,1.4918981,109,55.991493,41.5872
3735565,4.08,5.58,1.5135431,111,55.14854,38.656799
3735566,4.08,5.64,1.4017576,115,55.325577,36.637199
3735567,4.08,5.7,1.2863259,121,56.642635,35.9244
3735568,4.08,5.76,1.1880835,132,58.307648,34.9632
3735569,4.08,5.82,1.0862796,137,59.942921,35.118
3735570,4.08,5.88,0.90749282,165,78.540062,49.6656
3735571,4.08,5.94,0.84404176,250,229.06543,370.5372
3735572,4.08,6,0.79864597,253,229.77292,370.7316
3735573,4.08,6.06,0.75370729,169,82.75248,54.514801
3735574,4.08,6.12,0.81987792,141,62.74395,38.4408
3735575,4.08,6.18,0.98937923,132,60.220112,39.052799
3735576,4.08,6.24,1.1150452,120,58.639675,41.115601
3735577,4.08,6.3,1.2053796,113,58.795517,44.456402
3735578,4.08,6.36,1.319878,111,59.656746,47.43
3735579,4.08,6.42,1.4102124,117,65.126877,53.7696
3735580,4.08,6.48,1.1600959,148,91.174103,78.6996
3735581,4.08,6.54,1.0890471,219,127.97511,106.9632
3735582,4.08,6.6,1.0274781,222,134.69382,120.0096
3735583,4.08,6.66,0.97454876,264,227.43616,324.45721
3735584,4.08,6.72,0.90598571,236,192.14795,265.33801
3735585,4.08,6.78,0.84888285,210,136.21667,130.67999
3735586,4.08,6.84,0.78900164,204,135.59293,132.0192
3801091,4.14,4.98,1.0552193,67,33.801403,24.901199
3801092,4.14,5.04,0.94849485,68,28.987175,17.945999
3801093,4.14,5.1,0.81121308,78,34.336697,22.2624
3801094,4.14,5.16,0.75133181,92,37.588688,23.1984
3801095,4.14,5.22,0.6833818,106,42.311363,24.818399
3801096,4.14,5.28,0.991898,74,23.561258,10.1124
3801097,4.14,5.34,1.1192356,61,19.834509,8.7623997
3801098,4.14,5.4,1.2456052,51,15.804447,6.0012002
3801100,4.14,5.52,1.4697077,53,20.477835,10.5336
3801101,4.14,5.58,1.3864204,62,22.924849,11.0196
3801102,4.14,5.64,1.3440417,63,21.81653,9.6191998
3801103,4.14,5.7,1.2389048,54,19.0357,8.7444
3801105,4.14,5.82,1.0212128,94,37.344788,20.1744
3801106,4.14,5.88,0.90175766,124,54.422184,33.976799
3801107,4.14,5.94,0.84404176,232,221.21259,379.0224
3801108,4.14,6,0.8016631,233,221.86914,379.8432
3801109,4.14,6.06,0.75965679,146,71.259064,48.636002
3801110,4.14,6.12,0.77100343,108,48.641151,30.729601
3801112,4.14,6.24,1.0247107,53,18.107235,7.8983998
3801113,4.14,6.3,1.1150452,65,22.306486,9.5039997
3801114,4.14,6.36,1.1854918,68,25.975264,12.5676
3801115,4.14,6.42,1.2407111,65,28.545013,16.290001
3801117,4.14,6.54,1.0796857,147,72.693275,51.901199
3801118,4.14,6.6,1.0234233,160,82.444,68.187599
3801119,4.14,6.66,0.97454876,203,170.42108,266.77081
3801120,4.14,6.72,0.91298127,183,135.3719,197.1756
3801121,4.14,6.78,0.8600505,160,79.737671,57.279598
3801122,4.14,6.84,0.80303657,160,82.018822,57.376801
3866631,4.2,5.22,0.74109769,107,36.937706,17.3988
3866641,4.2,5.82,0.98842633,78,32.542213,17.622
3866642,4.2,5.88,0.89697111,98,44.574718,29.9988
3866643,4.2,5.94,0.84404176,201,205.77963,382.97159
3866644,4.2,6,0.80430472,201,206.15498,383.3244
3866645,4.2,6.06,0.76487488,116,53.2314,35.91
3866646,4.2,6.12,0.72604555,85,39.110508,24.1092
3866653,4.2,6.54,1.0717283,145,74.366302,55.422001
3866654,4.2,6.6,1.0199445,154,84.118584,75.8592
3866655,4.2,6.66,0.97454876,200,174.42662,282.23279
3866656,4.2,6.72,0.91871643,175,131.89961,198.306
3866657,4.2,6.78,0.86941189,154,77.141441,57.193199
3866658,4.2,6.84,0.81859052,150,75.923355,54.125999
3932163,4.26,4.98,1.6256659,41,11.437673,3.7512
3932164,4.26,5.04,1.5362649,43,10.45401,3.0276
3932165,4.26,5.1,1.4459305,55,17.681305,8.5860004
3932166,4.26,5.16,0.92083317,73,24.420782,12.0708
3932167,4.26,5.22,0.74109769,85,28.862371,13.806
3932168,4.26,5.28,1.2410977,66,22.042154,10.6668
3932169,4.26,5.34,1.7410977,46,12.727412,4.5864
3932170,4.26,5.4,1.7410977,41,11.367393,3.6935999
3932179,4.26,5.94,0.84404176,193,209.2299,402.81839
3932180,4.26,6,0.80663663,193,209.55089,403.1676
3932189,4.26,6.54,1.0648832,145,78.676132,62.4888
3932190,4.26,6.6,1.0169274,155,90.028313,86.817596
3932191,4.26,6.66,0.97454876,197,179.18103,299.1492
3932192,4.26,6.72,0.92350292,172,135.32642,210.25439
3932193,4.26,6.78,0.87736923,152,79.129654,61.5672
3932194,4.26,6.84,0.83016413,150,79.947144,61.066799
3997699,4.32,4.98,1.4208331,42,10.73247,3.3192
3997700,4.32,5.04,1.3304987,48,12.22251,4.2336001
3997701,4.32,5.1,1.1256659,58,16.088877,6.6348
3997702,4.32,5.16,0.72284549,87,40.937183,33.667198
3997703,4.32,5.22,0.74109769,81,27.607643,13.5252
3997704,4.32,5.28,0.94593048,67,20.061043,8.7156
3997705,4.32,5.34,1.2410977,49,11.923526,3.7079999
3997706,4.32,5.4,1.3667636,44,11.383511,3.546
3997714,4.32,5.88,1.139209,54,17.973318,7.7652001
3997715,4.32,5.94,0.84404176,180,211.42892,423.22321
3997716,4.32,6,0.80871028,184,213.17485,424.3176
3997717,4.32,6.06,0.79630655,82,34.329155,18.738001
3997725,4.32,6.54,1.0589337,143,80.316391,66.225601
3997726,4.32,6.6,1.0142858,157,98.625633,103.6296
3997727,4.32,6.66,0.97454876,196,185.28439,317.68201
3997728,4.32,6.72,0.92755777,169,136.23827,214.59599
3997729,4.32,6.78,0.88421434,153,88.230438,80.614799
3997730,4.32,6.84,0.84016258,149,83.995415,68.788803
4063235,4.38,4.98,1.2513318,48,14.104021,5.5872002
4063236,4.38,5.04,1.1256659,47,10.897464,3.2688
4063237,4.38,5.1,0.92083317,53,12.349195,4.1040001
4063238,4.38,5.16,0.71600038,86,39.161587,32.054401
4063239,4.38,5.22,0.74109769,77,25.921333,12.7296
4063240,4.38,5.28,0.89705592,62,16.873634,6.5735998
4063241,4.38,5.34,1.1154318,51,12.588262,4.0752001
4063242,4.38,5.4,1.2410977,47,12.666926,4.2659998
4063250,4.38,5.88,0.98325074,64,23.601793,11.3688
4063251,4.38,5.94,0.84404176,172,214.30424,444.20041
4063252,4.38,6,0.81056631,174,216.12146,445.95361
4063253,4.38,6.06,0.77727503,99,58.475437,53.3088
4063261,4.38,6.54,1.0491025,143,84.418144,72.687599
4063262,4.38,6.6,1.0119538,161,109.33482,124.4016
4063263,4.38,6.66,0.97454876,197,193.22127,338.28119
4063264,4.38,6.72,0.93103653,168,140.56584,226.62
4063265,4.38,6.78,0.89015263,154,97.282051,100.8936
4063266,4.38,6.84,0.84888285,145,85.875633,74.106003
4128771,4.44,4.98,1.1256659,46,12.875857,4.5
4128772,4.44,5.04,0.96970767,50,12.75587,4.2624002
4128773,4.44,5.1,0.86790383,52,12.559787,4.1364002
4128774,4.44,5.16,0.71005082,84,36.756081,28.6884
4128775,4.44,5.22,0.74109769,81,28.367029,14.1336
4128776,4.44,5.28,0.86676359,60,16.153282,6.1272001
4128777,4.44,5.34,1.0362649,50,12.788779,4.3200002
4128778,4.44,5.4,1.1507633,48,14.060828,5.2631998
4128786,4.44,5.88,0.94917864,70,28.652336,15.5376
4128787,4.44,5.94,0.84404176,169,219.3611,467.12881
4128788,4.44,6,0.81223726,173,222.82375,470.18161
4128789,4.44,6.06,0.78059071,93,59.652985,60.321602
4128797,4.44,6.54,1.0449953,141,88.513855,80.272797
4128798,4.44,6.6,1.0098803,157,113.73601,137.664
4128799,4.44,6.66,0.97454876,198,201.61809,360.05399
4128800,4.44,6.72,0.93405366,167,144.20869,233.7048
4128801,4.44,6.78,0.89386106,153,103.94691,117.3708
4128802,4.44,6.84,0.8565526,141,88.794914,80.906403
4194307,4.5,4.98,1.0353315,45,13.970311,5.382
4194308,4.5,5.04,0.92083317,47,13.40631,4.9679999
4194309,4.5,5.1,0.8304987,50,12.992439,4.428
4194310,4.5,5.16,0.70483273,73,30.683928,23.054399
4194311,4.5,5.22,0.74109769,85,30.701357,15.1344
4194312,4.5,5.28,0.84623456,56,16.828993,7.2972002
4194313,4.5,5.34,0.94593048,50,14.490868,5.3351998
4194314,4.5,5.4,1.0851394,48,15.632152,6.3432002
4194322,4.5,5.88,0.90749276,74,35.6339,23.4396
4194323,4.5,5.94,0.84404176,168,225.85088,491.79599
4194324,4.5,6,0.81374937,173,229.59454,494.97119
4194325,4.5,6.06,0.7835936,92,64.336433,70.430397
4194333,4.5,6.54,1.0413156,139,93.433472,89.276398
4194334,4.5,6.6,1.0080242,158,124.51421,162.43201
4194335,4.5,6.66,0.97454876,200,210.6964,383.04721
4194336,4.5,6.72,0.93669522,170,151.34776,247.896
4194337,4.5,6.78,0.89726543,151,115.42937,147.312
4194338,4.5,6.84,0.86334902,139,92.948479,87.786003
4259847,4.56,5.22,0.74109769,88,32.237072,15.624
4259858,4.56,5.88,0.89697111,76,43.336647,34.5672
4259859,4.56,5.94,0.84404176,177,236.74698,519.3324
4259860,4.56,6,0.81512439,179,239.13281,522.0036
4259861,4.56,6.06,0.78632587,91,69.459953,81.709198
4259869,4.56,6.54,1.0379999,133,97.064064,96.872398
4259870,4.56,6.6,1.0063533,153,132.04245,182.1996
4259871,4.56,6.66,0.97454876,205,221.362,407.82239
4259872,4.56,6.72,0.93902719,171,157.71863,261.98279
4259873,4.56,6.78,0.90040147,148,125.6739,172.8828
4259874,4.56,6.84,0.86941189,136,99.259254,99.651604
4325379,4.62,4.98,1.5851395,29,10.526446,4.8168001
4325380,4.62,5.04,1.5362649,27,10.363832,5.0544
4325382,4.62,5.16,1.0362649,42,13.111806,4.8779998
4325383,4.62,5.22,0.74109769,79,31.655003,16.495199
4325384,4.62,5.28,1.2410977,18,4.6849713,1.53
4325385,4.62,5.34,1.4459305,8,1.5748416,0.42840001
4325386,4.62,5.4,1.5362649,5,0.78973669,0.14399999
4325395,4.62,5.94,0.84404176,198,254.58084,552.30481
4325396,4.62,6,0.81638002,213,263.87207,559.68481
4325407,4.62,6.66,0.97454876,214,230.51831,429.138
4390915,4.68,4.98,1.7410977,52,31.550014,26.863199
4390916,4.68,5.04,1.7410977,63,31.972794,22.986
4390917,4.68,5.1,1.7410977,86,35.995468,20.181601
4390918,4.68,5.16,1.7410977,83,31.063511,15.2712
4390919,4.68,5.22,0.74109769,111,42.938576,22.5072
4390920,4.68,5.28,1.7410977,77,23.798407,8.9244003
4390921,4.68,5.34,1.7410977,73,21.833822,7.7435999
4390922,4.68,5.4,1.7410977,69,21.495625,7.8587999
4390923,4.68,5.46,1.7410977,67,22.799067,8.9460001
4390925,4.68,5.58,1.7537072,100,50.78516,33.638401
4390926,4.68,5.64,1.7389048,108,51.15778,32.004002
4390927,4.68,5.7,1.7183758,112,50.425503,29.923201
4390928,4.68,5.76,1.6880834,112,47.529652,26.6796
4390929,4.68,5.82,1.639209,111,44.588276,23.5548
4390930,4.68,5.88,1.4697077,112,43.512558,22.2444
4390931,4.68,5.94,0.84404176,247,280.00711,588.6972
4390932,4.68,6,0.81753123,243,277.24197,586.61279
4390933,4.68,6.06,1.5488746,111,43.159447,22.3092
4390934,4.68,6.12,1.639209,108,43.143097,23.115601
4390935,4.68,6.18,1.6880835,107,44.836731,25.3944
4390936,4.68,6.24,1.7183759,103,45.106926,26.8992
4390937,4.68,6.3,1.7389048,100,47.674759,30.780001
4390938,4.68,6.36,1.7537073,99,51.966438,35.971199
4390941,4.68,6.54,1.9745488,36,8.7006168,2.4119999
4390942,4.68,6.6,1.5648832,38,8.1782675,2.0411999
4390943,4.68,6.66,0.97454876,208,237.31578,454.7124
4390944,4.68,6.72,1.269716,92,41.058079,27.252001
4390945,4.68,6.78,1.6793816,47,13.897485,5.8104
4390946,4.68,6.84,1.769716,49,17.590961,9.0143995
4456451,4.74,4.98,1.5851395,19,4.7092104,1.5336
4456452,4.74,5.04,1.5362649,19,3.8903277,1.08
4456453,4.74,5.1,1.4459305,101,47.750916,33.631199
4456454,4.74,5.16,0.89705598,108,46.481113,29.700001
4456455,4.74,5.22,0.74109769,124,54.393486,34.509602
4456456,4.74,5.28,1.2410977,94,33.595375,17.384399
4456457,4.74,5.34,1.4459305,85,25.755903,10.08
4456458,4.74,5.4,1.5362649,77,21.822584,7.3836002
4456459,4.74,5.46,1.5851395,69,20.97303,7.4772
4456461,4.74,5.58,1.6668706,114,55.881252,36.194401
4456462,4.74,5.64,1.639209,119,54.230438,32.781601
4456463,4.74,5.7,1.6018038,115,48.356792,27.2232
4456464,4.74,5.76,1.5,116,46.477165,25.2108
4456465,4.74,5.82,1.4343762,115,43.886303,22.669201
4456466,4.74,5.88,1.1880835,114,41.198471,20.16
4456467,4.74,5.94,0.84404176,249,287.36337,617.37482
4456468,4.74,6,0.81859052,242,281.45349,612.02881
4456469,4.74,6.06,1.2183759,114,41.532856,20.681999
4456470,4.74,6.12,1.4697077,112,42.31995,21.967199
4456471,4.74,6.18,1.5488746,113,45.093845,24.7824
4456472,4.74,6.24,1.6018039,109,45.749901,26.427601
4456473,4.74,6.3,1.639209,109,49.672199,31.086
4456474,4.74,6.36,1.6668707,101,50.970631,34.866001
4456477,4.74,6.54,1.5449953,38,8.2639532,2.1131999
4456478,4.74,6.6,1.269716,54,12.779916,3.8664
4456479,4.74,6.66,0.97454876,206,243.79559,479.4516
4456480,4.74,6.72,0.94425642,121,74.389793,66.830399
4456481,4.74,6.78,1.3488829,71,30.464565,20.804399
4456482,4.74,6.84,1.6002147,69,34.929482,27.187201
4521989,4.8,5.1,1.1154318,118,76.504601,77.144402
4521990,4.8,5.16,0.86676359,135,79.917587,75.0168
4521991,4.8,5.22,0.74109769,150,88.453079,79.613998
4521992,4.8,5.28,0.94593048,138,75.326904,64.821602
4521993,4.8,5.34,1.2410977,138,73.716286,60.343201
4521994,4.8,5.4,1.3667636,143,73.406425,55.760399
4521995,4.8,5.46,1.4459305,153,77.191536,54.680401
4521996,4.8,5.52,1.4988599,159,76.362732,50.1768
4521997,4.8,5.58,1.5862796,136,64.972977,42.177601
4521998,4.8,5.64,1.5135431,126,57.114014,35.636398
4521999,4.8,5.7,1.4697077,122,51.983185,30.747601
4522000,4.8,5.76,1.4144883,120,48.22731,26.9568
4522001,4.8,5.82,1.2537073,120,45.958439,24.368401
4522002,4.8,5.88,1.1018039,123,45.541508,23.014799
4522003,4.8,5.94,0.84404176,253,297.43344,649.00439
4522004,4.8,6,0.81956846,246,290.94547,642.6684
4522005,4.8,6.06,0.99355108,124,45.321541,22.572001
4522006,4.8,6.12,1.2537073,119,45.287621,23.9184
4522007,4.8,6.18,1.4166867,118,47.062252,26.2764
4522008,4.8,6.24,1.4958534,119,50.425186,29.9196
4522009,4.8,6.3,1.5487828,120,54.281704,34.243198
4522010,4.8,6.36,1.586188,122,59.027763,39.481201
4522011,4.8,6.42,1.6138496,127,64.998177,45.680401
4522012,4.8,6.48,1.6002147,123,67.705948,51.202801
4522013,4.8,6.54,1.3488829,121,66.871994,53.6688
4522014,4.8,6.6,1.1517198,128,74.703209,63.234001
4522015,4.8,6.66,0.97454876,246,293.98352,554.27399
4522016,4.8,6.72,0.94563144,173,153.96219,204.62399
4522017,4.8,6.78,1.269716,106,70.131638,71.326797
4522018,4.8,6.84,1.4745488,97,68.947617,74.318398
4587525,4.86,5.1,1.0362649,125,81.561676,82.206001
4587526,4.86,5.16,0.68088526,140,85.678276,81.291603
4587527,4.86,5.22,0.74109769,153,91.075554,82.681198
4587528,4.86,5.28,0.86676359,141,75.427177,64.011597
4587529,4.86,5.34,1.1154318,136,69.732285,56.5056
4587530,4.86,5.4,1.2410977,137,67.506149,51.112801
4587531,4.86,5.46,1.3314321,140,66.392876,46.6884
4587532,4.86,5.52,1.3970559,130,66.531189,46.439999
4587533,4.86,5.58,1.4459305,130,62.35323,41.0364
4587534,4.86,5.64,1.4491787,129,58.567005,36.439201
4587535,4.86,5.7,1.4017576,126,54.42841,32.292
4587536,4.86,5.76,1.2735952,125,51.456871,29.106001
4587537,4.86,5.82,1.1745404,125,49.410576,26.758801
4587538,4.86,5.88,1.013543,127,48.974621,25.660801
4587539,4.86,5.94,0.84404176,254,306.41269,680.65198
4587540,4.86,6,0.82047403,248,300.89941,675.06842
4587541,4.86,6.06,0.94467658,127,48.397877,25.117201
4587542,4.86,6.12,1.1653548,122,47.612988,25.7544
4587543,4.86,6.18,1.2735952,121,48.735336,27.201599
4587544,4.86,6.24,1.3813553,120,50.958431,30.193199
4587545,4.86,6.3,1.446979,122,55.292965,34.768799
4587546,4.86,6.36,1.4958534,125,60.291412,40.060799
4587547,4.86,6.42,1.5234233,124,65.015152,46.026001
4587548,4.86,6.48,1.3842143,105,57.214291,43.966801
4587549,4.86,6.54,1.269716,118,63.858616,50.788799
4587550,4.86,6.6,1.1089349,132,79.121712,67.611603
4587551,4.86,6.66,0.97454876,241,297.25278,576.93958
4587552,4.86,6.72,0.94688708,189,208.0434,375.1524
4587553,4.86,6.78,1.2167866,115,78.119087,78.084
4587554,4.86,6.84,1.3185905,103,74.706573,79.970398
4653061,4.92,5.1,0.94593048,97,44.326412,30.7908
4653062,4.92,5.16,0.69222319,104,44.646534,28.843201
4653063,4.92,5.22,0.74109769,109,47.062271,32.180401
4653064,4.92,5.28,0.83143216,93,28.94323,13.1904
4653065,4.92,5.34,0.98333555,82,21.266308,7.3404002
4653066,4.92,5.4,1.1507633,73,17.099033,4.7304001
4653067,4.92,5.46,1.2410977,69,18.095757,5.6195998
4653069,4.92,5.58,1.4343762,98,47.944439,31.4496
4653070,4.92,5.64,1.3929162,106,46.332607,27.738001
4653071,4.92,5.7,1.2863259,114,48.044708,27.572399
4653072,4.92,5.76,1.1996571,116,46.765038,25.559999
4653073,4.92,5.82,1.1102916,117,45.57,24.0084
4653074,4.92,5.88,0.98842633,125,50.928265,28.3536
4653075,4.92,5.94,0.84404176,246,311.36606,711.02881
4653076,4.92,6,0.82131499,239,304.92523,704.52362
4653077,4.92,6.06,0.91438425,122,48.189243,26.1612
4653078,4.92,6.12,1.086188,115,44.961037,24.343201
4653079,4.92,6.18,1.2006862,111,44.179707,24.264
4653080,4.92,6.24,1.2863259,110,46.352982,27.0324
4653081,4.92,6.3,1.3614674,105,47.344269,29.725201
4653082,4.92,6.36,1.4166867,97,48.641529,32.785198
4653085,4.92,6.54,1.2092768,47,14.165366,6.0696001
4653086,4.92,6.6,1.0796857,74,36.396687,28.933201
4653087,4.92,6.66,0.97454876,175,243.82909,538.99921
4653088,4.92,6.72,0.94803828,137,161.62427,333.6048
4653089,4.92,6.78,1.1793815,76,35.77026,24.555599
4653090,4.92,6.84,1.269716,70,33.804447,24.0228
4718597,4.98,5.1,0.89705598,87,33.401455,17.8776
4718598,4.98,5.16,0.69570196,92,35.491524,20.8188
4718599,4.98,5.22,0.74109769,96,37.763134,24.677999
4718600,4.98,5.28,0.82026452,81,23.089672,10.1124
4718601,4.98,5.34,0.94593048,77,19.269573,6.3108001
4718602,4.98,5.4,1.0851394,68,16.040895,4.5503998
4718603,4.98,5.46,1.1706511,65,17.394985,5.5331998
4718605,4.98,5.58,1.3929162,97,51.053219,35.254799
4718606,4.98,5.64,1.2951672,100,47.207859,29.5704
4718607,4.98,5.7,1.2389048,102,44.246487,25.653601
4718608,4.98,5.76,1.1668707,108,43.687347,23.032801
4718609,4.98,5.82,1.0862796,112,44.648148,23.0364
4718610,4.98,5.88,0.95854002,124,53.495384,30.582001
4718611,4.98,5.94,0.84404176,242,319.00015,743.3208
4718612,4.98,6,0.82209802,237,312.94058,735.60242
4718613,4.98,6.06,0.89385521,122,52.446953,30.398399
4718614,4.98,6.12,0.99355108,117,49.680138,28.3428
4718615,4.98,6.18,1.1350625,109,46.640591,27.302401
4718616,4.98,6.24,1.2205741,105,47.564381,29.707199
4718617,4.98,6.3,1.2910208,101,50.220413,33.9408
4718618,4.98,6.36,1.3487366,99,53.571796,38.473202
4718621,4.98,6.54,1.1673713,50,18.504383,9.7271996
4718622,4.98,6.6,1.0608284,72,41.453876,37.015202
4718623,4.98,6.66,0.97454876,159,237.40141,542.70721
4718624,4.98,6.72,0.94909757,125,159.61783,345.6828
4718625,4.98,6.78,1.1517198,67,31.719555,22.2516
4718626,4.98,6.84,1.2323109,58,23.909327,13.3524
4784133,5.04,5.1,0.8304987,78,27.579992,12.9348
4784134,5.04,5.16,0.69871908,89,37.278374,25.365601
4784135,5.04,5.22,0.74109769,89,36.139927,25.124399
4784136,5.04,5.28,0.81154424,79,23.974611,11.2428
4784137,5.04,5.34,0.91826874,72,19.069353,6.8940001
4784138,5.04,5.4,0.99885976,70,18.637571,6.1775999
4784139,5.04,5.46,1.1154318,65,18.541704,6.3467999
4849669,5.1,5.1,0.7816242,75,27.192499,12.4524
4849670,5.1,5.16,0.70136064,88,39.623993,28.3176
4849671,5.1,5.22,0.74109769,87,37.542034,26.8992
4849672,5.1,5.28,0.80454874,80,29.360888,17.9028
4849673,5.1,5.34,0.88030666,71,20.876144,8.2908001
4849674,5.1,5.4,0.96949816,69,20.73184,7.9920001
4849675,5.1,5.46,1.0715964,66,20.991173,8.0424004
4915205,5.16,5.1,0.75133181,74,29.187992,14.1048
4915206,5.16,5.16,0.70369256,85,41.372295,31.0284
4915207,5.16,5.22,0.74109769,85,40.23415,30.319201
4915208,5.16,5.28,0.79881358,80,33.219311,21.5748
4915209,5.16,5.34,0.86676359,72,24.903358,11.4264
4915210,5.16,5.4,0.94593048,68,23.545959,10.4652
4915211,5.16,5.46,1.0073476,68,24.915966,10.9584
