Ref,x,y,Connectivity,Metric Step Shortest-Path Angle,Metric Step Shortest-Path Length,Metric Straight-Line Distance,Point First Moment,Point Second Moment
720907,1.32000000,5.46000000,73.00000000,1.88550162,2.03570199,1.74722636,22.17960930,7.99560022
720909,1.32000000,5.58000000,89.00000000,2.88550210,2.30094934,1.78392828,40.86299133,23.33160019
720910,1.32000000,5.64000000,94.00000000,2.68066931,2.33649087,1.80499303,39.41131210,20.65679932
720911,1.32000000,5.70000000,99.00000000,2.55500340,2.38311839,1.82778549,39.29815292,19.48320007
720912,1.32000000,5.76000000,98.00000000,2.47583652,2.43511343,1.85224187,36.76203156,17.33399963
720913,1.32000000,5.82000000,98.00000000,2.42290711,2.48989511,1.87829709,34.90399170,15.55920029
720914,1.32000000,5.88000000,99.00000000,4.21027374,2.50168180,1.90588558,34.05794525,14.75640011
720915,1.32000000,5.94000000,224.00000000,3.21027374,2.44168186,1.93494189,262.35757446,573.84362793
720916,1.32000000,6.00000000,224.00000000,3.15255785,2.44440365,1.96540070,262.78009033,574.47717285
720917,1.32000000,6.06000000,98.00000000,4.09484196,2.50440359,1.99719799,34.83038330,16.44120026
720918,1.32000000,6.12000000,96.00000000,4.09484196,2.56440353,2.03027081,35.73641205,17.90640068
720919,1.32000000,6.18000000,96.00000000,4.09484196,2.62440348,2.06455803,38.88750839,21.74399948
720920,1.32000000,6.24000000,96.00000000,4.09484196,2.68440342,2.09999990,41.45770645,24.49440002
720921,1.32000000,6.30000000,95.00000000,4.09484196,2.74440360,2.13653922,44.93205643,28.67040062
720922,1.32000000,6.36000000,95.00000000,4.09484196,2.80440354,2.17412043,49.32838058,33.65999985
720926,1.32000000,6.60000000,56.00000000,4.02737188,2.97826076,2.33383799,29.65250969,22.54680061
720927,1.32000000,6.66000000,181.00000000,3.73220468,2.96409678,2.37587881,249.15399170,533.29321289
720928,1.32000000,6.72000000,97.00000000,3.60653901,2.97224331,2.41867733,64.43084717,59.60879898
720929,1.32000000,6.78000000,54.00000000,3.95378661,2.99838662,2.46219420,24.48484421,15.84360027
720930,1.32000000,6.84000000,55.00000000,4.45378685,3.05838656,2.50639176,25.75293541,16.15320015
720931,1.32000000,6.90000000,61.00000000,4.45378685,3.11838651,2.55123496,28.50553131,17.24760056
720932,1.32000000,6.96000000,82.00000000,4.45378685,3.17838669,2.59669018,37.34403610,22.05719948
720933,1.32000000,7.02000000,68.00000000,4.45378685,3.23838663,2.64272594,28.31690598,16.26840019
720934,1.32000000,7.08000000,69.00000000,4.45378685,3.29838657,2.68931222,23.12670517,9.91079998
720935,1.32000000,7.14000000,101.00000000,4.45378685,3.35838652,2.73642111,38.47336578,18.21599960
720936,1.32000000,7.20000000,72.00000000,4.45378685,3.41838670,2.78402591,21.61715698,8.31239986
720937,1.32000000,7.26000000,64.00000000,4.45378685,3.47838664,2.83210158,18.01103783,6.72480011
720938,1.32000000,7.32000000,60.00000000,4.45378685,3.53838658,2.88062501,16.90879250,6.57719994
720939,1.32000000,7.38000000,59.00000000,4.45378685,3.59838653,2.92957330,16.79226875,6.91919994
720940,1.32000000,7.44000000,59.00000000,4.45378685,3.65838671,2.97892594,17.51127434,7.82639980
720941,1.32000000,7.50000000,62.00000000,4.45378685,3.71838665,3.02866316,19.51109123,9.39239979
720942,1.32000000,7.56000000,64.00000000,4.45378685,3.77838659,3.07876587,21.64968300,11.28960037
720943,1.32000000,7.62000000,78.00000000,4.45378685,3.83838654,3.12921715,29.53448296,16.14959908
720944,1.32000000,7.68000000,100.00000000,4.72370052,3.87306285,3.18000007,42.61694336,23.85359955
720945,1.32000000,7.74000000,69.00000000,4.88776064,3.88845754,3.23109889,30.33366776,18.89279938
786437,1.38000000,5.10000000,78.00000000,2.18066883,1.89476025,1.62443841,28.49845886,13.05000019
786438,1.38000000,5.16000000,90.00000000,1.33662713,1.83476031,1.62996936,28.90507317,11.73960018
786439,1.38000000,5.22000000,104.00000000,1.18066883,1.82737398,1.63768125,37.12213135,18.52560043
786440,1.38000000,5.28000000,79.00000000,1.68066883,1.85222673,1.64754367,21.78245354,7.41960001
786441,1.38000000,5.34000000,75.00000000,1.88550162,1.90153801,1.65951800,21.02987862,7.24679995
786442,1.38000000,5.40000000,72.00000000,1.97583604,1.95711064,1.67355907,21.40577316,7.72919989
786443,1.38000000,5.46000000,72.00000000,2.02471066,2.01476026,1.68961537,23.63969994,9.15120029
786451,1.38000000,5.94000000,168.00000000,3.21027374,2.38168192,1.88308263,235.01159668,537.26037598
786452,1.38000000,6.00000000,174.00000000,3.14682269,2.38467455,1.91436672,240.27967834,541.62719727
786462,1.38000000,6.60000000,25.00000000,4.23220444,2.92894959,2.29102588,6.96301079,2.93400002
786463,1.38000000,6.66000000,156.00000000,3.73220468,2.90409660,2.33383799,222.49253845,490.71960449
786464,1.38000000,6.72000000,52.00000000,3.59299564,2.91353369,2.37739348,23.00131416,15.71399975
786468,1.38000000,6.96000000,25.00000000,4.95378685,3.20323944,2.55828071,8.14575863,3.75480008
786470,1.38000000,7.08000000,57.00000000,4.95378685,3.32323956,2.65224433,21.09536171,9.73439980
786471,1.38000000,7.14000000,90.00000000,4.74895430,3.37255073,2.70000005,33.55788040,15.71039963
786472,1.38000000,7.20000000,69.00000000,4.65861940,3.42812324,2.74823570,25.86310196,14.95800018
786473,1.38000000,7.26000000,60.00000000,4.57945299,3.48432779,2.79692698,19.84940147,10.56960011
786474,1.38000000,7.32000000,57.00000000,4.55892372,3.54335237,2.84604979,15.63163567,5.51520014
786475,1.38000000,7.38000000,55.00000000,4.54412127,3.60265064,2.89558291,14.95796585,5.43599987
786476,1.38000000,7.44000000,58.00000000,4.52423334,3.66170979,2.94550514,16.73674583,6.58799982
786477,1.38000000,7.50000000,58.00000000,4.51723766,3.72137928,2.99579716,17.64934921,7.56360006
786478,1.38000000,7.56000000,60.00000000,4.51150274,3.78110814,3.04644060,19.42632675,8.81639957
786479,1.38000000,7.62000000,72.00000000,5.30286741,3.83914638,3.09741831,26.96606827,13.83839989
786480,1.38000000,7.68000000,98.00000000,4.71253300,3.81359172,3.14871407,40.28659058,21.53160095
786481,1.38000000,7.74000000,66.00000000,5.09259367,3.83914638,3.20031238,28.82032013,16.82279968
851970,1.44000000,4.92000000,24.00000000,2.68066883,1.98196340,1.56115341,7.03678083,2.71079993
851971,1.44000000,4.98000000,26.00000000,2.68066955,1.93707967,1.55999994,6.84746170,2.41560006
851972,1.44000000,5.04000000,43.00000000,3.18066883,1.91222668,1.56115341,15.91971588,8.29440022
851973,1.44000000,5.10000000,80.00000000,2.18066883,1.88737392,1.56460857,29.56294441,13.33440018
851974,1.44000000,5.16000000,76.00000000,2.18066883,1.82737398,1.57035029,26.05621147,10.93319988
851975,1.44000000,5.22000000,102.00000000,1.18066883,1.76737392,1.57835352,37.35372543,18.38159943
851976,1.44000000,5.28000000,74.00000000,2.18066883,1.82737398,1.58858430,23.35380745,8.99279976
851977,1.44000000,5.34000000,73.00000000,2.18066883,1.88737392,1.60099971,23.33621407,9.02519989
851978,1.44000000,5.40000000,73.00000000,2.18066883,1.94737387,1.61554945,24.70051956,9.94320011
851979,1.44000000,5.46000000,72.00000000,2.18066883,2.00737381,1.63217652,26.30470467,11.15639973
851987,1.44000000,5.94000000,152.00000000,3.21027374,2.32168198,1.83172047,222.51847839,509.19479370
851988,1.44000000,6.00000000,150.00000000,3.13982725,2.32500505,1.86386693,222.08430481,509.08679199
851999,1.44000000,6.66000000,161.00000000,3.65303779,2.84409666,2.29259682,217.65577698,466.41598511
852004,1.44000000,6.96000000,22.00000000,3.73220468,3.18967223,2.52071428,6.79387617,2.96280003
852007,1.44000000,7.14000000,57.00000000,3.73220468,3.37358332,2.66443229,19.55337715,9.04319954
852016,1.44000000,7.68000000,63.00000000,4.69773054,3.75429344,3.11826873,21.58626747,9.94320011
917506,1.50000000,4.92000000,33.00000000,2.05500293,1.95331514,1.50119948,15.10892391,10.10879993
917507,1.50000000,4.98000000,32.00000000,2.38550162,1.89711058,1.50000000,12.57014084,7.29720020
917508,1.50000000,5.04000000,24.00000000,2.68066883,1.85222673,1.50119948,8.52340889,4.37400007
917510,1.50000000,5.16000000,33.00000000,1.47583604,1.72153807,1.51076138,10.20894909,4.04279995
917511,1.50000000,5.22000000,72.00000000,1.18066883,1.70737398,1.51907861,29.44890976,15.35400009
917522,1.50000000,5.88000000,36.00000000,3.31541061,2.26664782,1.74928558,12.21670437,6.05159998
917523,1.50000000,5.94000000,153.00000000,3.21027374,2.26168180,1.78089869,215.50981140,484.09561157
917524,1.50000000,6.00000000,152.00000000,3.13110685,2.26541758,1.81394601,215.05285645,483.88681030
917525,1.50000000,6.06000000,38.00000000,3.05431557,2.27645469,1.84835064,12.52876282,5.77080011
917535,1.50000000,6.66000000,163.00000000,3.64187026,2.78462505,2.25219893,209.72987366,441.30599976
917539,1.50000000,6.90000000,14.00000000,3.82253909,3.13393641,2.43647289,2.87406325,0.84240001
917540,1.50000000,6.96000000,22.00000000,3.73220468,3.12967229,2.48402905,6.06536961,2.36879992
917542,1.50000000,7.08000000,34.00000000,3.81137156,3.31731868,2.58069754,10.15980434,3.98160005
917543,1.50000000,7.14000000,48.00000000,3.73220468,3.31358314,2.62975287,16.80345726,8.20800018
917544,1.50000000,7.20000000,29.00000000,3.65303779,3.31731868,2.67925358,8.13319016,3.04200006
917546,1.50000000,7.32000000,31.00000000,4.39320183,3.39922762,2.77949643,7.88915539,2.41919994
917547,1.50000000,7.38000000,31.00000000,4.26753616,3.40516877,2.83019423,7.35054255,2.18880010
917548,1.50000000,7.44000000,31.00000000,4.15096426,3.42233753,2.88124967,7.35054255,2.18880010
917549,1.50000000,7.50000000,31.00000000,4.04916048,3.44908476,2.93264389,7.88915539,2.41919994
917551,1.50000000,7.62000000,28.00000000,4.80286741,3.68932748,3.03637934,6.41261530,1.82879996
917552,1.50000000,7.68000000,49.00000000,4.67720175,3.69526863,3.08868909,17.67691803,9.02880001
917553,1.50000000,7.74000000,30.00000000,4.56062984,3.71243763,3.14127374,7.49621105,2.28959990
983042,1.56000000,4.92000000,20.00000000,2.18066883,1.94737387,1.44124949,6.46941090,3.07439995
983043,1.56000000,4.98000000,24.00000000,2.18066883,1.88737392,1.44000006,8.70880127,4.82040024
983044,1.56000000,5.04000000,14.00000000,2.18066883,1.82737398,1.44124949,2.26906943,0.70560002
983045,1.56000000,5.10000000,22.00000000,2.18066883,1.76737392,1.44499135,6.27118969,2.82599998
983046,1.56000000,5.16000000,36.00000000,2.18066883,1.70737398,1.45120645,14.05900002,7.03079987
983047,1.56000000,5.22000000,77.00000000,1.18066883,1.64737391,1.45986307,29.25539017,14.45759964
983058,1.56000000,5.88000000,37.00000000,3.33593965,2.20762300,1.69811666,10.66098309,4.68720007
983059,1.56000000,5.94000000,150.00000000,3.21027374,2.20168185,1.73066461,207.98818970,459.79199219
983060,1.56000000,6.00000000,150.00000000,3.11993933,2.20594597,1.76465297,207.98818970,459.79199219
983061,1.56000000,6.06000000,39.00000000,3.03310275,2.21848845,1.79999995,11.40300369,5.07600021
983070,1.56000000,6.60000000,118.00000000,3.73220468,2.72036099,2.16748691,111.87857056,173.26080322
983071,1.56000000,6.66000000,161.00000000,3.62706780,2.72532701,2.21269059,201.50016785,417.50640869
983072,1.56000000,6.72000000,128.00000000,3.52737188,2.73983431,2.25858355,132.54646301,251.65080261
983073,1.56000000,6.78000000,101.00000000,3.43703747,2.76285315,2.30512476,88.50449371,131.75999451
983075,1.56000000,6.90000000,14.00000000,3.85787058,3.07561350,2.40000010,2.22416210,0.45719999
983076,1.56000000,6.96000000,22.00000000,3.73220468,3.06967235,2.44826460,5.48216295,1.90799999
983078,1.56000000,7.08000000,33.00000000,3.82253909,3.25784731,2.54629135,8.37833405,2.78999996
983079,1.56000000,7.14000000,44.00000000,3.73220468,3.25358319,2.59599686,15.01670361,7.61040020
983080,1.56000000,7.20000000,32.00000000,3.64187026,3.25784731,2.64612913,7.88630533,2.58480000
983082,1.56000000,7.32000000,31.00000000,4.39320183,3.33922768,2.74758077,6.61989212,1.72800004
983083,1.56000000,7.38000000,31.00000000,4.23724365,3.34661388,2.79885697,6.00907755,1.49759996
983084,1.56000000,7.44000000,31.00000000,4.09803534,3.36755586,2.85047364,6.00907755,1.49759996
983085,1.56000000,7.50000000,31.00000000,3.98353648,3.39922762,2.90241289,6.61989212,1.72800004
983087,1.56000000,7.62000000,31.00000000,4.80286741,3.62932754,3.00719142,6.99720001,2.04119992
983088,1.56000000,7.68000000,46.00000000,4.64690924,3.63671374,3.05999994,16.59871864,9.02880001
983089,1.56000000,7.74000000,32.00000000,4.50770044,3.65765572,3.11306930,7.23333836,2.03040004
1048579,1.62000000,4.98000000,43.00000000,1.59033430,1.66153800,1.38000000,12.76930237,4.62599993
1048580,1.62000000,5.04000000,44.00000000,1.47583604,1.62986612,1.38130379,11.46973705,3.70799994
1048581,1.62000000,5.10000000,44.00000000,1.38550162,1.60684729,1.38520753,10.26943111,2.97000003
1048582,1.62000000,5.16000000,52.00000000,1.11022234,1.59069705,1.39168966,14.80063057,6.36479998
1048583,1.62000000,5.22000000,82.00000000,1.18066883,1.58737397,1.40071416,29.67256737,14.90400028
1048584,1.62000000,5.28000000,45.00000000,1.28580570,1.59233963,1.41223228,10.99302673,3.53520012
1048585,1.62000000,5.34000000,43.00000000,1.42290676,1.61048377,1.42618370,10.96288586,3.44519997
1048586,1.62000000,5.40000000,44.00000000,1.52471054,1.63723099,1.44249785,13.06616688,4.66919994
1048594,1.62000000,5.88000000,40.00000000,3.36623192,2.14906812,1.64754367,10.24530983,3.63240004
1048595,1.62000000,5.94000000,149.00000000,3.21027374,2.14168191,1.68107104,201.70578003,436.90679932
1048596,1.62000000,6.00000000,149.00000000,3.10513687,2.14664769,1.71604192,201.70578003,436.90679932
1048597,1.62000000,6.06000000,42.00000000,3.05431557,2.16054845,1.75236988,11.16313267,4.10039997
1048605,1.62000000,6.54000000,57.00000000,3.88816285,2.66774726,2.08278656,21.40449142,11.12040043
1048606,1.62000000,6.60000000,120.00000000,3.73220468,2.66036105,2.12809777,104.27836609,154.38960266
1048607,1.62000000,6.66000000,163.00000000,3.60653877,2.66630220,2.17412043,196.79238892,399.26159668
1048608,1.62000000,6.72000000,127.00000000,3.48996687,2.68347096,2.22081065,128.03866577,240.10920715
1048609,1.62000000,6.78000000,89.00000000,3.40170598,2.70993257,2.26812696,54.54362869,53.87400055
1048610,1.62000000,6.84000000,52.00000000,3.33734155,2.74233651,2.31603098,17.74172401,8.28719997
1048611,1.62000000,6.90000000,13.00000000,3.93703747,3.01940894,2.36448717,2.03580046,0.43560001
1048612,1.62000000,6.96000000,22.00000000,3.73220468,3.00967240,2.41346216,5.06693411,1.58039999
1048614,1.62000000,7.08000000,37.00000000,3.83734155,3.19854903,2.51284695,9.22921181,2.99519992
1048615,1.62000000,7.14000000,42.00000000,3.73220468,3.19358325,2.56320119,13.76646042,7.08120012
1048616,1.62000000,7.20000000,33.00000000,3.62706780,3.19854903,2.61396241,7.78541374,2.46600008
1048618,1.62000000,7.32000000,31.00000000,4.39320183,3.27922750,2.71661544,5.75316334,1.26719999
1048619,1.62000000,7.38000000,31.00000000,4.18836927,3.28896427,2.76846528,5.09770632,1.03680003
1048620,1.62000000,7.44000000,31.00000000,4.01886797,3.31556082,2.82063818,5.09770632,1.03680003
1048621,1.62000000,7.50000000,31.00000000,3.89320254,3.35378599,2.87311673,5.75316334,1.26719999
1048623,1.62000000,7.62000000,35.00000000,4.80286741,3.56932759,2.97892594,9.80389309,4.43520021
1048624,1.62000000,7.68000000,43.00000000,4.59803486,3.57906413,3.03222680,15.81974125,9.44639969
1048625,1.62000000,7.74000000,29.00000000,4.42853355,3.60566068,3.08577371,5.89006758,1.53719997
1114115,1.68000000,4.98000000,42.00000000,1.68066883,1.61609638,1.32000005,11.23085880,3.77999997
1114116,1.68000000,5.04000000,45.00000000,1.52471054,1.57723105,1.32136297,10.47282600,3.12120008
1114117,1.68000000,5.10000000,47.00000000,1.42290676,1.55048382,1.32544327,10.04361343,2.78279996
1114118,1.68000000,5.16000000,67.00000000,1.10150206,1.53110933,1.33221614,21.81713295,11.42640018
1114119,1.68000000,5.22000000,77.00000000,1.18066883,1.52737391,1.34164083,26.49638367,13.31639957
1114120,1.68000000,5.28000000,47.00000000,1.30633473,1.53331518,1.35366166,9.72177887,2.57399988
1114121,1.68000000,5.34000000,44.00000000,1.47583604,1.55570209,1.36821055,10.13286114,2.96639991
1114122,1.68000000,5.40000000,43.00000000,1.59033442,1.58737397,1.38520753,11.50079346,3.81599998
1114130,1.68000000,5.88000000,42.00000000,3.41510653,2.09141850,1.59762323,10.85723400,3.88439989
1114131,1.68000000,5.94000000,149.00000000,3.21027374,2.08168197,1.63217652,196.19885254,415.16281128
1114132,1.68000000,6.00000000,148.00000000,3.08460784,2.08762288,1.66817260,195.70408630,414.91799927
1114133,1.68000000,6.06000000,41.00000000,3.00544095,2.10289884,1.70552039,10.62620735,3.92759991
1114141,1.68000000,6.54000000,53.00000000,3.93703747,2.61009765,2.04352641,16.58198738,7.09919977
1114142,1.68000000,6.60000000,122.00000000,3.73220468,2.60036111,2.08968902,96.11505890,131.87159729
1114143,1.68000000,6.66000000,163.00000000,3.57624650,2.60774732,2.13653922,189.97802734,377.69760132
1114144,1.68000000,6.72000000,130.00000000,3.43703747,2.62868905,2.18403292,125.61449432,229.75559998
1114145,1.68000000,6.78000000,88.00000000,3.35787058,2.65886307,2.23212910,45.97572708,39.66479874
1114146,1.68000000,6.84000000,49.00000000,3.28107929,2.69451666,2.28078938,13.55296230,4.74840021
1114147,1.68000000,6.90000000,11.00000000,4.73220444,3.00967240,2.32997847,2.17131090,0.58319998
1114148,1.68000000,6.96000000,24.00000000,3.73220468,2.94967222,2.37966394,5.44862890,1.65960002
1114150,1.68000000,7.08000000,35.00000000,3.85787058,3.13952422,2.48040318,7.92949247,2.33999991
1114151,1.68000000,7.14000000,44.00000000,3.73220468,3.13358331,2.53140283,14.35346222,7.74359989
1114152,1.68000000,7.20000000,36.00000000,3.60653877,3.13952422,2.58278918,9.61793613,3.95280004
1114154,1.68000000,7.32000000,33.00000000,4.39320183,3.21922755,2.68663359,6.09740686,1.34640002
1114155,1.68000000,7.38000000,31.00000000,4.09803486,3.23339176,2.73905087,4.63852072,0.80640000
1114156,1.68000000,7.44000000,31.00000000,3.89320207,3.26893330,2.79177356,4.63852072,0.80640000
1114157,1.68000000,7.50000000,32.00000000,3.76753616,3.31556082,2.84478474,5.74754953,1.22399998
1114159,1.68000000,7.62000000,37.00000000,4.80286741,3.50932765,2.95160961,11.95798969,6.57359982
1114160,1.68000000,7.68000000,42.00000000,4.50770044,3.52349162,3.00539517,15.82342052,10.10519981
1114161,1.68000000,7.74000000,34.00000000,4.30286741,3.55903316,3.05941176,8.61708927,3.32999992
1179651,1.74000000,4.98000000,43.00000000,1.80633473,1.57787108,1.25999999,11.02025127,3.51360011
1179652,1.74000000,5.04000000,44.00000000,1.68066883,1.53124368,1.26142776,9.66944790,2.74679995
1179653,1.74000000,5.10000000,45.00000000,1.47583604,1.49570203,1.26570141,8.57029629,2.05200005
1179654,1.74000000,5.16000000,67.00000000,1.09033442,1.47163796,1.27279222,22.31793022,13.38840008
1179655,1.74000000,5.22000000,75.00000000,1.18066883,1.46737397,1.28265345,25.25723457,12.74040031
1179656,1.74000000,5.28000000,49.00000000,1.38550162,1.47711051,1.29522204,10.45245647,3.02040005
