Ref,x,y,Connectivity,Gate Counts,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
524329,0.96000000,6.44000000,39.00000000,2.00000000,0.05781959,0.36663461,81.48051453,0.14795960,0.39772576,0.00795800,0.47485089,1.40775061,6.44165182,1.37279999
524330,0.96000000,6.48000000,46.00000000,12.00000000,0.07016135,0.19630399,56.97073746,0.14069091,0.58692831,0.04795800,1.09081507,2.11928487,7.99898767,2.05439997
524331,0.96000000,6.52000000,66.00000000,24.00000000,0.10314924,0.14989835,24.11267281,0.27218980,0.94022357,0.08251600,1.83122230,2.94062424,20.55431557,11.47519970
524332,0.96000000,6.56000000,45.00000000,27.00000000,0.06998567,0.23390169,26.99701118,0.06482765,0.44618529,0.08251600,0.81184858,1.93906701,6.05416012,1.12800002
524333,0.96000000,6.60000000,43.00000000,66.00000000,0.06580833,0.33301604,352.07049561,0.03574690,0.27238518,0.06385370,0.51500976,1.57584238,5.18571949,0.75040001
524334,0.96000000,6.64000000,41.00000000,170.00000000,0.06655168,0.29566312,312.67602539,0.04454081,0.29625762,0.02428200,0.58846819,1.68184459,5.10971880,0.75199997
524335,0.96000000,6.68000000,41.00000000,194.00000000,0.06635115,0.33617902,304.55432129,0.05426974,0.27201599,0.00573100,0.66700864,1.57486689,5.67901993,0.94400001
524336,0.96000000,6.72000000,37.00000000,128.00000000,0.06151984,0.28894553,302.17541504,0.07251379,0.30891639,0.03646122,0.59833324,1.63570333,5.16593742,0.93440002
524337,0.96000000,6.76000000,36.00000000,67.00000000,0.06340591,0.21755008,304.50717163,0.10125139,0.41253555,0.07156300,0.87911481,1.91377187,5.56563568,1.17279994
524338,0.96000000,6.80000000,62.00000000,64.00000000,0.09481696,0.08812140,337.22222900,0.33645201,1.28440118,0.03156300,2.61603379,3.67711544,24.94735909,17.56640053
524344,0.96000000,7.04000000,83.00000000,5.00000000,0.12923992,0.27388743,101.89433289,0.12476411,0.53216511,0.00469400,0.92368072,2.43510222,17.35401154,4.50719976
524345,0.96000000,7.08000000,85.00000000,20.00000000,0.13070214,0.29482123,100.27074432,0.07813527,0.49387768,0.04469400,0.85043097,2.36029840,16.44553757,4.06720018
524346,0.96000000,7.12000000,132.00000000,37.00000000,0.18458787,0.15247227,7.63438654,0.23880553,1.22196972,0.08469400,2.14032364,3.90041733,53.13528061,36.68640137
524347,0.96000000,7.16000000,125.00000000,118.00000000,0.18390000,0.17119226,356.12667847,0.23900172,1.22150886,0.09911100,1.92883241,3.67412353,48.64756012,33.32640076
524348,0.96000000,7.20000000,84.00000000,161.00000000,0.12862223,0.36190277,263.03225708,0.05827559,0.49315655,0.05911100,0.60943639,2.11332846,16.05558777,3.93759990
524349,0.96000000,7.24000000,81.00000000,48.00000000,0.12273783,0.38165668,256.52255249,0.10141096,0.49968690,0.01911100,0.53946209,2.01028538,16.33350563,4.02559996
524351,0.96000000,7.32000000,74.00000000,2.00000000,0.11337317,0.44950867,125.09547424,0.12462009,0.48348674,0.01612800,0.39049730,1.78029120,13.89340115,3.10240006
524352,0.96000000,7.36000000,71.00000000,1.00000000,0.11211176,0.46254823,139.88807678,0.09074431,0.43052679,0.05612800,0.36011150,1.74522734,11.47516346,2.22720003
524353,0.96000000,7.40000000,71.00000000,3.00000000,0.11106631,0.60239905,166.98930359,0.06927583,0.33375651,0.09612800,0.14089909,1.52213776,10.79890442,1.99679995
524354,0.96000000,7.44000000,71.00000000,-1.00000000,0.11125451,0.47093657,200.76460266,0.07255539,0.39430654,0.08656000,0.34105253,1.72298920,10.79890442,1.99679995
524355,0.96000000,7.48000000,74.00000000,3.00000000,0.11251592,0.46002042,224.54481506,0.09839485,0.44270498,0.04656000,0.36655259,1.75316727,12.49339771,2.57920003
524356,0.96000000,7.52000000,74.00000000,4.00000000,0.11377732,0.44639948,237.27041626,0.13383132,0.49686655,0.00656000,0.39836901,1.78966177,13.89340115,3.10240006
524358,0.96000000,7.60000000,71.00000000,64.00000000,0.12352166,0.39035138,88.32546997,0.08327489,0.49057624,0.02756200,0.51482290,1.99410772,14.11214066,3.53600001
524359,0.96000000,7.64000000,98.00000000,117.00000000,0.17526276,0.22077830,11.69746494,0.21369599,0.98336917,0.06756200,1.59828901,3.15843225,32.99741745,18.62719917
524360,0.96000000,7.68000000,107.00000000,49.00000000,0.17803173,0.22197689,358.25189209,0.21523468,0.97759116,0.10132200,1.52673435,3.17467856,37.74485779,21.91200066
524361,0.96000000,7.72000000,96.00000000,10.00000000,0.15903668,0.17507662,338.60516357,0.15988708,0.98572749,0.06132200,1.77537775,3.37862110,29.76817894,15.56960011
524362,0.96000000,7.76000000,73.00000000,7.00000000,0.12769882,0.28603309,269.71804810,0.09804457,0.51989645,0.02132200,0.87733412,2.36859202,14.95808125,3.92479992
589832,1.00000000,5.12000000,174.00000000,1.00000000,0.28259623,0.22161750,44.04371262,0.32407677,0.98431975,0.02395300,1.90817821,4.00300455,65.32402802,31.70240021
589833,1.00000000,5.16000000,191.00000000,2.00000000,0.30712664,0.14072916,27.63251495,0.35594425,1.55566287,0.06395300,3.05739951,5.23686790,80.14205170,50.98239899
589834,1.00000000,5.20000000,196.00000000,4.00000000,0.32281771,0.15712380,15.94706249,0.38779402,1.55344319,0.10265400,2.77627850,5.08115673,86.54006958,63.28319931
589835,1.00000000,5.24000000,185.00000000,7.00000000,0.31451523,0.14457157,9.24790001,0.36599028,1.55474174,0.10265400,3.06125879,5.22858667,71.88869476,46.65439987
589836,1.00000000,5.28000000,168.00000000,9.00000000,0.27231944,0.17407949,5.43222570,0.24655040,1.21788621,0.10265400,2.36448860,4.43374205,52.23185730,23.87840080
589837,1.00000000,5.32000000,162.00000000,3.00000000,0.26045159,0.23089163,354.64233398,0.22611509,0.94114238,0.10265400,1.76203537,3.76499462,46.64928818,18.47039986
589838,1.00000000,5.36000000,155.00000000,1.00000000,0.25189760,0.23069826,342.85275269,0.22420689,0.95771140,0.10265400,1.73501742,3.70420313,43.29681015,16.13279915
589839,1.00000000,5.40000000,152.00000000,4.00000000,0.24334364,0.22843234,331.52734375,0.23046528,0.97797036,0.09659600,1.72336626,3.65877867,43.63175583,16.46080017
589840,1.00000000,5.44000000,147.00000000,4.00000000,0.23603520,0.43735251,321.57223511,0.24591126,0.75480992,0.05659600,0.70336878,2.60421896,43.17771530,15.84640026
589841,1.00000000,5.48000000,146.00000000,15.00000000,0.23612410,0.44197986,314.82757568,0.27456349,0.79399139,0.01659600,0.71092784,2.59103847,45.87985611,17.52000046
589843,1.00000000,5.56000000,212.00000000,2.00000000,0.35245708,0.38009137,68.57481384,0.47153392,1.28551757,0.01720500,0.77769011,3.41361117,107.25991821,67.76480103
589844,1.00000000,5.60000000,216.00000000,9.00000000,0.35700014,0.15402149,66.25800323,0.43282843,1.94925523,0.01720500,2.72207236,5.39695072,101.99606323,61.40319824
589845,1.00000000,5.64000000,220.00000000,18.00000000,0.36689168,0.15389007,62.93736267,0.39290547,1.88828504,0.01720500,2.73847389,5.47354317,100.21714783,60.71360016
589846,1.00000000,5.68000000,230.00000000,18.00000000,0.38174173,0.13740794,57.28071976,0.34652951,1.82741523,0.01720500,3.10156393,5.90858984,100.38043213,58.62720108
589847,1.00000000,5.72000000,241.00000000,15.00000000,0.39177328,0.13634863,51.77608871,0.30915853,1.76665592,0.01720500,3.13908887,6.00892735,106.37510681,65.30560303
589848,1.00000000,5.76000000,241.00000000,16.00000000,0.40350723,0.10447332,43.96428299,0.27355850,1.70601916,0.01720500,4.04273224,6.96671247,99.90070343,55.56959915
589849,1.00000000,5.80000000,252.00000000,9.00000000,0.41548055,0.11340688,33.72071457,0.24670173,1.64551842,0.01720500,3.79964042,6.78516769,105.71747589,60.64160156
589850,1.00000000,5.84000000,256.00000000,10.00000000,0.42675447,0.11085655,23.70803261,0.23768999,1.58516932,0.01720500,3.93280435,6.95525885,105.91825104,59.20959854
589851,1.00000000,5.88000000,264.00000000,7.00000000,0.43536627,0.11301213,14.04842472,0.23547781,1.52498972,0.01720500,4.01756096,6.95776558,109.86177063,61.68320084
589852,1.00000000,5.92000000,281.00000000,3.00000000,0.45704377,0.08195874,5.38277388,0.27517328,1.63546181,0.01720500,5.38221312,8.37117100,125.52368164,78.78720093
589853,1.00000000,5.96000000,414.00000000,3.00000000,0.65885764,0.05266745,359.49310303,1.00047517,4.00795412,0.01720500,8.80920315,12.53803825,484.10067749,1121.30395508
589854,1.00000000,6.00000000,427.00000000,3.00000000,0.65413976,0.05597890,356.92416382,1.00661969,4.00822926,0.01720500,8.39225864,12.11791897,514.89672852,1218.80163574
589855,1.00000000,6.04000000,253.00000000,4.00000000,0.41869444,0.13065137,333.04284668,0.25517598,1.21796489,0.01720500,3.48121643,6.34594870,99.34912872,51.17919922
589856,1.00000000,6.08000000,240.00000000,2.00000000,0.40222171,0.17085411,321.89535522,0.26738432,1.04841959,0.01720500,2.56232285,5.43907404,90.81665802,44.73279953
589857,1.00000000,6.12000000,233.00000000,4.00000000,0.38821894,0.22612593,313.09152222,0.28210878,1.08293343,0.01720500,1.81073081,4.64481163,88.30863190,43.91199875
589858,1.00000000,6.16000000,229.00000000,7.00000000,0.37949309,0.25028658,306.60696411,0.30677685,1.11824346,0.01720500,1.63018489,4.36503887,89.71872711,47.02399826
589859,1.00000000,6.20000000,225.00000000,5.00000000,0.37419647,0.26812667,301.83789062,0.33744404,1.15419507,0.01720500,1.51540256,4.18778896,91.70388031,50.41600037
589860,1.00000000,6.24000000,224.00000000,8.00000000,0.37272635,0.34055984,298.43585205,0.37221813,1.19067037,0.01720500,1.07564449,3.70854259,95.52631378,54.92319870
589861,1.00000000,6.28000000,222.00000000,3.00000000,0.37145928,0.35086131,295.64535522,0.40814894,1.22757769,0.01720500,1.04832768,3.64747882,99.45674896,59.54719925
589862,1.00000000,6.32000000,221.00000000,-1.00000000,0.37031755,0.35994053,293.32354736,0.44493094,1.26484537,0.01720500,1.02665746,3.59564424,105.13754272,66.40959930
589863,1.00000000,6.36000000,218.00000000,-1.00000000,0.36926255,0.36787078,291.36718750,0.48235807,1.30241597,0.01720500,1.01038337,3.55160713,109.76509094,72.20159912
589864,1.00000000,6.40000000,218.00000000,-1.00000000,0.36827064,0.37455124,289.69992065,0.52028394,1.34024358,0.01633000,0.99990666,3.51506114,116.79842377,80.28320312
589865,1.00000000,6.44000000,38.00000000,4.00000000,0.05648511,0.43665114,99.19648743,0.14833236,0.39838132,0.00795800,0.36242247,1.27498364,6.33260632,1.34720004
589866,1.00000000,6.48000000,39.00000000,12.00000000,0.05878605,0.36377749,100.03964996,0.10935458,0.36028892,0.04795800,0.47862393,1.42503047,5.49577141,1.00800002
589867,1.00000000,6.52000000,68.00000000,46.00000000,0.10498966,0.15291077,28.71008301,0.23635343,0.90023363,0.07184600,1.77815914,2.93737340,19.65449524,9.84480000
589868,1.00000000,6.56000000,47.00000000,50.00000000,0.07194994,0.22996244,54.53834534,0.03669238,0.42439330,0.07447495,0.83269250,1.98285830,6.42402935,1.14400005
589869,1.00000000,6.60000000,42.00000000,121.00000000,0.06506684,0.32684752,196.61169434,0.01565875,0.26197633,0.06369000,0.53265488,1.58165658,5.06048155,0.72000003
589870,1.00000000,6.64000000,43.00000000,175.00000000,0.06412961,0.41282979,229.18232727,0.04409091,0.24136424,0.02384818,0.33288816,1.39716828,5.53403950,0.83359998
589871,1.00000000,6.68000000,41.00000000,126.00000000,0.06141796,0.38569838,227.95118713,0.05585680,0.27657428,0.00345900,0.59662557,1.41458392,5.88141823,1.00479996
589872,1.00000000,6.72000000,39.00000000,140.00000000,0.05931600,0.33685094,244.14686584,0.07155010,0.31293765,0.03617376,0.49551046,1.48755145,5.79911327,1.11199999
589873,1.00000000,6.76000000,38.00000000,74.00000000,0.06343379,0.21768558,268.65011597,0.08465168,0.36973178,0.07156300,0.87621444,1.91359675,6.17225552,1.35520005
589874,1.00000000,6.80000000,69.00000000,89.00000000,0.10200678,0.09353931,334.04980469,0.30141884,1.24173677,0.03156300,2.62209606,3.70188022,27.14437485,17.59199905
589880,1.00000000,7.04000000,83.00000000,5.00000000,0.12666602,0.27346089,118.10581970,0.13719001,0.51721412,0.00469400,0.92272818,2.41261148,17.99099159,4.81120014
589881,1.00000000,7.08000000,85.00000000,24.00000000,0.12967369,0.29817161,123.08186340,0.09135928,0.46715704,0.04469400,0.83793712,2.33774829,16.96696091,4.28160000
589882,1.00000000,7.12000000,131.00000000,60.00000000,0.18673417,0.17091189,8.97211075,0.20534965,1.18203998,0.08469400,1.93743932,3.70536256,51.40573883,33.81760025
589883,1.00000000,7.16000000,127.00000000,151.00000000,0.18640529,0.17247491,355.27001953,0.20433334,1.18155706,0.09911100,1.92851579,3.68528509,48.66389847,31.76639938
589884,1.00000000,7.20000000,84.00000000,131.00000000,0.12831524,0.38582090,230.99226379,0.07578983,0.44726336,0.05911100,0.54196298,2.04433084,16.44479370,4.05600023
589885,1.00000000,7.24000000,77.00000000,17.00000000,0.12011016,0.37360293,233.51075745,0.12190158,0.45679277,0.01911100,0.55437917,2.00997043,15.48338032,3.74239993
589887,1.00000000,7.32000000,71.00000000,1.00000000,0.11169094,0.46977851,137.72669983,0.14713053,0.48761094,0.01612800,0.35834104,1.72849178,13.65002346,3.14879990
589888,1.00000000,7.36000000,71.00000000,-1.00000000,0.11069010,0.47993761,152.22032166,0.12098172,0.44402620,0.05612800,0.33550230,1.70242083,12.37451553,2.68799996
589889,1.00000000,7.40000000,71.00000000,1.00000000,0.11063922,0.61771375,171.74555969,0.10806372,0.37107924,0.09612800,0.13350341,1.50025761,11.71772289,2.45760012
589890,1.00000000,7.44000000,71.00000000,1.00000000,0.11063922,0.61742592,193.29486084,0.10988929,0.37445053,0.08656000,0.13385312,1.50060737,11.71772289,2.45760012
589891,1.00000000,7.48000000,71.00000000,2.00000000,0.11102973,0.47808510,211.78933716,0.12666366,0.45396018,0.04656000,0.34031540,1.70833075,12.37451553,2.68799996
589892,1.00000000,7.52000000,74.00000000,4.00000000,0.11203057,0.46739638,224.96638489,0.15474033,0.49876598,0.00656000,0.36427602,1.73552358,14.83796310,3.62560010
589894,1.00000000,7.60000000,72.00000000,40.00000000,0.12201720,0.39054161,116.76605988,0.09383759,0.45364973,0.02756200,0.49391851,1.98144400,14.66932869,3.68959999
589895,1.00000000,7.64000000,99.00000000,104.00000000,0.17740084,0.22296751,14.49437714,0.17912768,0.94455963,0.06756200,1.56182706,3.16200089,33.07009506,17.87999916
589896,1.00000000,7.68000000,109.00000000,86.00000000,0.18114200,0.22379413,357.88696289,0.18198036,0.93799722,0.10132200,1.52642846,3.18926167,37.37170029,20.32480049
589897,1.00000000,7.72000000,92.00000000,18.00000000,0.15478221,0.19380197,327.56979370,0.11051927,0.94619715,0.06132200,1.54235160,3.16800857,25.65316582,11.37600040
589898,1.00000000,7.76000000,76.00000000,11.00000000,0.12652227,0.28704974,249.86814880,0.10521552,0.50131887,0.02132200,0.87271160,2.35347629,16.43910027,4.46880007
655368,1.04000000,5.12000000,185.00000000,-1.00000000,0.29913631,0.19472255,53.29826355,0.32608980,1.16502905,0.02395300,2.15781522,4.39371014,70.70770264,36.06880188
655369,1.04000000,5.16000000,200.00000000,-1.00000000,0.32089579,0.13115291,35.83201599,0.33175120,1.51577640,0.06395300,3.25171375,5.54495430,82.99183655,52.30080032
655370,1.04000000,5.20000000,203.00000000,3.00000000,0.33777305,0.13238609,21.56124687,0.35502043,1.51346850,0.10395300,3.27583671,5.66234398,87.04553986,61.89120102
655371,1.04000000,5.24000000,191.00000000,6.00000000,0.32745734,0.13448931,13.88278103,0.32783511,1.51481867,0.14265400,3.29582691,5.53144264,71.52630615,45.02239990
655372,1.04000000,5.28000000,174.00000000,14.00000000,0.28075716,0.16266260,11.06993771,0.20603284,1.17826474,0.14265400,2.50327897,4.65721750,50.28626251,20.81760025
655373,1.04000000,5.32000000,163.00000000,20.00000000,0.26809785,0.21612900,357.12539673,0.18599482,0.90375322,0.14265400,1.87509716,3.94816303,43.15816498,15.61760044
655374,1.04000000,5.36000000,158.00000000,5.00000000,0.25721258,0.21836323,341.63320923,0.18292364,0.92189842,0.13659599,1.82417703,3.84734631,40.13125992,13.19839954
655375,1.04000000,5.40000000,154.00000000,3.00000000,0.24632727,0.21846320,326.98693848,0.19125418,0.94402677,0.09659600,1.79092181,3.76419425,40.52157593,13.80959988
655376,1.04000000,5.44000000,149.00000000,12.00000000,0.23901953,0.34402698,315.51037598,0.21660063,0.73708433,0.05659600,1.03493142,2.95478153,40.65221024,13.84480000
655377,1.04000000,5.48000000,149.00000000,22.00000000,0.23719196,0.43698975,308.28692627,0.24982044,0.77056903,0.01659600,0.72055620,2.61167598,45.18235397,16.93919945
655379,1.04000000,5.56000000,213.00000000,10.00000000,0.35263911,0.36619475,73.26027679,0.45800978,1.27437496,0.03570900,0.84120011,3.47867703,104.11543274,64.85600281
655380,1.04000000,5.60000000,219.00000000,26.00000000,0.36216971,0.27670226,70.43035126,0.40687463,1.22675848,0.05720500,1.35693622,4.05559540,99.47840118,58.49599838
655381,1.04000000,5.64000000,228.00000000,16.00000000,0.37872866,0.22812903,65.00324249,0.34488374,1.19007754,0.05720500,1.78947806,4.56750202,97.97690582,54.90399933
655382,1.04000000,5.68000000,238.00000000,13.00000000,0.39077732,0.18500514,58.94250870,0.29210532,1.15376961,0.05720500,2.30613232,5.15202188,99.39585876,54.06880188
655383,1.04000000,5.72000000,244.00000000,12.00000000,0.40182763,0.21160117,50.36759949,0.24251989,1.11790121,0.05720500,2.01564336,4.88501406,98.36259460,51.80479813
655384,1.04000000,5.76000000,243.00000000,13.00000000,0.40441927,0.21024370,42.93482971,0.21045393,1.08255565,0.05720500,2.03830290,4.91653728,94.41505432,48.21440125
655385,1.04000000,5.80000000,249.00000000,12.00000000,0.41108173,0.10800575,35.37513733,0.19364806,1.73448443,0.05720500,4.00376129,6.91585064,96.08177948,49.91999817
655386,1.04000000,5.84000000,251.00000000,12.00000000,0.41838977,0.10388700,29.97517586,0.19195096,1.66970122,0.05720500,4.10414505,7.11401653,94.58207703,47.88320160
655387,1.04000000,5.88000000,263.00000000,12.00000000,0.42961115,0.10779792,22.79143333,0.19564548,1.60505199,0.05720500,4.08912754,7.07680941,103.27004242,56.96960068
655388,1.04000000,5.92000000,278.00000000,15.00000000,0.45531407,0.08703801,11.30519772,0.22544178,1.59561443,0.05720500,5.05796909,8.10785580,114.54056549,66.80480194
655389,1.04000000,5.96000000,422.00000000,11.00000000,0.66922349,0.05062533,0.23223279,0.95051366,3.96795774,0.05720500,9.05145264,12.88862514,479.31869507,1093.45275879
655390,1.04000000,6.00000000,435.00000000,12.00000000,0.66755950,0.05088638,357.53713989,0.95301652,3.96823621,0.05720500,9.02371216,12.83953094,512.56005859,1198.80957031
655391,1.04000000,6.04000000,260.00000000,9.00000000,0.43134919,0.12960996,334.08724976,0.20533945,1.34818137,0.05720500,3.52881885,6.46696091,99.80612183,52.19520187
655392,1.04000000,6.08000000,245.00000000,11.00000000,0.41315833,0.15662867,319.99145508,0.21868567,1.02708137,0.05720500,2.80928349,5.75741529,89.75479889,44.17440033
655393,1.04000000,6.12000000,237.00000000,9.00000000,0.39466301,0.16509348,308.31784058,0.24069926,1.06336296,0.05720500,2.62288022,5.48091650,86.90333557,43.29919815
