Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
1638426,2.16,6.36,36,8.3962994,2.592,1.7512076,4.0354576,0.48410815,0.82870531,3.0536194,1866,2.5446849
1638427,2.16,6.42,37,9.801815,3.5064001,1.7506946,4.0407324,0.48474097,0.82883656,3.0509384,1866,2.543684
1638428,2.16,6.48,28,7.1058073,2.3436,1.7215981,3.6738298,0.44072598,0.81938148,3.255764,1866,2.6812727
1638429,2.16,6.54,61,20.068542,8.2187996,1.7587768,3.8892305,0.46656623,0.82501471,3.130831,1866,2.5856233
1638430,2.16,6.6,125,61.374485,43.387199,1.7304237,4.7483263,0.56962651,0.84537303,2.7453084,1866,2.3871565
1638431,2.16,6.66,178,160.30135,254.63161,1.6801965,5.4749565,0.65679568,0.86052293,2.5136728,1866,2.2829566
1638432,2.16,6.72,148,119.16025,179.56441,1.6864948,5.3443298,0.64112526,0.85791558,2.5506701,1866,2.3011947
1638433,2.16,6.78,90,33.028294,16.2684,1.8367192,4.2125382,0.50535142,0.83304143,2.9672923,1866,2.427067
1638434,2.16,6.84,60,20.406393,8.6724005,1.787032,3.7341876,0.44796672,0.82098472,3.2193029,1866,2.609863
1638435,2.16,6.9,17,3.9237287,1.1664,1.8032665,3.1388712,0.37655041,0.80421454,3.6402144,1866,2.805141
1638436,2.16,6.96,31,11.671931,6.0623999,1.6977193,3.9518797,0.47408187,0.8266086,3.0970509,1866,2.6150272
1638438,2.16,7.08,18,4.0969009,1.3068,1.8285085,3.1749799,0.38088214,0.80529797,3.6101878,1866,2.7684369
1638439,2.16,7.14,42,24.311827,22.017599,1.9588296,3.2849739,0.39407742,0.80854124,3.5227883,1866,2.6206574
1638440,2.16,7.2,23,6.3153524,2.4335999,1.8515793,3.1880779,0.38245344,0.80568862,3.5994637,1866,2.7445242
1703943,2.22,5.22,99,45.281601,32.385601,1.8903091,4.4324069,0.53172761,0.83823746,2.8697052,1866,2.325614
1703955,2.22,5.94,150,160.83282,264.5928,1.7437292,5.2499328,0.62980103,0.8560015,2.5785522,1866,2.2709455
1703956,2.22,6,149,160.1843,264.1788,1.7422869,5.2445884,0.62915993,0.85589236,2.5801609,1866,2.2731833
1703966,2.22,6.6,122,59.44915,40.593601,1.7834461,4.5985723,0.55166149,0.84203672,2.8021448,1866,2.3766799
1703967,2.22,6.66,172,155.06679,241.4556,1.715726,5.3890524,0.64649034,0.85881358,2.5378015,1866,2.2690768
1703968,2.22,6.72,150,118.01656,171.79201,1.689176,5.3517323,0.64201325,0.85806459,2.5485256,1866,2.297565
1703969,2.22,6.78,66,25.802507,13.68,1.8089393,4.0218062,0.48247054,0.82836515,3.0605898,1866,2.5020437
1769475,2.28,4.98,40,11.053485,3.6036,1.9754339,3.039489,0.36462817,0.80118263,3.7265415,1866,2.7089968
1769476,2.28,5.04,40,9.5035219,2.7,1.9754339,3.039489,0.36462817,0.80118263,3.7265415,1866,2.7089968
1769477,2.28,5.1,41,8.8650446,2.2788,1.9794661,3.041882,0.36491522,0.80125654,3.7243967,1866,2.7049673
1769478,2.28,5.16,52,12.527818,4.2156,1.7570252,4.0186691,0.4820942,0.82828683,3.0621984,1866,2.5466127
1769479,2.28,5.22,90,41.167248,31.0716,1.874056,4.4058728,0.52854455,0.83762085,2.8809652,1866,2.345227
1769480,2.28,5.28,88,53.858791,51.170399,1.9455496,3.9916844,0.47885698,0.82761133,3.0761395,1866,2.407764
1769481,2.28,5.34,89,55.679035,52.369202,1.9457926,3.9916844,0.47885698,0.82761133,3.0761395,1866,2.4077437
1769482,2.28,5.4,53,20.574198,11.358,1.9914109,3.671212,0.44041193,0.8193115,3.2573726,1866,2.4569802
1769490,2.28,5.88,33,10.036185,4.6655998,1.9415822,3.6196258,0.43422347,0.8179245,3.2895443,1866,2.5136261
1769491,2.28,5.94,150,156.78874,252.0072,1.7427076,5.2357054,0.62809426,0.85571074,2.5828419,1866,2.2746789
1769492,2.28,6,149,156.05881,251.4744,1.7415152,5.2339325,0.62788159,0.85567451,2.5833781,1866,2.2759874
1769493,2.28,6.06,35,11.131083,5.3316002,1.918456,3.7432313,0.44905165,0.82122326,3.2139411,1866,2.4942369
1769502,2.28,6.6,116,57.021984,38.336399,1.7774295,4.5917416,0.55084205,0.84188259,2.8048258,1866,2.382736
1769503,2.28,6.66,177,154.73392,231.3828,1.7219427,5.409801,0.64897943,0.85922831,2.5319035,1866,2.2600913
1769504,2.28,6.72,148,118.60825,169.18559,1.6829703,5.3003435,0.63584852,0.85702682,2.5635388,1866,2.3130257
1835011,2.34,4.98,40,10.133133,3.1392,1.9754339,3.039489,0.36462817,0.80118263,3.7265415,1866,2.7089968
1835012,2.34,5.04,43,9.7739773,2.8908,1.7341552,3.5612447,0.42721987,0.81633657,3.3270779,1866,2.7113874
1835013,2.34,5.1,44,8.5216122,2.016,1.7377567,3.5628867,0.42741683,0.81638151,3.3260055,1866,2.707896
1835014,2.34,5.16,49,9.3402662,2.1276,1.75009,3.571944,0.42850342,0.81662905,3.3201072,1866,2.6950977
1835015,2.34,5.22,84,39.384121,32.1264,1.8627566,4.3883595,0.5264436,0.83721238,2.8884718,1866,2.358731
1835016,2.34,5.28,96,52.707397,46.659599,1.7610182,4.3464012,0.52141011,0.83622861,2.9067025,1866,2.4611366
1835017,2.34,5.34,93,54.260471,48.4272,1.7426667,4.3184695,0.51805931,0.8355698,2.919035,1866,2.4844635
1835018,2.34,5.4,48,14.75246,6.1848001,1.9792385,3.6607773,0.43916017,0.81903213,3.2638071,1866,2.4699373
1835026,2.34,5.88,34,8.7168522,3.4056001,1.7358792,4.0103273,0.48109347,0.82807839,3.066488,1866,2.5660441
1835027,2.34,5.94,149,155.06688,245.27161,1.7415152,5.2339325,0.62788159,0.85567451,2.5833781,1866,2.2759874
1835028,2.34,6,147,151.9951,239.6088,1.7391111,5.2303901,0.62745661,0.85560203,2.5844505,1866,2.2786224
1835029,2.34,6.06,37,10.5525,4.7160001,1.7421613,4.0566411,0.48664942,0.82923156,3.0428956,1866,2.5478005
1835031,2.34,6.18,44,12.740703,4.4496002,2.179455,2.3474791,0.28161213,0.77764142,4.5302949,1866,2.9002347
1835032,2.34,6.24,47,13.456369,5.0544,2.0638416,3.1639309,0.37955666,0.80496746,3.619303,1866,2.586148
1835033,2.34,6.3,55,18.966185,9.6408005,2.0985298,3.1893938,0.38261127,0.80572784,3.5983915,1866,2.5499628
1835034,2.34,6.36,60,23.412691,13.6296,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1835035,2.34,6.42,60,24.050533,13.9644,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1835036,2.34,6.48,49,16.560606,7.3044,2.0933642,3.1867633,0.38229573,0.80564946,3.6005361,1866,2.553947
1835037,2.34,6.54,50,17.088333,7.9776001,1.7608262,4.1325674,0.49575782,0.83110064,3.005362,1866,2.5100658
1835038,2.34,6.6,121,59.598015,40.316399,1.7823793,4.5972047,0.5514974,0.84200585,2.802681,1866,2.3777993
1835039,2.34,6.66,173,152.23744,221.634,1.7138247,5.3572969,0.64268088,0.85817653,2.546917,1866,2.2771606
1835040,2.34,6.72,149,119.5425,165.7872,1.6851604,5.313098,0.63737857,0.85728508,2.5597856,1866,2.3086452
1835041,2.34,6.78,69,25.868835,14.526,1.7859364,4.1469822,0.49748707,0.83145255,2.9983914,1866,2.4862974
1835042,2.34,6.84,44,13.310263,5.3243999,1.7493672,3.888252,0.46644887,0.82498968,3.1313672,1866,2.5917842
1900547,2.4,4.98,41,10.100955,3.0599999,1.9815103,3.0430799,0.36505893,0.80129349,3.7233243,1866,2.7028124
1900548,2.4,5.04,44,9.6315632,2.6856,1.7377567,3.5628867,0.42741683,0.81638151,3.3260055,1866,2.707896
1900549,2.4,5.1,45,8.9319487,2.3148,1.7354041,3.5612447,0.42721987,0.81633657,3.3270779,1866,2.7107563
1900550,2.4,5.16,51,10.566409,3.0348001,1.7741123,3.590198,0.43069321,0.81712651,3.308311,1866,2.6683197
1900551,2.4,5.22,78,36.707558,31.6224,1.849614,4.3525209,0.52214426,0.83637255,2.9040215,1866,2.3784721
1900552,2.4,5.28,96,49.886806,41.878799,1.7602886,4.3451791,0.52126348,0.83619988,2.9072387,1866,2.4621131
1900553,2.4,5.34,99,54.516766,45.597599,1.7590866,4.3415174,0.52082425,0.83611369,2.9088471,1866,2.4647226
1900554,2.4,5.4,45,12.185627,4.3632002,1.7764586,3.8853197,0.46609709,0.82491457,3.1329758,1866,2.5682847
1900556,2.4,5.52,40,11.053485,3.6036,1.9513695,2.7594719,0.3310363,0.79221064,4.0032172,1866,2.8666294
1900557,2.4,5.58,41,10.512606,3.2832,1.9515703,2.7599647,0.3310954,0.79222703,4.0026808,1866,2.8666518
1900558,2.4,5.64,41,10.203447,3.132,1.9515703,2.7599647,0.3310954,0.79222703,4.0026808,1866,2.8666518
1900559,2.4,5.7,45,13.708014,5.8895998,2.0548234,3.4468782,0.41350007,0.81316751,3.4042895,1866,2.4877245
1900560,2.4,5.76,45,14.756952,6.4439998,2.0453019,3.4967878,0.41948739,0.81456023,3.3699732,1866,2.4795182
1900562,2.4,5.88,33,6.8433256,1.8036,1.7260345,3.7733891,0.4526695,0.82201552,3.1962466,1866,2.645848
1900563,2.4,5.94,148,153.26486,238.4388,1.7403163,5.2321606,0.62766904,0.85563827,2.5839143,1866,2.2773018
1900564,2.4,6,146,148.99811,229.3344,1.7378995,5.2286205,0.62724435,0.85556579,2.5849867,1866,2.2799492
1900565,2.4,6.06,36,8.3276434,2.6603999,1.7346363,4.0386209,0.48448765,0.82878405,3.0520108,1866,2.55937
1900567,2.4,6.18,44,11.305042,3.6647999,2.0577621,3.1574671,0.37878126,0.80477369,3.6246648,1866,2.5931907
1900568,2.4,6.24,46,10.906982,3.4128001,2.048737,2.8813949,0.34566262,0.7961992,3.8761394,1866,2.7198811
1900569,2.4,6.3,54,15.896722,7.3224001,2.0975418,3.1887357,0.38253233,0.80570823,3.5989275,1866,2.5508101
1900570,2.4,6.36,60,20.703203,11.2284,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1900571,2.4,6.42,60,21.407843,11.5632,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1900572,2.4,6.48,46,12.823995,4.6259999,2.0772357,3.173676,0.38072571,0.80525899,3.6112599,1866,2.571358
1900573,2.4,6.54,55,16.991093,6.7536001,1.7567971,4.1138682,0.49351457,0.83064276,3.0144773,1866,2.5191202
1900574,2.4,6.6,114,56.076244,38.080799,1.7650701,4.5592337,0.54694223,0.84114671,2.8176944,1866,2.4013703
1900575,2.4,6.66,175,152.22437,213.786,1.7155501,5.3572969,0.64268088,0.85817653,2.546917,1866,2.2758801
1900576,2.4,6.72,147,117.76266,158.85719,1.6819383,5.3003435,0.63584852,0.85702682,2.5635388,1866,2.3138354
1900577,2.4,6.78,79,29.813395,15.6816,1.7992624,4.1648617,0.49963197,0.83188778,2.9898124,1866,2.4710937
1900578,2.4,6.84,48,13.036076,4.4172001,1.8006763,3.7559664,0.4505794,0.82155842,3.2064342,1866,2.5889621
1966083,2.46,4.98,43,11.567228,3.8592,1.7343132,3.5604243,0.42712146,0.8163141,3.3276138,1866,2.7115448
1966084,2.46,5.04,43,9.9405975,2.9916,1.7308302,3.5579655,0.42682648,0.81624681,3.3292224,1866,2.7154541
1966085,2.46,5.1,46,9.762763,2.6819999,1.7422868,3.566175,0.42781132,0.81647146,3.3238606,1866,2.703239
1966086,2.46,5.16,50,11.22302,3.5064001,1.7709062,3.5876977,0.43039328,0.8170585,3.3099196,1866,2.6717434
1966087,2.46,5.22,72,34.926826,32.209202,1.9109848,3.7752326,0.45289063,0.8220638,3.1951742,1866,2.495703
1966088,2.46,5.28,97,48.07534,37.799999,1.7628479,4.3488469,0.52170348,0.83628619,2.9056301,1866,2.4590354
1966089,2.46,5.34,102,53.389446,41.806801,1.763743,4.3476238,0.52155674,0.8362574,2.9061663,1866,2.4595001
1966090,2.46,5.4,45,12.130289,4.1076002,1.7388817,3.5637081,0.42751539,0.81640399,3.3254693,1866,2.7068508
1966092,2.46,5.52,40,9.5035219,2.7,1.9513695,2.7594719,0.3310363,0.79221064,4.0032172,1866,2.8666294
1966093,2.46,5.58,41,8.7990894,2.3399999,1.9515703,2.7599647,0.3310954,0.79222703,4.0026808,1866,2.8666518
1966094,2.46,5.64,45,11.417988,4.4496002,2.054167,3.4453416,0.41331571,0.81312442,3.4053619,1866,2.4888027
1966095,2.46,5.7,46,12.126117,4.6511998,2.0437975,3.4952064,0.41929767,0.81451631,3.3710456,1866,2.4815099
1966096,2.46,5.76,48,15.699709,7.6968002,2.0510871,3.5007479,0.41996247,0.81467009,3.3672922,1866,2.473736
1966098,2.46,5.88,32,6.6036167,1.7819999,1.7068621,3.7541418,0.45036051,0.82151043,3.2075067,1866,2.6687586
1966099,2.46,5.94,150,153.69638,233.3808,1.7401816,5.2410316,0.62873322,0.85581964,2.5812333,1866,2.2758441
1966100,2.46,6,145,146.28185,219.978,1.7366816,5.2268524,0.62703222,0.85552955,2.5855229,1866,2.2812822
1966101,2.46,6.06,34,7.1728263,1.962,1.6918509,3.8162475,0.45781094,0.82313317,3.1715817,1866,2.6624701
1966103,2.46,6.18,43,9.5936441,2.5632,2.1603456,2.3347132,0.28008071,0.77715945,4.5495977,1866,2.9237673
1966104,2.46,6.24,44,8.7258873,2.1924,2.179455,2.3474791,0.28161213,0.77764142,4.5302949,1866,2.9002347
1966105,2.46,6.3,53,13.602777,5.6268001,2.0965352,3.1880779,0.38245344,0.80568862,3.5994637,1866,2.5516758
1966106,2.46,6.36,60,18.589895,9.2664003,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1966107,2.46,6.42,60,19.341885,9.6012001,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
1966108,2.46,6.48,44,10.517823,3.1284001,2.0651166,3.1645787,0.37963438,0.80498683,3.6187668,1866,2.5843005
1966109,2.46,6.54,55,17.072453,6.9443998,1.7631414,3.8668506,0.46388149,0.8244406,3.1431634,1866,2.5869586
1966110,2.46,6.6,107,52.978531,36.795601,1.7567973,4.5525188,0.54613674,0.84099424,2.8203754,1866,2.409266
1966111,2.46,6.66,177,152.56429,206.8092,1.7178168,5.3628736,0.64334983,0.85828859,2.5453084,1866,2.2730103
1966112,2.46,6.72,148,118.156,154.9368,1.6836376,5.3076243,0.63672191,0.85717434,2.5613942,1866,2.3109806
1966113,2.46,6.78,83,33.752243,19.537201,1.7917026,4.1772437,0.50111735,0.83218837,2.9839141,1866,2.4746418
1966114,2.46,6.84,51,14.285259,5.0256,1.8099562,3.7669516,0.4518972,0.82184678,3.2,1866,2.5779426
2031619,2.52,4.98,42,12.253163,4.3596001,1.9617345,3.1802063,0.3815091,0.80545402,3.6058981,1866,2.6632586
2031620,2.52,5.04,43,11.096627,3.5783999,1.7296592,3.5571465,0.42672825,0.8162244,3.3297586,1866,2.7167671
2031621,2.52,5.1,45,10.726377,3.1788001,1.7388817,3.5637081,0.42751539,0.81640399,3.3254693,1866,2.7068508
2031622,2.52,5.16,51,14.715778,6.3576002,1.7803293,3.5952086,0.43129432,0.81726277,3.3050938,1866,2.6612194
2031623,2.52,5.22,68,34.851208,32.922001,1.9044296,3.7687886,0.45211759,0.82189494,3.1989276,1866,2.5025811
2031624,2.52,5.28,101,48.867111,35.726398,1.7867032,4.3883595,0.5264436,0.83721238,2.8884718,1866,2.4280841
2031625,2.52,5.34,103,51.649612,37.735199,1.7647758,4.3488469,0.52170348,0.83628619,2.9056301,1866,2.4584427
2031626,2.52,5.4,44,12.882878,4.5971999,1.7366067,3.5620654,0.42731833,0.81635904,3.3265417,1866,2.7091887
2031628,2.52,5.52,40,8.4323788,2.0915999,1.9513695,2.7594719,0.3310363,0.79221064,4.0032172,1866,2.8666294
2031629,2.52,5.58,41,7.6020007,1.6992,1.9515703,2.7599647,0.3310954,0.79222703,4.0026808,1866,2.8666518
2031630,2.52,5.64,47,10.954588,3.9995999,2.0475395,3.4991629,0.4197723,0.8146261,3.3683646,1866,2.4771547
2031631,2.52,5.7,50,13.842054,6.2244,2.0536084,3.5023346,0.42015278,0.81471401,3.3662198,1866,2.4713931
2031632,2.52,5.76,49,14.97607,7.1064,1.939992,3.5818777,0.42969507,0.81690001,3.313673,1866,2.5292203
2031634,2.52,5.88,32,7.4892764,2.4012001,1.7150149,3.6738298,0.44072598,0.81938148,3.255764,1866,2.6878514
2031635,2.52,5.94,151,153.66971,228.132,1.741369,5.2428093,0.62894648,0.855856,2.5806971,1866,2.2745402
2031636,2.52,6,146,145.18411,212.39639,1.7381583,5.2321606,0.62766904,0.85563827,2.5839143,1866,2.2790146
2031637,2.52,6.06,32,7.4892764,2.4012001,1.7268907,3.6486785,0.43770877,0.81870747,3.2713137,1866,2.6855464
2031639,2.52,6.18,42,8.7390461,2.1168001,2.1445251,2.3238313,0.27877527,0.77674699,4.5662198,1866,2.943465
2031640,2.52,6.24,45,8.8083324,2.2284,2.0627789,3.1613421,0.37924612,0.80488992,3.6214478,1866,2.5877645
2031641,2.52,6.3,51,11.212781,3.6791999,2.0936608,3.1861064,0.38221693,0.80562991,3.6010723,1866,2.5543492
2031642,2.52,6.36,60,17.10887,7.7435999,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
2031643,2.52,6.42,60,17.888472,8.0783997,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
2031644,2.52,6.48,40,8.4901161,2.0843999,2.1454885,2.3231328,0.27869147,0.77672046,4.5672922,1866,2.9418514
2031645,2.52,6.54,60,22.560558,11.8296,1.7817535,3.8200202,0.45826355,0.8232311,3.1694369,1866,2.5865979
2031646,2.52,6.6,102,52.469894,38.854801,1.7539233,4.5498385,0.54581523,0.84093332,2.8214476,1866,2.4117401
2031647,2.52,6.66,184,157.59004,206.4456,1.7251127,5.3778019,0.64514065,0.85858822,2.5410187,1866,2.2644696
2031648,2.52,6.72,143,103.56388,115.452,1.71139,5.0344634,0.60395253,0.85153371,2.6461127,1866,2.3421912
2031649,2.52,6.78,81,37.126884,25.437599,1.8533746,4.0985951,0.49168238,0.83026761,3.0219839,1866,2.4437859
2031650,2.52,6.84,51,16.12886,6.75,1.8034613,3.7596211,0.45101783,0.82165444,3.2042894,1866,2.5858142
2097160,2.58,5.28,83,44.168148,32.338799,1.7669579,4.3697491,0.52421099,0.83677691,2.8965147,1866,2.4475856
2097161,2.58,5.34,96,48.938675,34.127998,1.7573433,4.3402982,0.52067798,0.83608496,2.9093833,1866,2.4660447
2097164,2.58,5.52,42,8.4678097,1.9764,1.9517373,2.7604575,0.33115453,0.79224342,4.0021448,1866,2.8667078
2097165,2.58,5.58,47,10.186308,3.2219999,2.0488605,3.488107,0.418446,0.81431907,3.3758714,1866,2.4795818
2097166,2.58,5.64,51,12.606325,5.0472002,2.0557828,3.5039225,0.42034328,0.81475806,3.3651474,1866,2.4691741
2097167,2.58,5.7,51,13.309381,5.6592002,1.9424696,3.5835385,0.42989433,0.81694525,3.3126006,1866,2.5268962
2097168,2.58,5.76,48,12.042513,4.1399999,1.9121739,3.5238948,0.42273924,0.81531024,3.3517427,1866,2.5727091
2097170,2.58,5.88,32,9.5874786,4.2876,1.7268907,3.6486785,0.43770877,0.81870747,3.2713137,1866,2.6855464
2097171,2.58,5.94,152,152.47575,220.2948,1.7425501,5.2445884,0.62915993,0.85589236,2.5801609,1866,2.2732427
2097172,2.58,6,147,144.34734,205.6248,1.739372,5.2339325,0.62788159,0.85567451,2.5833781,1866,2.2776854
2097173,2.58,6.06,35,11.777273,6.1524,1.7334894,3.6529903,0.43822601,0.81882328,3.2686327,1866,2.6788359
2097175,2.58,6.18,42,8.9421606,2.214,2.1445251,2.3238313,0.27877527,0.77674699,4.5662198,1866,2.943465
2097176,2.58,6.24,43,7.9252863,1.728,2.1603456,2.3347132,0.28008071,0.77715945,4.5495977,1866,2.9237673
2097177,2.58,6.3,48,9.3248625,2.358,2.0855508,3.1802063,0.3815091,0.80545402,3.6058981,1866,2.5625186
2097178,2.58,6.36,60,16.26301,6.6599998,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
2097179,2.58,6.42,61,17.548016,7.2396002,2.1076701,3.1966498,0.38348174,0.80594367,3.5924933,1866,2.5410779
2097180,2.58,6.48,38,8.3630781,2.1059999,2.14624,2.3224347,0.2786077,0.77669394,4.5683646,1866,2.9404495
2097182,2.58,6.6,94,52.607029,42.264,1.8252198,4.1592579,0.49895972,0.83175153,2.9924934,1866,2.4525774
2097183,2.58,6.66,191,160.18559,203.14799,1.7314875,5.4022379,0.64807212,0.85907727,2.5340483,1866,2.2549033
2097184,2.58,6.72,127,78.155464,72.540001,1.6881125,4.9857426,0.59810781,0.85050368,2.6621983,1866,2.3714268
2097185,2.58,6.78,78,40.374691,30.1968,1.8425586,4.0834351,0.48986375,0.82989413,3.0294907,1866,2.4569573
2162690,2.64,4.92,38,17.806026,13.7952,1.8316643,4.0386209,0.48448765,0.82878405,3.0520108,1866,2.4866221
2162691,2.64,4.98,44,20.486118,14.4972,1.8371754,4.0344043,0.48398179,0.82867908,3.0541556,1866,2.4834545
2162692,2.64,5.04,37,13.263882,7.1388001,1.9157572,3.6111686,0.43320894,0.81769568,3.2949061,1866,2.5385656
2162693,2.64,5.1,22,4.8472691,1.4687999,2.0537591,3.3584967,0.40289751,0.81066316,3.4675603,1866,2.5169516
2162696,2.64,5.28,81,41.439739,28.652399,2.0044966,3.8200202,0.45826355,0.8232311,3.1694369,1866,2.404109
2162697,2.64,5.34,89,44.441547,29.905199,1.7523113,4.3366446,0.52023971,0.83599889,2.9109919,1866,2.470257
2162700,2.64,5.52,46,10.652549,3.2939999,1.9169444,3.8552761,0.46249294,0.82414269,3.1495979,1866,2.4631581
2162701,2.64,5.58,55,13.835718,5.1444001,1.9409368,3.6196258,0.43422347,0.8179245,3.2895443,1866,2.5170622
2162702,2.64,5.64,54,12.772644,4.5503998,1.9450986,3.585201,0.43009377,0.81699055,3.3115282,1866,2.5246429
2162703,2.64,5.7,49,10.80206,3.3155999,1.9133203,3.5246983,0.42283565,0.81533241,3.3512065,1866,2.5716484
2162704,2.64,5.76,49,12.201644,4.0679998,1.9969041,3.2159388,0.38579574,0.80651557,3.5769436,1866,2.6233079
2162707,2.64,5.94,147,150.17476,213.0264,1.7365817,5.2357054,0.62809426,0.85571074,2.5828419,1866,2.2797921
2162708,2.64,6,146,143.51025,199.6884,1.7381583,5.2321606,0.62766904,0.85563827,2.5839143,1866,2.2790146
2162711,2.64,6.18,40,9.1953478,2.484,2.1454885,2.3231328,0.27869147,0.77672046,4.5672922,1866,2.9418514
2162712,2.64,6.24,42,8.3998051,2.0123999,2.1445251,2.3238313,0.27877527,0.77674699,4.5662198,1866,2.943465
2162713,2.64,6.3,45,8.7845497,2.0987999,2.0627789,3.1613421,0.37924612,0.80488992,3.6214478,1866,2.5877645
2162714,2.64,6.36,60,16.028044,6.0156002,2.1067708,3.1959889,0.38340247,0.805924,3.5930295,1866,2.5418379
2162715,2.64,6.42,61,17.242579,6.5412002,2.1076701,3.1966498,0.38348174,0.80594367,3.5924933,1866,2.5410779
2162718,2.64,6.6,84,54.305687,47.347198,1.8389138,4.0492015,0.48575693,0.82904696,3.0466487,1866,2.4709904
2162719,2.64,6.66,206,165.82787,201.7224,1.745387,5.4307103,0.65148777,0.85964507,2.5260053,1866,2.2390268
2162720,2.64,6.72,81,45.149109,35.708401,1.8461678,4.0866742,0.49025232,0.829974,3.0278821,1866,2.4533701
2228226,2.7,4.92,32,9.2123442,4.0139999,1.9641147,3.1933475,0.38308558,0.80584544,3.5951743,1866,2.6552968
2228227,2.7,4.98,39,13.523358,8.1935997,1.8295434,4.0439043,0.48512146,0.82891542,3.0493298,1866,2.487227
2228228,2.7,5.04,49,21.154442,14.9148,1.849611,4.0587716,0.48690501,0.82928437,3.0418231,1866,2.4664326
2228229,2.7,5.1,57,23.442327,13.4532,1.9577446,3.6581781,0.43884835,0.81896245,3.2654157,1866,2.4903438
2228230,2.7,5.16,101,49.900135,30.0744,1.9355525,4.1704807,0.50030607,0.83202428,2.9871314,1866,2.3680167
2228231,2.7,5.22,101,43.932716,24.624001,2.0020516,3.8190763,0.4581503,0.8232066,3.1699731,1866,2.4108396
2228232,2.7,5.28,122,52.448719,30.448799,2.0484855,3.8716938,0.46446249,0.82456505,3.1404827,1866,2.359158
2228233,2.7,5.34,122,52.95298,30.9636,1.7950102,4.3921008,0.52689236,0.83729976,2.8868632,1866,2.4236946
2228234,2.7,5.4,91,46.67588,36.900002,2.0475826,4.047081,0.48550257,0.82899433,3.0477211,1866,2.3042595
2228236,2.7,5.52,63,17.387878,6.1451998,1.857493,4.0417891,0.48486775,0.82886285,3.0504022,1866,2.4659009
2228237,2.7,5.58,56,12.926679,3.8016,1.8769597,3.9397914,0.47263172,0.82630253,3.1034853,1866,2.4753265
2228238,2.7,5.64,56,13.090957,4.1184001,1.9964825,3.6703401,0.44030735,0.81928813,3.2579088,1866,2.4538991
2228239,2.7,5.7,57,14.729432,5.3532,1.9978323,3.671212,0.44041193,0.8193115,3.2573726,1866,2.4526131
2228240,2.7,5.76,54,15.668307,6.4871998,1.9832581,3.2019479,0.38411731,0.80610096,3.5882037,1866,2.6414106
2228243,2.7,5.94,149,151.10277,209.6208,1.7389879,5.239255,0.62852007,0.85578334,2.5817695,1866,2.277154
2228244,2.7,6,146,142.95898,194.8716,1.7410672,5.2858419,0.63410884,0.85673261,2.5678284,1866,2.2658923
2228247,2.7,6.18,39,10.313151,3.168,2.1458905,2.3227837,0.27864957,0.77670717,4.5678287,1866,2.9411244
