Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
2818072,3.24000000,6.24000000,125.00000000,79.49005890,67.03559875,1.94461644,4.17950296,0.50138837,0.83224314,2.98284173,1866.00000000,2.36230969
2818074,3.24000000,6.36000000,40.00000000,16.72465706,9.78120041,2.03795075,3.59019804,0.43069321,0.81712651,3.30831099,1866.00000000,2.44508290
2818075,3.24000000,6.42000000,37.00000000,18.47762108,11.91959953,2.08946967,3.19005203,0.38269025,0.80574739,3.59785533,1866.00000000,2.55424476
2818077,3.24000000,6.54000000,100.00000000,40.63576889,22.75919914,1.85622907,4.24609947,0.50937754,0.83384764,2.95174265,1866.00000000,2.40297985
2818078,3.24000000,6.60000000,131.00000000,66.15783691,51.20999908,1.84191680,4.65536213,0.55847418,0.84331143,2.78016090,1866.00000000,2.31345987
2818079,3.24000000,6.66000000,210.00000000,162.91133118,184.42439270,1.73922038,5.58172703,0.66960430,0.86261982,2.48471856,1866.00000000,2.21597099
2818080,3.24000000,6.72000000,174.00000000,125.34365845,137.22479248,1.70208168,5.50616407,0.66053945,0.86113894,2.50509381,1866.00000000,2.25897408
2818081,3.24000000,6.78000000,116.00000000,53.84067154,38.86199951,1.83314621,4.64696407,0.55746669,0.84312361,2.78337812,1866.00000000,2.32144117
2818082,3.24000000,6.84000000,97.00000000,37.77448654,20.17799950,1.89026272,4.11386824,0.49351457,0.83064276,3.01447725,1866.00000000,2.41320372
2818083,3.24000000,6.90000000,44.00000000,11.30101013,3.50999999,1.99572814,3.11169767,0.37329057,0.80339295,3.66327071,1866.00000000,2.66369677
2818084,3.24000000,6.96000000,44.00000000,10.25407314,3.02399993,1.99572814,3.11169767,0.37329057,0.80339295,3.66327071,1866.00000000,2.66369677
2818085,3.24000000,7.02000000,48.00000000,11.86478996,3.92759991,1.85559762,3.76328278,0.45145708,0.82175052,3.20214486,1866.00000000,2.54240870
2818086,3.24000000,7.08000000,54.00000000,15.94542503,6.42959976,1.87656641,3.78540349,0.45411077,0.82232976,3.18927622,1866.00000000,2.51860738
2818087,3.24000000,7.14000000,51.00000000,15.48135281,6.06960011,1.87160492,3.78169847,0.45366633,0.82223296,3.19142079,1866.00000000,2.52360106
2883585,3.30000000,4.86000000,8.00000000,2.16000009,0.73439997,1.92695510,3.07639384,0.36905539,0.80231726,3.69383383,1866.00000000,2.72881126
2883586,3.30000000,4.92000000,25.00000000,5.84218168,2.11319995,2.23778272,2.87335968,0.34469870,0.79594034,3.88418221,1866.00000000,2.56488824
2883587,3.30000000,4.98000000,33.00000000,10.88772869,6.14519978,2.05435109,3.31456184,0.39762691,0.80939949,3.50026798,1866.00000000,2.53359246
2883588,3.30000000,5.04000000,29.00000000,7.14540529,2.89080000,2.01935196,3.29899716,0.39575970,0.80894876,3.51206446,1866.00000000,2.56848526
2883589,3.30000000,5.10000000,29.00000000,6.93462658,2.28600001,2.22116828,2.45019054,0.29393378,0.78144753,4.38230562,1866.00000000,2.79707074
2883590,3.30000000,5.16000000,101.00000000,47.39420319,28.07640076,1.94810987,4.17498684,0.50084662,0.83213359,2.98498654,1866.00000000,2.35559034
2883591,3.30000000,5.22000000,96.00000000,39.74618912,21.28680038,1.93377519,4.16823149,0.50003624,0.83196962,2.98820376,1866.00000000,2.36930537
2883592,3.30000000,5.28000000,113.00000000,45.98936081,24.68880081,2.03956294,3.86105466,0.46318617,0.82429153,3.14638066,1866.00000000,2.36809683
2883593,3.30000000,5.34000000,119.00000000,51.42829895,29.46599960,2.09241652,4.10840034,0.49285865,0.83050859,3.01715827,1866.00000000,2.25344634
2883594,3.30000000,5.40000000,85.00000000,35.63645172,20.91600037,1.95880890,4.00202036,0.48009691,0.82787043,3.07077742,1866.00000000,2.39248943
2883602,3.30000000,5.88000000,22.00000000,5.39248085,1.80719995,1.89524055,3.79190445,0.45489064,0.82249951,3.18552279,1866.00000000,2.49883294
2883603,3.30000000,5.94000000,172.00000000,157.75993347,206.94599915,1.76803863,5.28222895,0.63367540,0.85665923,2.56890082,1866.00000000,2.24539232
2883604,3.30000000,6.00000000,168.00000000,153.40252686,202.34159851,1.75834405,5.30034351,0.63584852,0.85702682,2.56353879,1866.00000000,2.24990010
2883605,3.30000000,6.06000000,36.00000000,17.40259361,12.94559956,1.83971655,4.05877161,0.48690501,0.82928437,3.04182315,1866.00000000,2.47395182
2883610,3.30000000,6.36000000,36.00000000,16.99738693,10.93680000,2.08241463,3.18282580,0.38182336,0.80553216,3.60375333,1866.00000000,2.56248999
2883613,3.30000000,6.54000000,98.00000000,42.52831650,25.53120041,1.85436821,4.23794937,0.50839984,0.83365232,2.95549607,1866.00000000,2.40655589
2883614,3.30000000,6.60000000,123.00000000,64.89385223,54.30599976,1.82421148,4.56596804,0.54775017,0.84129947,2.81501341,1866.00000000,2.34943414
2883615,3.30000000,6.66000000,211.00000000,166.15240479,187.63920593,1.73859859,5.55764198,0.66671497,0.86214942,2.49115276,1866.00000000,2.22122312
2883616,3.30000000,6.72000000,176.00000000,127.48551941,139.41720581,1.70431042,5.51008987,0.66101044,0.86121631,2.50402141,1866.00000000,2.25646615
2883617,3.30000000,6.78000000,113.00000000,57.57031250,47.48400116,1.88463235,4.34517908,0.52126348,0.83619988,2.90723872,1866.00000000,2.35401893
2883618,3.30000000,6.84000000,97.00000000,41.85383224,25.21080017,1.86163402,4.30284023,0.51618439,0.83519971,2.92600536,1866.00000000,2.38269925
2883619,3.30000000,6.90000000,44.00000000,13.09267521,4.64400005,1.99572814,3.11169767,0.37329057,0.80339295,3.66327071,1866.00000000,2.66369677
2883620,3.30000000,6.96000000,44.00000000,12.15535069,4.15799999,1.99572814,3.11169767,0.37329057,0.80339295,3.66327071,1866.00000000,2.66369677
2883621,3.30000000,7.02000000,45.00000000,12.31921482,4.23000002,2.06281638,3.23207903,0.38773197,0.80699211,3.56407499,1866.00000000,2.55907011
2883622,3.30000000,7.08000000,49.00000000,15.01380539,5.88959980,1.85987484,3.76786995,0.45200738,0.82187086,3.19946384,1866.00000000,2.53749180
2883623,3.30000000,7.14000000,53.00000000,19.07857323,8.78040028,1.87514853,3.78447652,0.45399958,0.82230556,3.18981242,1866.00000000,2.51997781
2949122,3.36000000,4.92000000,28.00000000,7.03765202,2.76119995,2.25615120,2.88515997,0.34611431,0.79632026,3.87238598,1866.00000000,2.54579830
2949123,3.36000000,4.98000000,29.00000000,6.81571913,2.78279996,2.06468558,3.36727715,0.40395081,0.81091422,3.46112609,1866.00000000,2.50615120
2949124,3.36000000,5.04000000,34.00000000,9.56793976,4.48920012,2.05258751,3.31954503,0.39822471,0.80954343,3.49651480,1866.00000000,2.53339410
2949125,3.36000000,5.10000000,29.00000000,6.13681936,1.75320005,2.22116828,2.45019054,0.29393378,0.78144753,4.38230562,1866.00000000,2.79707074
2949126,3.36000000,5.16000000,89.00000000,42.07466888,24.59880066,2.02261162,3.74141908,0.44883424,0.82117552,3.21501350,1866.00000000,2.41431355
2949127,3.36000000,5.22000000,85.00000000,37.39366531,20.97719955,2.02104807,3.70909572,0.44495663,0.82032061,3.23431635,1866.00000000,2.42512989
2949128,3.36000000,5.28000000,106.00000000,45.77611542,26.32320023,2.02943087,3.84568357,0.46134219,0.82389534,3.15495968,1866.00000000,2.37997055
2949129,3.36000000,5.34000000,111.00000000,50.16942215,29.87280083,2.08317971,4.09750843,0.49155203,0.83024085,3.02252007,1866.00000000,2.26307702
2949130,3.36000000,5.40000000,78.00000000,35.85922623,22.43880081,2.01005220,3.90495253,0.46845230,0.82541651,3.12225199,1866.00000000,2.37354660
2949138,3.36000000,5.88000000,29.00000000,7.97231340,3.00239992,1.88960814,3.72878218,0.44731829,0.82084197,3.22252011,1866.00000000,2.52306008
2949139,3.36000000,5.94000000,165.00000000,156.38476562,210.60719299,1.76031029,5.26782608,0.63194758,0.85636628,2.57319045,1866.00000000,2.25429797
2949140,3.36000000,6.00000000,159.00000000,151.09088135,205.75079346,1.75372970,5.25886440,0.63087249,0.85618371,2.57587123,1866.00000000,2.26124763
2949141,3.36000000,6.06000000,32.00000000,9.59496212,3.93840003,1.87456286,3.78911543,0.45455608,0.82242674,3.18713140,1866.00000000,2.51787066
2949146,3.36000000,6.36000000,35.00000000,18.44249344,12.90240002,2.07740688,3.17889810,0.38135219,0.80541497,3.60697055,1866.00000000,2.56775713
2949147,3.36000000,6.42000000,9.00000000,1.49004376,0.33480000,1.99872887,3.13441539,0.37601587,0.80408019,3.64396787,1866.00000000,2.64641476
2949149,3.36000000,6.54000000,96.00000000,45.54572296,29.68560028,1.85209942,4.23794937,0.50839984,0.83365232,2.95549607,1866.00000000,2.40820694
2949150,3.36000000,6.60000000,109.00000000,62.54282761,58.29479980,1.86220109,4.28494644,0.51403779,0.83477479,2.93404818,1866.00000000,2.38841462
2949151,3.36000000,6.66000000,219.00000000,173.63139343,195.00480652,1.75891709,5.47689676,0.65702844,0.86056131,2.51313663,1866.00000000,2.21980858
2949152,3.36000000,6.72000000,172.00000000,124.45334625,135.72000122,1.69247305,5.39093208,0.64671582,0.85885119,2.53726530,1866.00000000,2.28956103
2949153,3.36000000,6.78000000,109.00000000,60.11685181,52.98839951,1.87975550,4.33907986,0.52053177,0.83605623,2.90991950,1866.00000000,2.35923791
2949154,3.36000000,6.84000000,94.00000000,44.29098511,28.69919968,1.85787785,4.30164289,0.51604068,0.83517134,2.92654157,1866.00000000,2.38585687
3014658,3.42000000,4.92000000,24.00000000,4.84347677,1.41840005,2.21271467,2.82400918,0.33877841,0.79433835,3.93458438,1866.00000000,2.60712314
3014659,3.42000000,4.98000000,29.00000000,6.29858065,2.08800006,2.25841165,2.88623762,0.34624356,0.79635489,3.87131357,1866.00000000,2.54370999
3014660,3.42000000,5.04000000,37.00000000,10.40664673,4.62239981,2.06136751,3.32669020,0.39908186,0.80974960,3.49115276,1866.00000000,2.52389026
3014661,3.42000000,5.10000000,32.00000000,6.74691200,1.80719995,2.22593236,2.45252323,0.29421362,0.78153253,4.37908840,1866.00000000,2.79339647
3014664,3.42000000,5.28000000,98.00000000,47.37797546,29.74679947,2.02281523,3.83804369,0.46042570,0.82369792,3.15924931,1866.00000000,2.38627005
3014665,3.42000000,5.34000000,93.00000000,44.96654129,28.71719933,2.05163956,4.05026245,0.48588425,0.82907331,3.04611254,1866.00000000,2.30018902
3014674,3.42000000,5.88000000,24.00000000,7.36278868,3.12120008,1.87126982,3.71176815,0.44527721,0.82039154,3.23270774,1866.00000000,2.54378438
3014675,3.42000000,5.94000000,163.00000000,156.51612854,215.49240112,1.75794888,5.26244545,0.63130212,0.85625666,2.57479882,1866.00000000,2.25723743
3014676,3.42000000,6.00000000,157.00000000,151.69261169,211.41360474,1.75144017,5.25528812,0.63044345,0.85611075,2.57694364,1866.00000000,2.26377273
3014677,3.42000000,6.06000000,26.00000000,8.00959301,3.40199995,1.88336635,3.72698379,0.44710255,0.82079440,3.22359252,1866.00000000,2.52879572
3014682,3.42000000,6.36000000,35.00000000,20.35442162,15.19919968,2.07740688,3.17889810,0.38135219,0.80541497,3.60697055,1866.00000000,2.56775713
3014683,3.42000000,6.42000000,16.00000000,6.96198702,4.74480009,2.04489064,3.16652369,0.37986770,0.80504507,3.61715817,1866.00000000,2.59754467
3014685,3.42000000,6.54000000,91.00000000,47.93286896,34.30440140,1.83585370,4.20337296,0.50425190,0.83282042,2.97158170,1866.00000000,2.43081760
3014686,3.42000000,6.60000000,106.00000000,68.46889496,68.28479767,1.86047554,4.26837969,0.51205033,0.83438015,2.94155502,1866.00000000,2.39402318
3014687,3.42000000,6.66000000,232.00000000,181.47604370,201.20039368,1.76943207,5.50224352,0.66006917,0.86106175,2.50616622,1866.00000000,2.20749879
3014688,3.42000000,6.72000000,155.00000000,107.63706207,118.55879974,1.71926272,5.13994074,0.61660600,0.85373837,2.61233234,1866.00000000,2.31429529
3014689,3.42000000,6.78000000,103.00000000,64.01893616,60.62039948,1.85090089,4.26720095,0.51190895,0.83435202,2.94209123,1866.00000000,2.40195966
3014690,3.42000000,6.84000000,94.00000000,49.95649719,35.84880066,1.85568690,4.29566479,0.51532358,0.83502948,2.92922258,1866.00000000,2.38925457
3080194,3.48000000,4.92000000,19.00000000,3.36529899,0.68400002,2.16330194,2.42634249,0.29107288,0.78057492,4.41554976,1866.00000000,2.85347199
3080195,3.48000000,4.98000000,22.00000000,3.74579525,0.79200000,2.21985269,2.86377645,0.34354907,0.79563093,3.89383388,1866.00000000,2.58288765
3080196,3.48000000,5.04000000,43.00000000,12.84395218,5.36040020,2.10593557,3.39837337,0.40768123,0.81179923,3.43860579,1866.00000000,2.46251917
3080197,3.48000000,5.10000000,34.00000000,7.05473757,1.72080004,2.22675061,2.45330191,0.29430702,0.78156090,4.37801600,1866.00000000,2.79316306
3080200,3.48000000,5.28000000,82.00000000,43.69446182,31.48559952,2.06447816,4.17048073,0.50030607,0.83202428,2.98713136,1866.00000000,2.25830245
3080201,3.48000000,5.34000000,99.00000000,49.88874435,33.10200119,2.06111050,4.06197166,0.48728889,0.82936364,3.04021454,1866.00000000,2.28972697
3080210,3.48000000,5.88000000,67.00000000,40.02938843,33.41159821,2.04533219,3.75870681,0.45090812,0.82163042,3.20482564,1866.00000000,2.38647509
3080211,3.48000000,5.94000000,168.00000000,159.42016602,222.60600281,1.76344013,5.27141953,0.63237870,0.85643941,2.57211804,1866.00000000,2.25115299
3080212,3.48000000,6.00000000,168.00000000,160.23333740,223.71839905,1.76359105,5.27321815,0.63259441,0.85647601,2.57158184,1866.00000000,2.25066042
3080213,3.48000000,6.06000000,69.00000000,42.77044296,36.73799896,2.04790640,3.76053572,0.45112756,0.82167846,3.20375323,1866.00000000,2.38400269
3080221,3.48000000,6.54000000,122.00000000,78.36653137,64.87920380,2.04377627,3.88825202,0.46644887,0.82498968,3.13136721,1866.00000000,2.35700727
3080222,3.48000000,6.60000000,125.00000000,80.57739258,68.82839966,2.04612994,3.89118886,0.46680117,0.82506484,3.12975860,1866.00000000,2.35475254
3080223,3.48000000,6.66000000,242.00000000,184.22566223,204.40440369,1.77429867,5.50028563,0.65983427,0.86102313,2.50670242,1866.00000000,2.20521927
3080224,3.48000000,6.72000000,121.00000000,73.63237000,59.59439850,2.04297471,3.88727427,0.46633154,0.82496464,3.13190341,1866.00000000,2.35777569
3080225,3.48000000,6.78000000,122.00000000,75.39788818,61.08840179,2.04692721,3.89511132,0.46727175,0.82516515,3.12761402,1866.00000000,2.35235500
3080226,3.48000000,6.84000000,125.00000000,81.01262665,67.80239868,2.04986382,3.89904189,0.46774325,0.82526559,3.12546921,1866.00000000,2.34932375
3145733,3.54000000,5.10000000,66.00000000,17.44461250,5.64839983,2.13515329,3.41791296,0.41002527,0.81235224,3.42466497,1866.00000000,2.43533754
3145736,3.54000000,5.28000000,112.00000000,55.25629425,38.08079910,2.08867502,4.10949278,0.49298969,0.83053535,3.01662207,1866.00000000,2.25541186
3145737,3.54000000,5.34000000,106.00000000,54.08644104,37.27439880,2.06890750,4.06945801,0.48818702,0.82954890,3.03646111,1866.00000000,2.28199863
3145746,3.54000000,5.88000000,68.00000000,35.22094345,26.54280090,2.05069208,3.77615499,0.45300129,0.82208794,3.19463801,1866.00000000,2.37684846
3145747,3.54000000,5.94000000,168.00000000,160.63331604,229.65480042,1.76344013,5.27141953,0.63237870,0.85643941,2.57211804,1866.00000000,2.25115299
3145748,3.54000000,6.00000000,169.00000000,161.81413269,231.01199341,1.76482308,5.27681875,0.63302636,0.85654926,2.57050943,1866.00000000,2.24896693
3145749,3.54000000,6.06000000,73.00000000,41.07820129,33.17039871,2.06084132,3.77984881,0.45344442,0.82218456,3.19249320,1866.00000000,2.36797833
3145757,3.54000000,6.54000000,122.00000000,72.28247070,56.53079987,2.04377627,3.88825202,0.46644887,0.82498968,3.13136721,1866.00000000,2.35700727
3145758,3.54000000,6.60000000,130.00000000,75.83012390,60.65639877,2.03107452,3.97730374,0.47713181,0.82724994,3.08364606,1866.00000000,2.34139848
3145759,3.54000000,6.66000000,228.00000000,176.87074280,201.53520203,1.76377332,5.47301769,0.65656310,0.86048460,2.51420903,1866.00000000,2.21767378
3145760,3.54000000,6.72000000,169.00000000,104.84882355,93.30840302,1.94820881,4.61504984,0.55363816,0.84240776,2.79571056,1866.00000000,2.24019909
3145761,3.54000000,6.78000000,124.00000000,70.01039124,53.29439926,2.05376148,3.92179704,0.47047305,0.82584566,3.11313677,1866.00000000,2.33870745
3145762,3.54000000,6.84000000,125.00000000,74.78040314,59.19120026,2.04986382,3.89904189,0.46774325,0.82526559,3.12546921,1866.00000000,2.34932375
3211267,3.60000000,4.98000000,47.00000000,14.41188908,5.44320011,2.11646366,3.40586209,0.40857962,0.81201148,3.43324399,1866.00000000,2.45170522
3211268,3.60000000,5.04000000,53.00000000,14.59566116,5.11920023,2.12479639,3.41112375,0.40921083,0.81216037,3.42949057,1866.00000000,2.44387770
3211269,3.60000000,5.10000000,65.00000000,16.56917763,5.22720003,2.13787484,3.42018199,0.41029748,0.81241626,3.42305636,1866.00000000,2.43203259
3211270,3.60000000,5.16000000,66.00000000,24.16245270,15.82919979,2.20216703,3.49678779,0.41948739,0.81456023,3.36997318,1866.00000000,2.35371113
3211271,3.60000000,5.22000000,74.00000000,36.47600174,33.01559830,2.25019312,3.57607627,0.42899913,0.81674182,3.31742620,1866.00000000,2.29301524
3211272,3.60000000,5.28000000,108.00000000,53.34363937,39.06000137,2.08428144,4.10512686,0.49246594,0.83042818,3.01876664,1866.00000000,2.25978708
3211273,3.60000000,5.34000000,109.00000000,55.33689880,40.34159851,2.07109618,4.07052994,0.48831558,0.82957542,3.03592491,1866.00000000,2.28026414
3211274,3.60000000,5.40000000,49.00000000,15.30651760,5.87519979,2.11104202,3.40061641,0.40795034,0.81186289,3.43699741,1866.00000000,2.45839667
3211282,3.60000000,5.88000000,67.00000000,28.65302658,17.34480095,2.01323271,3.83518672,0.46008295,0.82362401,3.16085792,1866.00000000,2.38954949
3211283,3.60000000,5.94000000,166.00000000,160.87615967,237.04200745,1.76126099,5.26782608,0.63194758,0.85636628,2.57319045,1866.00000000,2.25356984
3211284,3.60000000,6.00000000,171.00000000,164.22438049,239.64480591,1.76697242,5.28042459,0.63345891,0.85662258,2.56943703,1866.00000000,2.24657822
3211285,3.60000000,6.06000000,76.00000000,39.13998795,29.39399910,2.03837633,3.84090519,0.46076894,0.82377189,3.15764070,1866.00000000,2.36782479
3211293,3.60000000,6.54000000,125.00000000,67.78147125,49.42800140,2.02655983,3.97117209,0.47639626,0.82709551,3.08686328,1866.00000000,2.34600568
3211294,3.60000000,6.60000000,137.00000000,72.46041107,52.84799957,2.01166177,4.30044556,0.51589710,0.83514291,2.92707777,1866.00000000,2.26679325
3211295,3.60000000,6.66000000,219.00000000,171.85441589,202.98599243,1.75706935,5.44601917,0.65332425,0.85994941,2.52171588,1866.00000000,2.22756028
3211296,3.60000000,6.72000000,182.00000000,124.97633362,128.24279785,1.89556110,4.88026571,0.58545446,0.84824747,2.69812322,1866.00000000,2.22185755
3211297,3.60000000,6.78000000,129.00000000,66.17541504,46.65959930,2.06332326,3.93778396,0.47239089,0.82625163,3.10455775,1866.00000000,2.32713890
3211298,3.60000000,6.84000000,126.00000000,69.45654297,51.57360077,2.05396986,3.91980767,0.47023439,0.82579505,3.11420918,1866.00000000,2.33950424
3276803,3.66000000,4.98000000,49.00000000,13.84683132,4.89599991,2.12075138,3.40886688,0.40894008,0.81209654,3.43109918,1866.00000000,2.44738913
