Ref,x,y,Connectivity,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
2293787,2.76,6.42,56,2.1528447,1.7892965,1.3621747,1866,16.748941,6.0984001
2293789,2.76,6.54,114,1.9507227,1.6902685,1.3916936,1866,70.19857,65.970001
2293790,2.76,6.6,126,1.8039109,1.6698827,1.4097092,1866,84.047081,89.190002
2293791,2.76,6.66,201,1.539351,1.6640108,1.4299426,1866,162.07845,193.7124
2293792,2.76,6.72,160,1.5389805,1.6800518,1.4523822,1866,115.83663,131.4864
2293793,2.76,6.78,118,1.6552426,1.7060833,1.4769838,1866,74.323647,75.625198
2293794,2.76,6.84,103,1.7178243,1.7441022,1.5036809,1866,57.004597,46.864799
2359297,2.82,4.86,9,2.9893107,2.2872605,1.7607304,1866,2.3497367,0.77039999
2359298,2.82,4.92,30,2.0024981,2.0887585,1.7202057,1866,8.122694,3.4956
2359299,2.82,4.98,27,2.0444398,2.0323131,1.6812894,1866,5.0642443,1.4004
2359300,2.82,5.04,25,2.0866513,1.978547,1.6441076,1866,3.8127248,0.74519998
2359301,2.82,5.1,21,2.311815,1.9310957,1.6087543,1866,3.0328965,0.50400001
2359302,2.82,5.16,118,1.5583053,1.8354762,1.5753042,1866,56.420395,34.981201
2359303,2.82,5.22,122,1.5072603,1.7937874,1.5438211,1866,49.847183,26.8452
2359304,2.82,5.28,136,1.4553301,1.75897,1.5143565,1866,53.176067,27.306
2359305,2.82,5.34,131,1.5317998,1.737728,1.4869533,1866,52.394878,28.281601
2359306,2.82,5.4,106,1.7193232,1.7224373,1.4616389,1866,44.387985,28.3608
2359308,2.82,5.52,46,2.20702,1.7360734,1.4172634,1866,12.634668,4.1076002
2359309,2.82,5.58,50,1.918485,1.7164035,1.3982514,1866,12.990975,4.0320001
2359310,2.82,5.64,51,1.9025246,1.6961941,1.3814323,1866,13.457903,4.3955998
2359311,2.82,5.7,52,2.024729,1.6769279,1.3668312,1866,15.073368,5.6195998
2359312,2.82,5.76,51,2.2248256,1.6645331,1.3544588,1866,16.526293,6.7859998
2359315,2.82,5.94,167,1.3833668,1.546513,1.3305365,1866,156.92601,205.452
2359316,2.82,6,167,1.3375798,1.5486486,1.3269848,1866,152.02605,194.64481
2359322,2.82,6.36,48,2.0786409,1.7284092,1.3512429,1866,15.017098,5.7347999
2359323,2.82,6.42,53,2.1249094,1.7344512,1.3628449,1866,16.526417,6.2136002
2359325,2.82,6.54,113,1.8810515,1.6697767,1.3925679,1866,63.434078,55.368
2359326,2.82,6.6,132,1.6673626,1.6543114,1.410675,1866,81.752289,81.882004
2359327,2.82,6.66,200,1.5282115,1.6566966,1.4309915,1866,159.66379,189.73441
2359328,2.82,6.72,165,1.51152,1.6739239,1.4534997,1866,120.27106,137.5596
2359329,2.82,6.78,123,1.545622,1.6978946,1.4781578,1866,72.176659,69.706802
2359330,2.82,6.84,106,1.6108611,1.7319915,1.5049015,1866,53.472172,40.41
2359331,2.82,6.9,44,2.6167266,2.0156434,1.5336376,1866,13.092675,4.6440001
2359332,2.82,6.96,44,2.417928,2.0175488,1.5642508,1866,12.155351,4.158
2359333,2.82,7.02,45,2.2028949,2.034631,1.5966356,1866,12.319215,4.23
2359334,2.82,7.08,49,2.1705279,2.0645857,1.6306983,1866,14.967509,5.8284001
2359335,2.82,7.14,48,2.1398373,2.1051798,1.6663389,1866,15.81337,6.5303998
2424833,2.88,4.86,9,2.9889035,2.2273278,1.7604917,1866,1.8741641,0.52560002
2424834,2.88,4.92,23,2.1210968,2.111789,1.7200189,1866,4.8429227,1.2492
2424835,2.88,4.98,22,2.1916864,2.0607018,1.6811678,1866,3.8070009,0.7992
2424836,2.88,5.04,21,2.3116567,2.0151277,1.6440548,1866,3.3650749,0.6336
2424837,2.88,5.1,19,2.806231,1.9907666,1.6087717,1866,3.365299,0.68400002
2424838,2.88,5.16,139,1.598738,1.8304869,1.5753959,1866,71.251221,47.826
2424839,2.88,5.22,140,1.5173483,1.7919755,1.5439917,1866,65.221024,40.5648
2424840,2.88,5.28,156,1.4814633,1.7580836,1.5146112,1866,67.635628,38.591999
2424841,2.88,5.34,153,1.468667,1.7285875,1.4872934,1866,64.255203,35.942402
2424842,2.88,5.4,105,1.8372382,1.7185531,1.4620693,1866,42.493576,25.686001
2424844,2.88,5.52,89,1.6628985,1.6928061,1.4178901,1866,36.102016,17.802
2424845,2.88,5.58,84,1.7173492,1.6746382,1.3989805,1866,31.44108,14.1444
2424846,2.88,5.64,67,2.0492151,1.6731821,1.382257,1866,27.11664,13.392
2424847,2.88,5.7,87,1.70189,1.6320651,1.3677421,1866,34.22543,16.686001
2424848,2.88,5.76,106,1.5590942,1.6056044,1.3554461,1866,40.616634,19.007999
2424849,2.88,5.82,116,1.5181217,1.5854366,1.3453673,1866,44.251881,20.534401
2424850,2.88,5.88,128,1.5039818,1.5679022,1.3374844,1866,55.503937,31.8276
2424851,2.88,5.94,253,1.2302186,1.5453607,1.331807,1866,197.8775,228.6936
2424852,2.88,6,250,1.2983027,1.5477276,1.3283596,1866,196.52267,225.63361
2424853,2.88,6.06,136,1.6270503,1.5676444,1.3271362,1866,70.138283,49.406399
2424854,2.88,6.12,132,1.6589558,1.5826408,1.3281,1866,71.765724,53.456402
2424855,2.88,6.18,131,1.683843,1.5975978,1.3312305,1866,76.867683,60.962399
2424856,2.88,6.24,128,1.8477958,1.6185243,1.3365207,1866,82.008728,69.501602
2424858,2.88,6.36,47,2.0198293,1.6757268,1.3534933,1866,15.413654,6.3000002
2424859,2.88,6.42,51,2.0792844,1.6812489,1.3652157,1866,16.883871,6.8112001
2424861,2.88,6.54,114,1.8430841,1.6534003,1.3951331,1866,57.620609,44.247601
2424862,2.88,6.6,135,1.597082,1.6428487,1.4133203,1866,77.786865,72.604797
2424863,2.88,6.66,201,1.5113074,1.6508079,1.4337054,1866,157.54086,185.562
2424864,2.88,6.72,169,1.4872304,1.6697856,1.4562709,1866,120.60591,135.9864
2424865,2.88,6.78,122,1.4816188,1.6943418,1.4809744,1866,65.437309,57.891602
2424866,2.88,6.84,105,1.5211381,1.7247521,1.5077558,1866,47.372051,31.867201
2424867,2.88,6.9,44,2.7126272,1.9570311,1.5365303,1866,11.30101,3.51
2424868,2.88,6.96,44,2.3488963,1.959679,1.5672044,1866,10.254073,3.0239999
2424869,2.88,7.02,48,2.2058589,1.9821233,1.5996817,1866,11.86479,3.9275999
2424870,2.88,7.08,48,2.1589549,2.0214474,1.6338658,1866,12.636165,4.4784002
2424871,2.88,7.14,50,2.0993233,2.0689273,1.6696552,1866,14.797247,5.6016002
2490368,2.94,4.8,16,2.2256896,2.1833801,1.8037863,1866,4.0480022,1.4579999
2490369,2.94,4.86,12,2.9231513,2.1674621,1.7619071,1866,1.9087535,0.4104
2490370,2.94,4.92,67,2.0808609,2.0641944,1.7215146,1866,40.407692,33.832802
2490371,2.94,4.98,61,2.0845797,2.0099525,1.682749,1866,28.288059,19.08
2490372,2.94,5.04,45,2.1357121,1.9597471,1.6457236,1866,13.212873,5.1012001
2490373,2.94,5.1,41,2.6469803,1.9431795,1.6105301,1866,12.532143,5.0219998
2490374,2.94,5.16,166,1.6178578,1.8315445,1.5772446,1866,97.213074,77.864403
2490375,2.94,5.22,178,1.5706228,1.795256,1.5459356,1866,94.881409,70.811996
2490376,2.94,5.28,197,1.4589046,1.762666,1.5166528,1866,98.601631,67.460403
2490377,2.94,5.34,204,1.4717654,1.7337551,1.4894357,1866,100.69051,67.082397
2490378,2.94,5.4,194,1.3166769,1.710003,1.464308,1866,96.206047,65.646004
2490379,2.94,5.46,175,1.4552031,1.6874579,1.4412791,1866,82.46701,51.714001
2490380,2.94,5.52,151,1.4615299,1.6657379,1.4203509,1866,67.152809,38.854801
2490381,2.94,5.58,149,1.4646931,1.6446359,1.4015595,1866,64.527229,35.5644
2490382,2.94,5.64,154,1.4363472,1.6246619,1.3849397,1866,65.585999,35.265598
2490383,2.94,5.7,152,1.4291822,1.6054579,1.3705143,1866,65.091141,35.521198
2490384,2.94,5.76,152,1.4077997,1.587186,1.3582951,1866,65.7911,36.763199
2490385,2.94,5.82,150,1.3819044,1.5706141,1.348287,1866,64.96701,37.206001
2490386,2.94,5.88,151,1.3149205,1.5567436,1.3404913,1866,67.148422,40.273201
2490387,2.94,5.94,272,1.2535464,1.5501033,1.3349121,1866,210.71191,238.8024
2490388,2.94,6,263,1.2653172,1.5469844,1.3315603,1866,204.13817,231.2028
2490389,2.94,6.06,146,1.4226042,1.550101,1.33043,1866,74.530136,53.830799
2490390,2.94,6.12,142,1.5276488,1.5591455,1.3315051,1866,77.008156,59.162399
2490391,2.94,6.18,139,1.5914271,1.5690196,1.3347679,1866,81.720932,66.884399
2490392,2.94,6.24,137,1.7043769,1.5844655,1.3402064,1866,87.502579,75.7836
2490394,2.94,6.36,53,1.9210076,1.6264607,1.3574684,1866,18.750523,8.3484001
2490395,2.94,6.42,52,1.8699434,1.6308612,1.3693047,1866,17.661966,7.5167999
2490397,2.94,6.54,114,1.8647639,1.6335936,1.3993995,1866,52.486736,35.992802
2490398,2.94,6.6,140,1.602581,1.6343576,1.417659,1866,77.065651,68.122803
2490399,2.94,6.66,196,1.4717939,1.6473781,1.4381058,1866,150.13887,175.9608
2490400,2.94,6.72,172,1.432188,1.6667415,1.4607214,1866,121.81192,136.5192
2490401,2.94,6.78,131,1.4198064,1.6929802,1.4854655,1866,65.70813,53.265598
2490402,2.94,6.84,109,1.4356686,1.7239982,1.5122825,1866,47.180645,29.246401
2490403,2.94,6.9,44,2.7126272,1.8977747,1.5410963,1866,9.9877882,2.7
2490404,2.94,6.96,47,2.172019,1.9035145,1.5718231,1866,10.081197,2.7684
2490405,2.94,7.02,51,2.205442,1.9396902,1.604372,1866,11.942019,3.8484001
2490406,2.94,7.08,53,2.0387499,1.9869529,1.638647,1866,13.172669,4.4028001
2490407,2.94,7.14,52,2.0003843,2.0398738,1.6745433,1866,14.127605,4.9428
2555904,3,4.8,113,2.0473266,2.1669362,1.806793,1866,114.75256,147.8484
2555905,3,4.86,128,2.0311506,2.1080854,1.7649992,1866,112.55554,136.746
2555906,3,4.92,129,2.0182352,2.0501807,1.724705,1866,108.51051,126.8208
2555907,3,4.98,133,1.9991843,1.9932233,1.6860431,1866,105.8757,117.936
2555908,3,5.04,141,1.9677603,1.9377189,1.6491208,1866,103.41446,108.5796
2555909,3,5.1,152,1.9213518,1.8848711,1.6140313,1866,102.54672,100.5624
2555910,3,5.16,194,1.6197728,1.8354728,1.5808517,1866,112.48956,97.826401
2555911,3,5.22,201,1.587563,1.8012854,1.5496526,1866,111.06451,91.180801
2555912,3,5.28,213,1.4881256,1.7710757,1.5204859,1866,113.42589,87.400803
2555913,3,5.34,217,1.2602788,1.7390273,1.4933872,1866,113.41874,85.640404
2555914,3,5.4,209,1.2651633,1.7069211,1.468379,1866,106.44254,78.098396
2555915,3,5.46,200,1.2792231,1.6773647,1.4454712,1866,96.177391,66.254402
2555916,3,5.52,182,1.3614765,1.6556259,1.4246725,1866,85.889549,56.980801
2555917,3,5.58,170,1.3885165,1.6350996,1.4060049,1866,78.103844,50.594398
2555918,3,5.64,166,1.3787067,1.6159546,1.3894942,1866,75.356934,48.409199
2555919,3,5.7,162,1.3702843,1.5974133,1.375162,1866,72.513412,44.8848
2555920,3,5.76,160,1.347216,1.580053,1.363024,1866,70.483955,42.624001
2555921,3,5.82,158,1.2989333,1.5648972,1.3530917,1866,69.267647,41.493599
2555922,3,5.88,157,1.2307296,1.5535743,1.3453743,1866,69.784721,42.84
2555923,3,5.94,275,1.1586642,1.5487286,1.3398805,1866,210.89493,237.76199
2555924,3,6,269,1.1799749,1.5469698,1.3366168,1866,205.83649,231.2892
2555925,3,6.06,152,1.3098937,1.5431327,1.3355811,1866,75.215828,53.470798
2555926,3,6.12,146,1.3387403,1.5439477,1.3367599,1866,76.673302,58.118401
2555927,3,6.18,142,1.4292166,1.5475999,1.3401376,1866,80.163994,64.850403
2555928,3,6.24,138,1.6061126,1.559514,1.3456964,1866,85.147095,73.180801
2555930,3,6.36,68,1.6495203,1.5832371,1.363193,1866,23.511997,10.1736
2555931,3,6.42,82,1.6841179,1.5933424,1.3751264,1866,33.081745,16.4268
2555933,3,6.54,116,1.6333714,1.6141993,1.4053776,1866,47.585194,27.8064
2555934,3,6.6,148,1.4240389,1.6239214,1.423703,1866,78.245361,64.940399
2555935,3,6.66,211,1.3940923,1.6435448,1.4442029,1866,159.17799,181.50481
2555936,3,6.72,197,1.4004989,1.6696056,1.4668638,1866,143.13062,158.0724
2555937,3,6.78,162,1.3608094,1.697174,1.4916471,1866,91.699532,79.664398
2555938,3,6.84,138,1.3956867,1.7279446,1.5184991,1866,74.272415,63.547199
2555939,3,6.9,44,2.7127795,1.8387924,1.5473509,1866,9.1888189,2.214
2555940,3,6.96,57,2.0889945,1.8566556,1.5781202,1866,12.991263,3.8088
2555941,3,7.02,56,1.9789414,1.90732,1.61072,1866,12.357441,3.5748
2555942,3,7.08,55,1.9397465,1.9631994,1.6450566,1866,12.636369,3.7728
2555943,3,7.14,56,1.9119364,2.0206323,1.6810187,1866,16.929686,9.0324001
2621440,3.06,4.8,126,2.0207453,2.1646748,1.8114555,1866,123.42212,155.7144
2621441,3.06,4.86,135,2.0032525,2.105727,1.7697703,1866,119.12589,143.586
2621442,3.06,4.92,133,1.9800211,2.0475209,1.7295924,1866,111.70698,130.00681
2621443,3.06,4.98,137,1.9464992,1.9903253,1.691048,1866,107.96911,119.8836
2621444,3.06,5.04,144,1.8543059,1.9343212,1.6542438,1866,104.57306,109.4148
2621445,3.06,5.1,163,1.7595164,1.8837448,1.6192691,1866,107.90632,104.0616
2621446,3.06,5.16,196,1.6385421,1.8432875,1.5862088,1866,112.91871,97.876801
2621447,3.06,5.22,202,1.3507791,1.8086652,1.5551351,1866,111.43298,91.429199
2621448,3.06,5.28,215,1.3078519,1.7730726,1.5261025,1866,112.88074,86.295601
2621449,3.06,5.34,221,1.2459418,1.739759,1.4991463,1866,116.50269,89.150398
2621450,3.06,5.4,212,1.2456828,1.7076197,1.4742851,1866,107.81342,78.786003
2621451,3.06,5.46,198,1.258297,1.6779392,1.4515226,1866,92.168274,61.2612
2621452,3.06,5.52,185,1.2981043,1.6518329,1.430863,1866,84.347946,54.3564
2621453,3.06,5.58,174,1.37386,1.6327848,1.4123225,1866,79.031929,50.198399
2621454,3.06,5.64,171,1.3746902,1.6145728,1.3959236,1866,76.452316,47.7756
2621455,3.06,5.7,163,1.3481922,1.5965152,1.3816881,1866,72.201843,44.751598
2621456,3.06,5.76,159,1.3194243,1.5795442,1.3696324,1866,69.62458,43.012798
2621457,3.06,5.82,159,1.2764071,1.5649773,1.3597745,1866,70.238113,43.891201
2621458,3.06,5.88,160,1.2112954,1.5543342,1.3521308,1866,71.774376,45.838799
2621459,3.06,5.94,280,1.158517,1.5489011,1.346714,1866,215.36926,242.4528
2621460,3.06,6,274,1.1607075,1.5434651,1.3435349,1866,211.61278,238.6152
2621461,3.06,6.06,157,1.2014432,1.5412807,1.3425896,1866,79.167557,57.423599
2621462,3.06,6.12,154,1.3104217,1.5421481,1.3438669,1866,82.307259,62.776798
2621463,3.06,6.18,154,1.3569627,1.5441461,1.3473482,1866,87.595711,70.056
2621464,3.06,6.24,156,1.4003226,1.5487882,1.3530065,1866,93.847595,78.361198
2621465,3.06,6.3,175,1.4090919,1.5550416,1.3608013,1866,105.88042,89.204399
2621466,3.06,6.36,174,1.4633517,1.5656843,1.3706914,1866,114.19157,101.142
2621467,3.06,6.42,167,1.570807,1.5761558,1.3827034,1866,115.3906,108.7488
2621468,3.06,6.48,171,1.3906165,1.5857702,1.396839,1866,115.80804,114.0156
2621469,3.06,6.54,196,1.3421663,1.6053174,1.4130782,1866,134.23444,134.4384
2621470,3.06,6.6,222,1.3269873,1.6274787,1.431458,1866,168.01878,182.7576
2621471,3.06,6.66,271,1.3793883,1.6484315,1.4520022,1866,239.28108,294.534
2621472,3.06,6.72,243,1.3921409,1.6747476,1.4747025,1866,209.40192,257.8356
2621473,3.06,6.78,196,1.3973595,1.7042344,1.4995223,1866,145.01468,167.6124
2621474,3.06,6.84,181,1.3710066,1.7357773,1.5264091,1866,129.88219,155.4084
2621475,3.06,6.9,149,1.5973849,1.7800977,1.5552946,1866,113.09644,151.8156
2621476,3.06,6.96,123,1.8586849,1.837994,1.5860972,1866,106.46548,157.3884
2621477,3.06,7.02,118,1.8596228,1.8963265,1.6187307,1866,107.72862,166.6908
2621478,3.06,7.08,114,1.8598899,1.9550951,1.6530987,1866,109.01398,174.8916
2621479,3.06,7.14,111,1.8599695,2.0142794,1.6890898,1866,110.8424,182.83681
2686976,3.12,4.8,110,2.0059402,2.1705637,1.8177565,1866,108.65584,138.60001
2686977,3.12,4.86,124,1.9827262,2.1124601,1.776201,1866,106.06522,127.9548
2686978,3.12,4.92,122,1.9368615,2.055074,1.7361562,1866,99.935432,116.2224
2686979,3.12,4.98,129,1.9038808,2.0004141,1.6977453,1866,99.4422,109.3176
2686980,3.12,5.04,139,1.8310908,1.9476364,1.6610703,1866,101.42722,105.5808
2686981,3.12,5.1,154,1.7651761,1.8973796,1.6262248,1866,104.20065,100.5696
2686982,3.12,5.16,193,1.4123386,1.8493395,1.593292,1866,111.39222,96.480003
2686983,3.12,5.22,198,1.3489696,1.8100092,1.5623581,1866,109.89239,91.634399
2686984,3.12,5.28,210,1.3087596,1.7747685,1.533481,1866,111.9034,87.4188
2686985,3.12,5.34,220,1.2815962,1.7431158,1.5066923,1866,117.6115,90.705597
2686986,3.12,5.4,211,1.2412558,1.711871,1.4820071,1866,109.1473,80.603996
2686987,3.12,5.46,197,1.2539281,1.6826079,1.4594181,1866,95.313133,66.1464
2686988,3.12,5.52,182,1.3197143,1.6596724,1.4389087,1866,85.921181,56.358002
2686989,3.12,5.58,174,1.3408879,1.638621,1.4205012,1866,79.965019,49.892399
2686990,3.12,5.64,168,1.3540066,1.6199077,1.4042196,1866,75.34964,45.352798
2686991,3.12,5.7,168,1.3440199,1.6016765,1.390082,1866,75.229645,44.996399
2686992,3.12,5.76,159,1.3195994,1.5848588,1.378108,1866,69.934227,41.428799
2686993,3.12,5.82,157,1.2809039,1.5702368,1.3683189,1866,68.538383,40.633202
2686994,3.12,5.88,160,1.1918037,1.5579424,1.3607419,1866,70.858131,43.1712
2686995,3.12,5.94,279,1.1431661,1.5487005,1.3553951,1866,212.40259,238.3596
2686996,3.12,6,271,1.1197264,1.5427483,1.3522952,1866,208.93512,236.4408
2686997,3.12,6.06,153,1.1980982,1.5405107,1.3514401,1866,75.999374,54.2052
2686998,3.12,6.12,147,1.3118106,1.5451448,1.3528128,1866,77.621994,59.094002
2686999,3.12,6.18,139,1.431024,1.5519713,1.3563914,1866,79.574089,65.163597
2687000,3.12,6.24,138,1.5772321,1.5623528,1.362144,1866,85.587196,73.889999
2687002,3.12,6.36,63,1.5922023,1.586513,1.3799779,1866,22.750835,10.656
2687003,3.12,6.42,75,1.5285548,1.595817,1.3920467,1866,31.067173,16.142401
2687005,3.12,6.54,110,1.5698178,1.6218168,1.4225081,1866,41.037601,20.016001
2687006,3.12,6.6,144,1.4141467,1.6361564,1.4409192,1866,74.147972,58.877998
2687007,3.12,6.66,214,1.3740828,1.6588231,1.4614968,1866,162.38017,183.7332
2687008,3.12,6.72,196,1.3827263,1.6847217,1.4842311,1866,139.93341,150.804
2687009,3.12,6.78,153,1.3838235,1.7138127,1.5090859,1866,81.721283,65.9916
2687010,3.12,6.84,128,1.3795903,1.7452664,1.5360055,1866,65.72747,52.880402
2687011,3.12,6.9,44,2.4337568,1.8387924,1.5649213,1866,9.1888189,2.214
2687012,3.12,6.96,62,1.8221734,1.8566591,1.5957484,1866,14.825343,4.6008
2687013,3.12,7.02,57,1.8361405,1.9073195,1.6283975,1866,12.707298,3.6972001
2687014,3.12,7.08,56,1.8503071,1.9632198,1.6627696,1866,13.259983,4.1508002
2687015,3.12,7.14,55,1.8575257,2.0207415,1.6987535,1866,14.439462,4.8312001
2752513,3.18,4.86,11,2.8533108,2.1722405,1.7842475,1866,1.9619758,0.44999999
2752518,3.18,5.16,147,1.4692909,1.8567917,1.6020567,1866,86.42794,70.505997
2752519,3.18,5.22,159,1.3722482,1.8157396,1.5712843,1866,83.378899,61.840801
2752520,3.18,5.28,178,1.3282002,1.7811776,1.5425832,1866,89.008232,61.444801
2752521,3.18,5.34,186,1.3073794,1.750651,1.5159847,1866,93.848633,64.828796
2752522,3.18,5.4,173,1.3118877,1.7231017,1.4915025,1866,84.712585,56.869202
2752524,3.18,5.52,141,1.4944276,1.6862073,1.4487737,1866,65.170547,38.6208
2752525,3.18,5.58,137,1.4732034,1.6642439,1.4305104,1866,61.414932,35.013599
2752526,3.18,5.64,124,1.5027736,1.6453114,1.414354,1866,52.049168,26.895599
2752527,3.18,5.7,145,1.3930196,1.6177514,1.4003187,1866,64.088875,36.0396
2752528,3.18,5.76,144,1.374813,1.5999609,1.3884236,1866,63.035362,35.5896
2752529,3.18,5.82,144,1.3512753,1.5825169,1.3786967,1866,63.226582,36.882
2752530,3.18,5.88,146,1.3246796,1.5653059,1.3711728,1866,65.394547,39.934799
2752531,3.18,5.94,268,1.1970239,1.5530162,1.3658874,1866,207.10376,236.0556
2752532,3.18,6,258,1.195738,1.5465093,1.3628635,1866,199.86188,229.8168
2752533,3.18,6.06,138,1.3348231,1.5476952,1.3620995,1866,67.505943,47.214001
2752534,3.18,6.12,132,1.441762,1.5591167,1.3635719,1866,68.44828,50.9832
2752535,3.18,6.18,129,1.5132506,1.5731804,1.3672435,1866,72.652161,57.798
2752536,3.18,6.24,125,1.7159942,1.594453,1.3730763,1866,77.525078,65.584801
2752538,3.18,6.36,48,1.758438,1.6314611,1.3910183,1866,19.284849,10.5588
2752539,3.18,6.42,45,1.7077057,1.6372337,1.403125,1866,18.680527,10.5876
2752541,3.18,6.54,105,1.8201542,1.6558787,1.4336355,1866,40.342155,20.4048
2752542,3.18,6.6,139,1.550306,1.6595478,1.4520639,1866,72.032425,57.135601
2752543,3.18,6.66,206,1.4645259,1.6773652,1.4726666,1866,159.36932,182.826
2752544,3.18,6.72,177,1.4224286,1.7004516,1.4954312,1866,124.96493,136.15919
2752545,3.18,6.78,119,1.4091259,1.7252576,1.5203202,1866,51.860523,33.645599
2752546,3.18,6.84,102,1.4373254,1.7560896,1.5472749,1866,40.2463,22.0788
2752547,3.18,6.9,44,2.4336047,1.8977747,1.57622,1866,9.9877882,2.7
2752548,3.18,6.96,47,2.0213976,1.9099246,1.6070639,1866,10.081197,2.7684
2752549,3.18,7.02,56,1.9392267,1.9397078,1.639712,1866,14.226022,5.0148001
2752550,3.18,7.08,54,1.8718312,1.9869547,1.674063,1866,13.688809,4.6691999
2752551,3.18,7.14,53,1.873154,2.0398736,1.710004,1866,14.745343,5.3243999
2818049,3.24,4.86,10,2.8518836,2.232106,1.7938495,1866,2.1801052,0.61919999
2818050,3.24,4.92,28,2.5466444,2.391551,1.7540791,1866,8.8704453,4.3415999
2818051,3.24,4.98,32,2.6095083,2.3659713,1.7159519,1866,11.541598,6.7788
2818052,3.24,5.04,28,2.7042897,2.349129,1.6795758,1866,7.6901569,3.2579999
2818053,3.24,5.1,29,2.8300254,2.3434756,1.6450468,1866,8.1196146,3.0348001
2818054,3.24,5.16,123,1.4875666,1.8674181,1.6124514,1866,62.425694,41.414398
2818055,3.24,5.22,124,1.4155126,1.8248533,1.5818707,1866,55.785172,33.447601
2818056,3.24,5.28,133,1.3832113,1.7914903,1.5533645,1866,55.347359,30.1644
2818057,3.24,5.34,130,1.4318655,1.7654426,1.526971,1866,54.407742,30.618
2818058,3.24,5.4,95,1.709218,1.756283,1.5027061,1866,36.657608,19.728001
2818060,3.24,5.52,81,1.6137601,1.7220415,1.4603947,1866,33.561611,17.013599
2818061,3.24,5.58,75,1.6483715,1.7006717,1.4423002,1866,28.421782,13.1256
2818062,3.24,5.64,65,1.9742837,1.6975031,1.4262819,1866,27.061142,13.7448
2818063,3.24,5.7,80,1.6597265,1.6495802,1.412352,1866,31.04808,14.886
2818064,3.24,5.76,100,1.4626329,1.622797,1.4005342,1866,38.508015,18.5256
2818065,3.24,5.82,112,1.4283876,1.6034125,1.3908578,1866,44.093094,21.9312
2818066,3.24,5.88,125,1.4681798,1.5819019,1.383371,1866,53.834938,30.4452
2818067,3.24,5.94,255,1.2148858,1.5595543,1.3781352,1866,198.02785,229.6548
2818068,3.24,6,253,1.2744263,1.5550359,1.3751854,1866,198.15352,230.5224
2818069,3.24,6.06,134,1.5134145,1.5676485,1.3745196,1866,68.93354,48.276001
2818070,3.24,6.12,129,1.5515771,1.5822209,1.3761017,1866,69.475197,51.411598
2818071,3.24,6.18,128,1.599916,1.6002138,1.3798659,1866,74.836723,59.7528
2818072,3.24,6.24,125,1.7496308,1.6282297,1.3857622,1866,79.490059,67.035599
2818074,3.24,6.36,40,1.8580841,1.683217,1.4037665,1866,16.724657,9.7812004
2818075,3.24,6.42,37,1.9120114,1.6897975,1.4158953,1866,18.477621,11.9196
2818077,3.24,6.54,100,1.8266073,1.6909593,1.4464201,1866,40.635769,22.759199
2818078,3.24,6.6,131,1.5455751,1.6840719,1.4648588,1866,66.157837,51.209999
2818079,3.24,6.66,210,1.4594562,1.6949201,1.4854802,1866,162.91133,184.42439
2818080,3.24,6.72,174,1.4250411,1.7164571,1.5082712,1866,125.34366,137.22479
2818081,3.24,6.78,116,1.4510034,1.7411991,1.5331956,1866,53.840672,38.862
2818082,3.24,6.84,97,1.4898096,1.7717152,1.5601909,1866,37.774487,20.177999
2818083,3.24,6.9,44,2.4336047,1.9570311,1.589169,1866,11.30101,3.51
2818084,3.24,6.96,44,2.2337201,1.9659718,1.6200275,1866,10.254073,3.0239999
2818085,3.24,7.02,48,2.0218675,1.9870338,1.6526599,1866,11.86479,3.9275999
2818086,3.24,7.08,54,1.9392816,2.0234652,1.686963,1866,15.945425,6.4295998
2818087,3.24,7.14,51,1.9029999,2.0690534,1.7228262,1866,15.481353,6.0696001
2883585,3.3,4.86,8,2.8520513,2.2920401,1.8049936,1866,2.1600001,0.73439997
2883586,3.3,4.92,25,2.5233045,2.3412983,1.7653712,1866,5.8421817,2.1131999
2883587,3.3,4.98,33,2.5703936,2.3110428,1.7273941,1866,10.887729,6.1451998
2883588,3.3,5.04,29,2.6783495,2.2908769,1.691186,1866,7.1454053,2.8908
2883589,3.3,5.1,29,2.8300095,2.2838051,1.6568471,1866,6.9346266,2.286
2883590,3.3,5.16,101,1.572965,1.8839432,1.6244559,1866,47.394203,28.076401
2883591,3.3,5.22,96,1.5280269,1.8418227,1.5940791,1866,39.746189,21.2868
2883592,3.3,5.28,113,1.4643648,1.80918,1.565775,1866,45.989361,24.688801
2883593,3.3,5.34,119,1.5888076,1.7929322,1.5395912,1866,51.428299,29.466
2883594,3.3,5.4,85,1.7814721,1.7901242,1.5155462,1866,35.636452,20.916
2883602,3.3,5.88,22,1.9413394,1.6231438,1.397254,1866,5.3924809,1.8072
2883603,3.3,5.94,172,1.4388559,1.578971,1.3920627,1866,157.75993,206.946
2883604,3.3,6,168,1.4955912,1.5759643,1.3891866,1866,153.40253,202.3416
2883605,3.3,6.06,36,2.0154548,1.6212269,1.3886244,1866,17.402594,12.9456
2883610,3.3,6.36,36,2.0059867,1.7397404,1.4181625,1866,16.997387,10.9368
2883613,3.3,6.54,98,1.7966499,1.7205358,1.4608189,1866,42.528316,25.5312
2883614,3.3,6.6,123,1.6301342,1.7096306,1.4792612,1866,64.893852,54.306
