Ref,x,y,Angular Mean Depth,Angular Node Count,Angular Total Depth,Connectivity,Point First Moment,Point Second Moment
1769478,2.28,5.16,1.205008,1866,2248.5449,52,12.527818,4.2156
1769479,2.28,5.22,1.1920244,1866,2224.3174,90,41.167248,31.0716
1769480,2.28,5.28,1.5071876,1866,2812.4121,88,53.858791,51.170399
1769481,2.28,5.34,1.5265751,1866,2848.5891,89,55.679035,52.369202
1769482,2.28,5.4,1.6033916,1866,2991.9287,53,20.574198,11.358
1769490,2.28,5.88,1.3444449,1866,2508.7341,33,10.036185,4.6655998
1769491,2.28,5.94,1.1478889,1866,2141.9607,150,156.78874,252.0072
1769492,2.28,6,1.1762398,1866,2194.8635,149,156.05881,251.4744
1769493,2.28,6.06,1.4589303,1866,2722.3638,35,11.131083,5.3316002
1769502,2.28,6.6,1.1913463,1866,2223.0522,116,57.021984,38.336399
1769503,2.28,6.66,1.099973,1866,2052.5496,177,154.73392,231.3828
1769504,2.28,6.72,1.0780702,1866,2011.6788,148,118.60825,169.18559
1835011,2.34,4.98,1.5443736,1866,2881.8013,40,10.133133,3.1392
1835012,2.34,5.04,1.3413008,1866,2502.8674,43,9.7739773,2.8908
1835013,2.34,5.1,1.3376701,1866,2496.0923,44,8.5216122,2.016
1835014,2.34,5.16,1.276926,1866,2382.7439,49,9.3402662,2.1276
1835015,2.34,5.22,1.1964312,1866,2232.5405,84,39.384121,32.1264
1835016,2.34,5.28,1.27843,1866,2385.5503,96,52.707397,46.659599
1835017,2.34,5.34,1.420172,1866,2650.041,93,54.260471,48.4272
1835018,2.34,5.4,1.5765041,1866,2941.7566,48,14.75246,6.1848001
1835026,2.34,5.88,1.2871391,1866,2401.8015,34,8.7168522,3.4056001
1835027,2.34,5.94,1.1738918,1866,2190.4822,149,155.06688,245.27161
1835028,2.34,6,1.1858323,1866,2212.7629,147,151.9951,239.6088
1835029,2.34,6.06,1.344157,1866,2508.197,37,10.5525,4.7160001
1835031,2.34,6.18,1.9635684,1866,3664.0188,44,12.740703,4.4496002
1835032,2.34,6.24,1.9517308,1866,3641.9297,47,13.456369,5.0544
1835033,2.34,6.3,1.9359639,1866,3612.5085,55,18.966185,9.6408005
1835034,2.34,6.36,1.9399989,1866,3620.0378,60,23.412691,13.6296
1835035,2.34,6.42,1.9317192,1866,3604.5879,60,24.050533,13.9644
1835036,2.34,6.48,1.9335767,1866,3608.0542,49,16.560606,7.3044
1835037,2.34,6.54,1.4260924,1866,2661.0884,50,17.088333,7.9776001
1835038,2.34,6.6,1.2032874,1866,2245.3342,121,59.598015,40.316399
1835039,2.34,6.66,1.1213968,1866,2092.5264,173,152.23744,221.634
1835040,2.34,6.72,1.0989559,1866,2050.6516,149,119.5425,165.7872
1835041,2.34,6.78,1.1948344,1866,2229.5608,69,25.868835,14.526
1835042,2.34,6.84,1.3672631,1866,2551.313,44,13.310263,5.3243999
1900547,2.4,4.98,1.4070681,1866,2625.5891,41,10.100955,3.0599999
1900548,2.4,5.04,1.4137632,1866,2638.082,44,9.6315632,2.6856
1900549,2.4,5.1,1.419507,1866,2648.8,45,8.9319487,2.3148
1900550,2.4,5.16,1.3245946,1866,2471.6936,51,10.566409,3.0348001
1900551,2.4,5.22,1.2168397,1866,2270.6228,78,36.707558,31.6224
1900552,2.4,5.28,1.2417688,1866,2317.1406,96,49.886806,41.878799
1900553,2.4,5.34,1.3397859,1866,2500.0405,99,54.516766,45.597599
1900554,2.4,5.4,1.5623848,1866,2915.4102,45,12.185627,4.3632002
1900556,2.4,5.52,2.134198,1866,3982.4136,40,11.053485,3.6036
1900557,2.4,5.58,2.0398104,1866,3806.2861,41,10.512606,3.2832
1900558,2.4,5.64,1.9681171,1866,3672.5066,41,10.203447,3.132
1900559,2.4,5.7,1.8892643,1866,3525.3672,45,13.708014,5.8895998
1900560,2.4,5.76,1.9117861,1866,3567.3928,45,14.756952,6.4439998
1900562,2.4,5.88,1.2994732,1866,2424.8169,33,6.8433256,1.8036
1900563,2.4,5.94,1.1800599,1866,2201.9917,148,153.26486,238.4388
1900564,2.4,6,1.1873018,1866,2215.5051,146,148.99811,229.3344
1900565,2.4,6.06,1.3113723,1866,2447.0208,36,8.3276434,2.6603999
1900567,2.4,6.18,1.9561887,1866,3650.248,44,11.305042,3.6647999
1900568,2.4,6.24,1.9502883,1866,3639.238,46,10.906982,3.4128001
1900569,2.4,6.3,1.933279,1866,3607.4988,54,15.896722,7.3224001
1900570,2.4,6.36,1.9375504,1866,3615.469,60,20.703203,11.2284
1900571,2.4,6.42,1.9264874,1866,3594.8257,60,21.407843,11.5632
1900572,2.4,6.48,1.9400967,1866,3620.2205,46,12.823995,4.6259999
1900573,2.4,6.54,1.4012542,1866,2614.7402,55,16.991093,6.7536001
1900574,2.4,6.6,1.2194734,1866,2275.5374,114,56.076244,38.080799
1900575,2.4,6.66,1.1366352,1866,2120.9612,175,152.22437,213.786
1900576,2.4,6.72,1.1060042,1866,2063.804,147,117.76266,158.85719
1900577,2.4,6.78,1.1701584,1866,2183.5156,79,29.813395,15.6816
1900578,2.4,6.84,1.3319572,1866,2485.4321,48,13.036076,4.4172001
1966083,2.46,4.98,1.4863688,1866,2773.5642,43,11.567228,3.8592
1966084,2.46,5.04,1.4927862,1866,2785.5391,43,9.9405975,2.9916
1966085,2.46,5.1,1.479441,1866,2760.637,46,9.762763,2.6819999
1966086,2.46,5.16,1.4498098,1866,2705.345,50,11.22302,3.5064001
1966087,2.46,5.22,1.355212,1866,2528.8254,72,34.926826,32.209202
1966088,2.46,5.28,1.2159621,1866,2268.9851,97,48.07534,37.799999
1966089,2.46,5.34,1.292987,1866,2412.7136,102,53.389446,41.806801
1966090,2.46,5.4,1.5866115,1866,2960.6172,45,12.130289,4.1076002
1966092,2.46,5.52,2.104074,1866,3926.2021,40,9.5035219,2.7
1966093,2.46,5.58,1.9973857,1866,3727.1218,41,8.7990894,2.3399999
1966094,2.46,5.64,1.8584309,1866,3467.832,45,11.417988,4.4496002
1966095,2.46,5.7,1.8884571,1866,3523.8608,46,12.126117,4.6511998
1966096,2.46,5.76,1.9244747,1866,3591.0698,48,15.699709,7.6968002
1966098,2.46,5.88,1.3455199,1866,2510.7402,32,6.6036167,1.7819999
1966099,2.46,5.94,1.1829269,1866,2207.3416,150,153.69638,233.3808
1966100,2.46,6,1.1860642,1866,2213.1958,145,146.28185,219.978
1966101,2.46,6.06,1.3233825,1866,2469.4316,34,7.1728263,1.962
1966103,2.46,6.18,2.0565863,1866,3837.5901,43,9.5936441,2.5632
1966104,2.46,6.24,1.9786981,1866,3692.2507,44,8.7258873,2.1924
1966105,2.46,6.3,1.932983,1866,3606.9463,53,13.602777,5.6268001
1966106,2.46,6.36,1.9335128,1866,3607.9348,60,18.589895,9.2664003
1966107,2.46,6.42,1.9219955,1866,3586.4436,60,19.341885,9.6012001
1966108,2.46,6.48,1.9427949,1866,3625.2554,44,10.517823,3.1284001
1966109,2.46,6.54,1.4102981,1866,2631.6162,55,17.072453,6.9443998
1966110,2.46,6.6,1.2611443,1866,2353.2952,107,52.978531,36.795601
1966111,2.46,6.66,1.1501156,1866,2146.1157,177,152.56429,206.8092
1966112,2.46,6.72,1.1161413,1866,2082.7197,148,118.156,154.9368
1966113,2.46,6.78,1.1898679,1866,2220.2935,83,33.752243,19.537201
1966114,2.46,6.84,1.3302628,1866,2482.2703,51,14.285259,5.0256
2031619,2.52,4.98,1.5527864,1866,2897.4993,42,12.253163,4.3596001
2031620,2.52,5.04,1.5771656,1866,2942.991,43,11.096627,3.5783999
2031621,2.52,5.1,1.5841826,1866,2956.0847,45,10.726377,3.1788001
2031622,2.52,5.16,1.6089535,1866,3002.3071,51,14.715778,6.3576002
2031623,2.52,5.22,1.5666395,1866,2923.3494,68,34.851208,32.922001
2031624,2.52,5.28,1.1914415,1866,2223.23,101,48.867111,35.726398
2031625,2.52,5.34,1.2726375,1866,2374.7415,103,51.649612,37.735199
2031626,2.52,5.4,1.7485182,1866,3262.7351,44,12.882878,4.5971999
2031628,2.52,5.52,2.0469804,1866,3819.6653,40,8.4323788,2.0915999
2031629,2.52,5.58,1.935919,1866,3612.425,41,7.6020007,1.6992
2031630,2.52,5.64,1.8542893,1866,3460.1038,47,10.954588,3.9995999
2031631,2.52,5.7,1.8939,1866,3534.0176,50,13.842054,6.2244
2031632,2.52,5.76,1.9229878,1866,3588.2952,49,14.97607,7.1064
2031634,2.52,5.88,1.4263798,1866,2661.6248,32,7.4892764,2.4012001
2031635,2.52,5.94,1.1840663,1866,2209.4678,151,153.66971,228.132
2031636,2.52,6,1.1844509,1866,2210.1853,146,145.18411,212.39639
2031637,2.52,6.06,1.4471139,1866,2700.3145,32,7.4892764,2.4012001
2031639,2.52,6.18,2.1535144,1866,4018.4578,42,8.7390461,2.1168001
2031640,2.52,6.24,1.9569966,1866,3651.7556,45,8.8083324,2.2284
2031641,2.52,6.3,1.9343076,1866,3609.418,51,11.212781,3.6791999
2031642,2.52,6.36,1.9283745,1866,3598.3469,60,17.10887,7.7435999
2031643,2.52,6.42,1.911315,1866,3566.5137,60,17.888472,8.0783997
2031644,2.52,6.48,2.04653,1866,3818.825,40,8.4901161,2.0843999
2031645,2.52,6.54,1.463876,1866,2731.5925,60,22.560558,11.8296
2031646,2.52,6.6,1.2915925,1866,2410.1116,102,52.469894,38.854801
2031647,2.52,6.66,1.1550509,1866,2155.325,184,157.59004,206.4456
2031648,2.52,6.72,1.1204115,1866,2090.688,143,103.56388,115.452
2031649,2.52,6.78,1.2669626,1866,2364.1523,81,37.126884,25.437599
2031650,2.52,6.84,1.4522878,1866,2709.969,51,16.12886,6.75
2097160,2.58,5.28,1.1782634,1866,2198.6396,83,44.168148,32.338799
2097161,2.58,5.34,1.2588315,1866,2348.9795,96,48.938675,34.127998
2097164,2.58,5.52,1.9008068,1866,3546.9055,42,8.4678097,1.9764
2097165,2.58,5.58,1.7828679,1866,3326.8315,47,10.186308,3.2219999
2097166,2.58,5.64,1.8512459,1866,3454.4248,51,12.606325,5.0472002
2097167,2.58,5.7,1.8863313,1866,3519.8943,51,13.309381,5.6592002
2097168,2.58,5.76,1.9486779,1866,3636.2329,48,12.042513,4.1399999
2097170,2.58,5.88,1.5934792,1866,2973.4321,32,9.5874786,4.2876
2097171,2.58,5.94,1.1828277,1866,2207.1565,152,152.47575,220.2948
2097172,2.58,6,1.1797295,1866,2201.3752,147,144.34734,205.6248
2097173,2.58,6.06,1.6308876,1866,3043.2363,35,11.777273,6.1524
2097175,2.58,6.18,2.2504482,1866,4199.3364,42,8.9421606,2.214
2097176,2.58,6.24,2.1390383,1866,3991.4453,43,7.9252863,1.728
2097177,2.58,6.3,1.9399128,1866,3619.8772,48,9.3248625,2.358
2097178,2.58,6.36,1.9213837,1866,3585.302,60,16.26301,6.6599998
2097179,2.58,6.42,1.8953228,1866,3536.6724,61,17.548016,7.2396002
2097180,2.58,6.48,2.2718501,1866,4239.2725,38,8.3630781,2.1059999
2097182,2.58,6.6,1.4060069,1866,2623.6089,94,52.607029,42.264
2097183,2.58,6.66,1.1393884,1866,2126.0989,191,160.18559,203.14799
2097184,2.58,6.72,1.1229488,1866,2095.4224,127,78.155464,72.540001
2097185,2.58,6.78,1.4550508,1866,2715.1248,78,40.374691,30.1968
2162690,2.64,4.92,1.4240888,1866,2657.3499,38,17.806026,13.7952
2162691,2.64,4.98,1.4433326,1866,2693.2585,44,20.486118,14.4972
2162692,2.64,5.04,1.5357611,1866,2865.7302,37,13.263882,7.1388001
2162693,2.64,5.1,1.7245836,1866,3218.073,22,4.8472691,1.4687999
2162696,2.64,5.28,1.1886456,1866,2218.0127,81,41.439739,28.652399
2162697,2.64,5.34,1.2482762,1866,2329.2834,89,44.441547,29.905199
2162700,2.64,5.52,1.6918635,1866,3157.0173,46,10.652549,3.2939999
2162701,2.64,5.58,1.7312646,1866,3230.5398,55,13.835718,5.1444001
2162702,2.64,5.64,1.8024049,1866,3363.2876,54,12.772644,4.5503998
2162703,2.64,5.7,1.9060067,1866,3556.6084,49,10.80206,3.3155999
2162704,2.64,5.76,1.923606,1866,3589.449,49,12.201644,4.0679998
2162707,2.64,5.94,1.1810769,1866,2203.8894,147,150.17476,213.0264
2162708,2.64,6,1.1714025,1866,2185.8369,146,143.51025,199.6884
2162711,2.64,6.18,2.450779,1866,4573.1533,40,9.1953478,2.484
2162712,2.64,6.24,2.2504482,1866,4199.3364,42,8.3998051,2.0123999
2162713,2.64,6.3,1.9604462,1866,3658.1926,45,8.7845497,2.0987999
2162714,2.64,6.36,1.9104826,1866,3564.9607,60,16.028044,6.0156002
2162715,2.64,6.42,1.8840095,1866,3515.5618,61,17.242579,6.5412002
2162718,2.64,6.6,1.6745297,1866,3124.6724,84,54.305687,47.347198
2162719,2.64,6.66,1.12,1866,2089.9199,206,165.82787,201.7224
2162720,2.64,6.72,1.5301473,1866,2855.2549,81,45.149109,35.708401
2228226,2.7,4.92,1.4410356,1866,2688.9724,32,9.2123442,4.0139999
2228227,2.7,4.98,1.3846639,1866,2583.783,39,13.523358,8.1935997
2228228,2.7,5.04,1.3888379,1866,2591.5715,49,21.154442,14.9148
2228229,2.7,5.1,1.4309666,1866,2670.1836,57,23.442327,13.4532
2228230,2.7,5.16,1.3189719,1866,2461.2014,101,49.900135,30.0744
2228231,2.7,5.22,1.3728008,1866,2561.6462,101,43.932716,24.624001
2228232,2.7,5.28,1.1366823,1866,2121.0491,122,52.448719,30.448799
2228233,2.7,5.34,1.1408918,1866,2128.9041,122,52.95298,30.9636
2228234,2.7,5.4,1.4627843,1866,2729.5554,91,46.67588,36.900002
2228236,2.7,5.52,1.6383729,1866,3057.2039,63,17.387878,6.1451998
2228237,2.7,5.58,1.6722248,1866,3120.3713,56,12.926679,3.8016
2228238,2.7,5.64,1.6816769,1866,3138.009,56,13.090957,4.1184001
2228239,2.7,5.7,1.6830521,1866,3140.5752,57,14.729432,5.3532
2228240,2.7,5.76,1.8625681,1866,3475.5522,54,15.668307,6.4871998
2228243,2.7,5.94,1.1782907,1866,2198.6904,149,151.10277,209.6208
2228244,2.7,6,1.137446,1866,2122.4744,146,142.95898,194.8716
2228247,2.7,6.18,2.7395763,1866,5112.0493,39,10.313151,3.168
2228248,2.7,6.24,2.7471833,1866,5126.2441,40,9.4525146,2.664
2228249,2.7,6.3,2.2504482,1866,4199.3364,42,9.1682854,2.4300001
2228250,2.7,6.36,1.8949649,1866,3536.0046,60,16.353504,5.8104
2228251,2.7,6.42,1.8694742,1866,3488.4387,59,17.127464,6.2351999
2228253,2.7,6.54,1.5512108,1866,2894.5593,112,76.260658,76.186798
2228254,2.7,6.6,1.4351467,1866,2677.9836,118,86.391327,97.419601
2228255,2.7,6.66,1.113246,1866,2077.3169,204,164.16039,197.3844
2228256,2.7,6.72,1.100194,1866,2052.9619,141,98.076141,113.6628
2228257,2.7,6.78,1.3732952,1866,2562.5688,112,77.911964,83.318398
2228258,2.7,6.84,1.3574994,1866,2533.0938,104,65.551437,60.4548
2293762,2.76,4.92,1.5328016,1866,2860.2078,38,14.234613,8.7192001
2293763,2.76,4.98,1.5202645,1866,2836.8135,40,13.750512,7.9920001
2293764,2.76,5.04,1.4916071,1866,2783.3389,43,13.595347,7.2072001
2293765,2.76,5.1,1.332917,1866,2487.2231,52,17.816936,9.8388004
2293766,2.76,5.16,1.226279,1866,2288.2366,126,54.974342,31.625999
2293767,2.76,5.22,1.1941239,1866,2228.2351,116,47.972801,25.722
2293768,2.76,5.28,1.1075535,1866,2066.6948,129,52.867149,28.810801
2293769,2.76,5.34,1.1021343,1866,2056.5828,132,54.70768,29.9088
2293770,2.76,5.4,1.2509788,1866,2334.3264,110,47.750366,31.8384
2293771,2.76,5.46,1.4926177,1866,2785.2246,85,26.166336,9.6660004
2293772,2.76,5.52,1.6474251,1866,3074.0952,64,17.271948,5.7059999
2293773,2.76,5.58,1.6904743,1866,3154.425,60,15.74952,5.2343998
2293774,2.76,5.64,1.6981506,1866,3168.749,59,15.821261,5.6304002
2293775,2.76,5.7,1.7192932,1866,3208.2012,57,16.026438,6.1848001
2293776,2.76,5.76,1.7195674,1866,3208.7129,55,16.525574,6.8327999
2293777,2.76,5.82,1.7198969,1866,3209.3276,52,17.628595,8.0712004
2293778,2.76,5.88,1.6620636,1866,3101.4106,33,12.920287,7.092
2293779,2.76,5.94,1.0642817,1866,1985.9496,181,166.22073,215.298
2293780,2.76,6,1.0981823,1866,2049.2083,172,157.2627,201.8268
2293786,2.76,6.36,1.8714525,1866,3492.1304,56,16.402996,5.8968
2293787,2.76,6.42,1.8489883,1866,3450.2122,56,16.748941,6.0984001
2293789,2.76,6.54,1.436468,1866,2680.4492,114,70.19857,65.970001
2293790,2.76,6.6,1.3043292,1866,2433.8782,126,84.047081,89.190002
2293791,2.76,6.66,1.0830518,1866,2020.9746,201,162.07845,193.7124
2293792,2.76,6.72,1.0625925,1866,1982.7976,160,115.83663,131.4864
2293793,2.76,6.78,1.1856358,1866,2212.3965,118,74.323647,75.625198
2293794,2.76,6.84,1.2339009,1866,2302.459,103,57.004597,46.864799
2359297,2.82,4.86,2.2126009,1866,4128.7134,9,2.3497367,0.77039999
2359298,2.82,4.92,1.6401732,1866,3060.5632,30,8.122694,3.4956
2359299,2.82,4.98,1.6746255,1866,3124.8513,27,5.0642443,1.4004
2359300,2.82,5.04,1.7283219,1866,3225.0486,25,3.8127248,0.74519998
2359301,2.82,5.1,1.9507821,1866,3640.1594,21,3.0328965,0.50400001
2359302,2.82,5.16,1.1712275,1866,2185.5105,118,56.420395,34.981201
2359303,2.82,5.22,1.1076031,1866,2066.7874,122,49.847183,26.8452
2359304,2.82,5.28,1.0249045,1866,1912.4718,136,53.176067,27.306
2359305,2.82,5.34,1.0877923,1866,2029.8203,131,52.394878,28.281601
2359306,2.82,5.4,1.2045352,1866,2247.6628,106,44.387985,28.3608
2359308,2.82,5.52,1.7304593,1866,3229.0371,46,12.634668,4.1076002
2359309,2.82,5.58,1.7198848,1866,3209.3049,50,12.990975,4.0320001
2359310,2.82,5.64,1.7296636,1866,3227.5522,51,13.457903,4.3955998
2359311,2.82,5.7,1.7497333,1866,3265.0024,52,15.073368,5.6195998
2359312,2.82,5.76,1.9007944,1866,3546.8823,51,16.526293,6.7859998
2359315,2.82,5.94,1.112769,1866,2076.427,167,156.92601,205.452
2359316,2.82,6,1.1002496,1866,2053.0659,167,152.02605,194.64481
2359322,2.82,6.36,1.762255,1866,3288.3677,48,15.017098,5.7347999
2359323,2.82,6.42,1.8208072,1866,3397.6262,53,16.526417,6.2136002
2359325,2.82,6.54,1.368279,1866,2553.2085,113,63.434078,55.368
2359326,2.82,6.6,1.2021886,1866,2243.2839,132,81.752289,81.882004
2359327,2.82,6.66,1.0699257,1866,1996.4812,200,159.66379,189.73441
2359328,2.82,6.72,1.0403976,1866,1941.382,165,120.27106,137.5596
2359329,2.82,6.78,1.1034589,1866,2059.0542,123,72.176659,69.706802
2359330,2.82,6.84,1.1619529,1866,2168.2041,106,53.472172,40.41
2359331,2.82,6.9,2.0769937,1866,3875.6704,44,13.092675,4.6440001
2359332,2.82,6.96,1.8904176,1866,3527.5193,44,12.155351,4.158
2359333,2.82,7.02,1.6739914,1866,3123.668,45,12.319215,4.23
2359334,2.82,7.08,1.6129832,1866,3009.8267,49,14.967509,5.8284001
2359335,2.82,7.14,1.5889773,1866,2965.0317,48,15.81337,6.5303998
2424833,2.88,4.86,2.2126009,1866,4128.7134,9,1.8741641,0.52560002
2424834,2.88,4.92,1.747465,1866,3260.7698,23,4.8429227,1.2492
2424835,2.88,4.98,1.7855287,1866,3331.7964,22,3.8070009,0.7992
2424836,2.88,5.04,1.9507905,1866,3640.175,21,3.3650749,0.6336
2424837,2.88,5.1,2.4164608,1866,4509.1157,19,3.365299,0.68400002
2424838,2.88,5.16,1.1031184,1866,2058.4189,139,71.251221,47.826
2424839,2.88,5.22,1.0514604,1866,1962.025,140,65.221024,40.5648
2424840,2.88,5.28,0.98458141,1866,1837.2289,156,67.635628,38.591999
2424841,2.88,5.34,0.97157329,1866,1812.9558,153,64.255203,35.942402
2424842,2.88,5.4,1.1552309,1866,2155.6609,105,42.493576,25.686001
2424844,2.88,5.52,1.3298533,1866,2481.5063,89,36.102016,17.802
2424845,2.88,5.58,1.3660648,1866,2549.0769,84,31.44108,14.1444
2424846,2.88,5.64,1.6362977,1866,3053.3315,67,27.11664,13.392
2424847,2.88,5.7,1.3541901,1866,2526.9187,87,34.22543,16.686001
2424848,2.88,5.76,1.2571409,1866,2345.825,106,40.616634,19.007999
2424849,2.88,5.82,1.2267543,1866,2289.1235,116,44.251881,20.534401
2424850,2.88,5.88,1.2181891,1866,2273.1409,128,55.503937,31.8276
2424851,2.88,5.94,0.96682036,1866,1804.0868,253,197.8775,228.6936
2424852,2.88,6,0.98081088,1866,1830.1931,250,196.52267,225.63361
2424853,2.88,6.06,1.2843024,1866,2396.5083,136,70.138283,49.406399
2424854,2.88,6.12,1.3312516,1866,2484.1155,132,71.765724,53.456402
2424855,2.88,6.18,1.379582,1866,2574.3,131,76.867683,60.962399
2424856,2.88,6.24,1.4718734,1866,2746.5159,128,82.008728,69.501602
2424858,2.88,6.36,1.6764697,1866,3128.2925,47,15.413654,6.3000002
2424859,2.88,6.42,1.7706529,1866,3304.0383,51,16.883871,6.8112001
2424861,2.88,6.54,1.3395936,1866,2499.6816,114,57.620609,44.247601
2424862,2.88,6.6,1.1362113,1866,2120.1702,135,77.786865,72.604797
2424863,2.88,6.66,1.0445594,1866,1949.1477,201,157.54086,185.562
2424864,2.88,6.72,1.0082917,1866,1881.4724,169,120.60591,135.9864
2424865,2.88,6.78,1.0442629,1866,1948.5945,122,65.437309,57.891602
2424866,2.88,6.84,1.0748363,1866,2005.6445,105,47.372051,31.867201
2424867,2.88,6.9,2.1257131,1866,3966.5806,44,11.30101,3.51
2424868,2.88,6.96,1.8554081,1866,3462.1914,44,10.254073,3.0239999
2424869,2.88,7.02,1.6309019,1866,3043.2629,48,11.86479,3.9275999
2424870,2.88,7.08,1.5942733,1866,2974.9141,48,12.636165,4.4784002
2424871,2.88,7.14,1.5190914,1866,2834.6245,50,14.797247,5.6016002
2490368,2.94,4.8,1.4971459,1866,2793.6743,16,4.0480022,1.4579999
2490369,2.94,4.86,1.9613725,1866,3659.9211,12,1.9087535,0.4104
2490370,2.94,4.92,1.3406128,1866,2501.5835,67,40.407692,33.832802
2490371,2.94,4.98,1.349256,1866,2517.7117,61,28.288059,19.08
2490372,2.94,5.04,1.4322339,1866,2672.5486,45,13.212873,5.1012001
2490373,2.94,5.1,1.6879212,1866,3149.6609,41,12.532143,5.0219998
2490374,2.94,5.16,1.0718122,1866,2000.0015,166,97.213074,77.864403
2490375,2.94,5.22,1.0069234,1866,1878.9192,178,94.881409,70.811996
2490376,2.94,5.28,0.94183272,1866,1757.4598,197,98.601631,67.460403
2490377,2.94,5.34,0.90107334,1866,1681.4028,204,100.69051,67.082397
2490378,2.94,5.4,0.92677063,1866,1729.354,194,96.206047,65.646004
2490379,2.94,5.46,1.0973692,1866,2047.6909,175,82.46701,51.714001
2490380,2.94,5.52,1.1529586,1866,2151.4209,151,67.152809,38.854801
2490381,2.94,5.58,1.1640292,1866,2172.0786,149,64.527229,35.5644
2490382,2.94,5.64,1.1579309,1866,2160.699,154,65.585999,35.265598
2490383,2.94,5.7,1.1597297,1866,2164.0557,152,65.091141,35.521198
2490384,2.94,5.76,1.1495866,1866,2145.1284,152,65.7911,36.763199
2490385,2.94,5.82,1.1264035,1866,2101.8689,150,64.96701,37.206001
2490386,2.94,5.88,1.07394,1866,2003.9722,151,67.148422,40.273201
2490387,2.94,5.94,0.92746627,1866,1730.6521,272,210.71191,238.8024
2490388,2.94,6,0.93022078,1866,1735.792,263,204.13817,231.2028
2490389,2.94,6.06,1.1230876,1866,2095.6816,146,74.530136,53.830799
2490390,2.94,6.12,1.2161616,1866,2269.3577,142,77.008156,59.162399
2490391,2.94,6.18,1.3032171,1866,2431.803,139,81.720932,66.884399
2490392,2.94,6.24,1.3780118,1866,2571.3701,137,87.502579,75.7836
2490394,2.94,6.36,1.6188359,1866,3020.7478,53,18.750523,8.3484001
2490395,2.94,6.42,1.5729024,1866,2935.0359,52,17.661966,7.5167999
2490397,2.94,6.54,1.291328,1866,2409.6179,114,52.486736,35.992802
2490398,2.94,6.6,1.0891833,1866,2032.4161,140,77.065651,68.122803
2490399,2.94,6.66,0.99869329,1866,1863.5616,196,150.13887,175.9608
2490400,2.94,6.72,0.95190835,1866,1776.261,172,121.81192,136.5192
2490401,2.94,6.78,0.97510314,1866,1819.5425,131,65.70813,53.265598
2490402,2.94,6.84,1.0192218,1866,1901.8678,109,47.180645,29.246401
2490403,2.94,6.9,2.1642687,1866,4038.5254,44,9.9877882,2.7
2490404,2.94,6.96,1.6510206,1866,3080.8044,47,10.081197,2.7684
2490405,2.94,7.02,1.5656022,1866,2921.4136,51,11.942019,3.8484001
2490406,2.94,7.08,1.4651041,1866,2733.8843,53,13.172669,4.4028001
2490407,2.94,7.14,1.437269,1866,2681.9438,52,14.127605,4.9428
2555904,3,4.8,1.2895889,1866,2406.373,113,114.75256,147.8484
2555905,3,4.86,1.2751185,1866,2379.3711,128,112.55554,136.746
2555906,3,4.92,1.2684751,1866,2366.9744,129,108.51051,126.8208
2555907,3,4.98,1.2560682,1866,2343.8232,133,105.8757,117.936
2555908,3,5.04,1.2361525,1866,2306.6606,141,103.41446,108.5796
2555909,3,5.1,1.1782684,1866,2198.6489,152,102.54672,100.5624
2555910,3,5.16,1.0433149,1866,1946.8257,194,112.48956,97.826401
2555911,3,5.22,0.9926672,1866,1852.317,201,111.06451,91.180801
2555912,3,5.28,0.93765002,1866,1749.6549,213,113.42589,87.400803
2555913,3,5.34,0.90183049,1866,1682.8157,217,113.41874,85.640404
2555914,3,5.4,0.92107344,1866,1718.723,209,106.44254,78.098396
2555915,3,5.46,0.95777828,1866,1787.2142,200,96.177391,66.254402
2555916,3,5.52,1.0737746,1866,2003.6635,182,85.889549,56.980801
2555917,3,5.58,1.1088305,1866,2069.0776,170,78.103844,50.594398
2555918,3,5.64,1.1321073,1866,2112.5122,166,75.356934,48.409199
2555919,3,5.7,1.1293783,1866,2107.4199,162,72.513412,44.8848
2555920,3,5.76,1.1165347,1866,2083.4539,160,70.483955,42.624001
2555921,3,5.82,1.0786941,1866,2012.8433,158,69.267647,41.493599
2555922,3,5.88,1.0103058,1866,1885.2305,157,69.784721,42.84
2555923,3,5.94,0.91417646,1866,1705.8533,275,210.89493,237.76199
2555924,3,6,0.91525126,1866,1707.8589,269,205.83649,231.2892
2555925,3,6.06,1.0187982,1866,1901.0775,152,75.215828,53.470798
2555926,3,6.12,1.1023177,1866,2056.9248,146,76.673302,58.118401
2555927,3,6.18,1.1633651,1866,2170.8394,142,80.163994,64.850403
2555928,3,6.24,1.3030995,1866,2431.5837,138,85.147095,73.180801
2555930,3,6.36,1.3400203,1866,2500.4778,68,23.511997,10.1736
2555931,3,6.42,1.3275781,1866,2477.2607,82,33.081745,16.4268
2555933,3,6.54,1.129779,1866,2108.1675,116,47.585194,27.8064
2555934,3,6.6,0.94514424,1866,1763.6392,148,78.245361,64.940399
2555935,3,6.66,0.90058893,1866,1680.4989,211,159.17799,181.50481
2555936,3,6.72,0.89494181,1866,1669.9614,197,143.13062,158.0724
2555937,3,6.78,0.92314416,1866,1722.587,162,91.699532,79.664398
2555938,3,6.84,0.96633756,1866,1803.1859,138,74.272415,63.547199
2555939,3,6.9,2.164623,1866,4039.1865,44,9.1888189,2.214
2555940,3,6.96,1.4576179,1866,2719.915,57,12.991263,3.8088
2555941,3,7.02,1.3729303,1866,2561.8879,56,12.357441,3.5748
