Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability
2490368,2.94,4.8,16,4.0480022,1.4579999,0.70833331,0.19594383,0.065573767
2490369,2.94,4.86,12,1.9087535,0.4104,0.66666669,0.64848077,0.079470202
2490370,2.94,4.92,67,40.407692,33.832802,0.73134327,0.65939498,0.14888889
2490371,2.94,4.98,61,28.288059,19.08,0.72131145,0.4529469,0.13585746
2490372,2.94,5.04,45,13.212873,5.1012001,0.74242425,0.3627961,0.15734266
2490373,2.94,5.1,41,12.532143,5.0219998,0.57195121,0.37049237,0.13804714
2490374,2.94,5.16,166,97.213074,77.864403,0.59926981,1.2565191,0.19714965
2490375,2.94,5.22,178,94.881409,70.811996,0.57715988,1.3880405,0.20697674
2490376,2.94,5.28,197,98.601631,67.460403,0.54076451,1.5550755,0.2309496
2490377,2.94,5.34,204,100.69051,67.082397,0.51922148,1.6315365,0.19729207
2490378,2.94,5.4,194,96.206047,65.646004,0.53549492,1.5003555,0.18301886
2490379,2.94,5.46,175,82.46701,51.714001,0.60617405,1.3437644,0.19379845
2490380,2.94,5.52,151,67.152809,38.854801,0.72397351,1.0372202,0.19260204
2490381,2.94,5.58,149,64.527229,35.5644,0.7647379,1.0075775,0.21346705
2490382,2.94,5.64,154,65.585999,35.265598,0.75613278,1.0611532,0.21937323
2490383,2.94,5.7,152,65.091141,35.521198,0.76795053,1.0334758,0.20457605
2490384,2.94,5.76,152,65.7911,36.763199,0.7636807,1.0581213,0.20457605
2490385,2.94,5.82,150,64.96701,37.206001,0.7773602,1.0141644,0.20435968
2490386,2.94,5.88,151,67.148422,40.273201,0.76150113,1.0220883,0.20187166
2490387,2.94,5.94,272,210.71191,238.8024,0.48209247,1.7246951,0.2357019
2490388,2.94,6,263,204.13817,231.2028,0.50050795,1.6297531,0.24106325
2490389,2.94,6.06,146,74.530136,53.830799,0.79149741,0.96583182,0.27037036
2490390,2.94,6.12,142,77.008156,59.162399,0.81460392,0.97781408,0.27307692
2490391,2.94,6.18,139,81.720932,66.884399,0.83755606,0.97441721,0.27254903
2490392,2.94,6.24,137,87.502579,75.7836,0.85927439,0.91538358,0.270751
2490394,2.94,6.36,53,18.750523,8.3484001,0.59361392,0.89053982,0.10860655
2490395,2.94,6.42,52,17.661966,7.5167999,0.68702865,0.89435804,0.18439716
2490397,2.94,6.54,114,52.486736,35.992802,0.6252135,0.89917558,0.20689656
2490398,2.94,6.6,140,77.065651,68.122803,0.54419321,1.0707864,0.21116139
2490399,2.94,6.66,196,150.13887,175.9608,0.53076923,1.3828865,0.21420765
2490400,2.94,6.72,172,121.81192,136.5192,0.52339178,1.2218211,0.18901099
2490401,2.94,6.78,131,65.70813,53.265598,0.57580739,1.0256314,0.21300814
2490402,2.94,6.84,109,47.180645,29.246401,0.6559633,0.81841272,0.14670256
2490403,2.94,6.9,44,9.9877882,2.7,1,0.83334029,0.26506025
2490404,2.94,6.96,47,10.081197,2.7684,0.87974095,0.85259563,0.12176166
2490405,2.94,7.02,51,11.942019,3.8484001,0.78588235,0.88979173,0.12977099
2490406,2.94,7.08,53,13.172669,4.4028001,0.75616837,0.89989847,0.13316584
2490407,2.94,7.14,52,14.127605,4.9428,0.77828056,0.8902449,0.13
2555904,3,4.8,113,114.75256,147.8484,0.81747788,1.0427957,0.14431673
2555905,3,4.86,128,112.55554,136.746,0.7780512,1.4613036,0.16347381
2555906,3,4.92,129,108.51051,126.8208,0.81795061,0.99367088,0.16454081
2555907,3,4.98,133,105.8757,117.936,0.82285261,0.88384396,0.16942675
2555908,3,5.04,141,103.41446,108.5796,0.7904762,0.9565084,0.17961784
2555909,3,5.1,152,102.54672,100.5624,0.74198329,1.0479974,0.18858561
2555910,3,5.16,194,112.48956,97.826401,0.58559906,1.5036224,0.21970555
2555911,3,5.22,201,111.06451,91.180801,0.57124376,1.5346758,0.22483222
2555912,3,5.28,213,113.42589,87.400803,0.54592967,1.6297946,0.23692992
2555913,3,5.34,217,113.41874,85.640404,0.53358084,1.6537495,0.1960253
2555914,3,5.4,209,106.44254,78.098396,0.54504049,1.569419,0.18828829
2555915,3,5.46,200,96.177391,66.254402,0.58633167,1.509912,0.2004008
2555916,3,5.52,182,85.889549,56.980801,0.65454435,1.3374095,0.21040462
2555917,3,5.58,170,78.103844,50.594398,0.71486253,1.1793803,0.20858896
2555918,3,5.64,166,75.356934,48.409199,0.73800659,1.1238524,0.20959596
2555919,3,5.7,162,72.513412,44.8848,0.75101602,1.0945622,0.20351759
2555920,3,5.76,160,70.483955,42.624001,0.7595126,1.0727727,0.20075282
2555921,3,5.82,158,69.267647,41.493599,0.75683302,1.0764776,0.19799499
2555922,3,5.88,157,69.784721,42.84,0.7506941,1.0339061,0.19454771
2555923,3,5.94,275,210.89493,237.76199,0.48132715,1.7016401,0.22708505
2555924,3,6,269,205.83649,231.2892,0.49092826,1.6343278,0.22231404
2555925,3,6.06,152,75.215828,53.470798,0.76054376,1.014003,0.19119497
2555926,3,6.12,146,76.673302,58.118401,0.79574871,0.99569082,0.19597316
2555927,3,6.18,142,80.163994,64.850403,0.82219559,0.94814914,0.20431654
2555928,3,6.24,138,85.147095,73.180801,0.84311861,0.93796724,0.26589596
2555930,3,6.36,68,23.511997,10.1736,0.4214223,0.95733511,0.10445469
2555931,3,6.42,82,33.081745,16.4268,0.36916593,1.0900174,0.12386707
2555933,3,6.54,116,47.585194,27.8064,0.60419792,0.9220165,0.19495799
2555934,3,6.6,148,78.245361,64.940399,0.49411657,1.0933318,0.17852835
2555935,3,6.66,211,159.17799,181.50481,0.46802077,1.4479709,0.19609666
2555936,3,6.72,197,143.13062,158.0724,0.42582616,1.3799953,0.1722028
2555937,3,6.78,162,91.699532,79.664398,0.42765126,1.2287351,0.17589577
2555938,3,6.84,138,74.272415,63.547199,0.47434676,1.0577567,0.16046512
2555939,3,6.9,44,9.1888189,2.214,1,0.83334029,0.26506025
2555940,3,6.96,57,12.991263,3.8088,0.69110274,0.93405503,0.1425
2555941,3,7.02,56,12.357441,3.5748,0.71363634,0.92038947,0.13861386
2555942,3,7.08,55,12.636369,3.7728,0.73333335,0.9053821,0.13580246
2555943,3,7.14,56,16.929686,9.0324001,0.69675326,0.9059515,0.087636933
2621440,3.06,4.8,126,123.42212,155.7144,0.86615872,0.81878984,0.16071428
2621441,3.06,4.86,135,119.12589,143.586,0.78009951,1.5168158,0.17219388
2621442,3.06,4.92,133,111.70698,130.00681,0.83105493,1.0076658,0.16964285
2621443,3.06,4.98,137,107.96911,119.8836,0.8296479,0.95971674,0.1745223
2621444,3.06,5.04,144,104.57306,109.4148,0.78836441,1.0312479,0.17647059
2621445,3.06,5.1,163,107.90632,104.0616,0.67863363,1.2048097,0.1990232
2621446,3.06,5.16,196,112.91871,97.876801,0.58587128,1.5198191,0.22197056
2621447,3.06,5.22,202,111.43298,91.429199,0.5719915,1.5517608,0.22595078
2621448,3.06,5.28,215,112.88074,86.295601,0.54583788,1.6522356,0.23915462
2621449,3.06,5.34,221,116.50269,89.150398,0.52546275,1.6840961,0.20425139
2621450,3.06,5.4,212,107.81342,78.786003,0.53590274,1.6087061,0.19099098
2621451,3.06,5.46,198,92.168274,61.2612,0.60293287,1.4751863,0.21108742
2621452,3.06,5.52,185,84.347946,54.3564,0.65746182,1.3472748,0.22643819
2621453,3.06,5.58,174,79.031929,50.198399,0.69955486,1.2461874,0.21271394
2621454,3.06,5.64,171,76.452316,47.7756,0.70987272,1.2293952,0.20981595
2621455,3.06,5.7,163,72.201843,44.751598,0.7515716,1.103191,0.19975491
2621456,3.06,5.76,159,69.62458,43.012798,0.77127618,1.0632145,0.19850187
2621457,3.06,5.82,159,70.238113,43.891201,0.76490724,1.0856822,0.19653894
2621458,3.06,5.88,160,71.774376,45.838799,0.75015724,1.0852603,0.19680198
2621459,3.06,5.94,280,215.36926,242.4528,0.47770098,1.7191907,0.22580644
2621460,3.06,6,274,211.61278,238.6152,0.48750034,1.6692185,0.22096774
2621461,3.06,6.06,157,79.167557,57.423599,0.75951332,1.0319945,0.19311193
2621462,3.06,6.12,154,82.307259,62.776798,0.77896613,1.0396733,0.19012345
2621463,3.06,6.18,154,87.595711,70.056,0.78074867,1.0124893,0.19274093
2621464,3.06,6.24,156,93.847595,78.361198,0.76658398,1.0119272,0.19622642
2621465,3.06,6.3,175,105.88042,89.204399,0.60144502,1.5726318,0.21685255
2621466,3.06,6.36,174,114.19157,101.142,0.51604545,1.7064414,0.21614906
2621467,3.06,6.42,167,115.3906,108.7488,0.49072939,1.5357214,0.20771144
2621468,3.06,6.48,171,115.80804,114.0156,0.47602341,1.3081733,0.21189591
2621469,3.06,6.54,196,134.23444,134.4384,0.43317634,1.3513247,0.22247446
2621470,3.06,6.6,222,168.01878,182.7576,0.37951979,1.5086163,0.22981367
2621471,3.06,6.66,271,239.28108,294.534,0.37509909,1.7825284,0.22985581
2621472,3.06,6.72,243,209.40192,257.8356,0.37111861,1.6252762,0.20716113
2621473,3.06,6.78,196,145.01468,167.6124,0.40266877,1.3858732,0.20631579
2621474,3.06,6.84,181,129.88219,155.4084,0.41823205,1.3952149,0.20615034
2621475,3.06,6.9,149,113.09644,151.8156,0.42563033,1.516075,0.18908629
2621476,3.06,6.96,123,106.46548,157.3884,0.49140343,1.327064,0.1574904
2621477,3.06,7.02,118,107.72862,166.6908,0.50977838,1.2891556,0.15206185
2621478,3.06,7.08,114,109.01398,174.8916,0.517932,1.266683,0.14690721
2621479,3.06,7.14,111,110.8424,182.83681,0.52153975,1.2501056,0.14304124
2686976,3.12,4.8,110,108.65584,138.60001,0.85604668,0.86046219,0.14030612
2686977,3.12,4.86,124,106.06522,127.9548,0.76658797,1.4489231,0.15776081
2686978,3.12,4.92,122,99.935432,116.2224,0.81073028,0.93773907,0.15501906
2686979,3.12,4.98,129,99.4422,109.3176,0.74236917,0.97504884,0.15789473
2686980,3.12,5.04,139,101.42722,105.5808,0.69064748,1.088051,0.1695122
2686981,3.12,5.1,154,104.20065,100.5696,0.65699005,1.1917251,0.18160377
2686982,3.12,5.16,193,111.39222,96.480003,0.5855462,1.5483314,0.21956769
2686983,3.12,5.22,198,109.89239,91.634399,0.57575756,1.5220639,0.22197309
2686984,3.12,5.28,210,111.9034,87.4188,0.5547961,1.6162806,0.23542601
2686985,3.12,5.34,220,117.6115,90.705597,0.52171028,1.6806695,0.21463415
2686986,3.12,5.4,211,109.1473,80.603996,0.53446174,1.5976361,0.19646183
2686987,3.12,5.46,197,95.313133,66.1464,0.60074586,1.4638566,0.20693277
2686988,3.12,5.52,182,85.921181,56.358002,0.65770143,1.3045024,0.21462265
2686989,3.12,5.58,174,79.965019,49.892399,0.69164842,1.2276894,0.21271394
2686990,3.12,5.64,168,75.34964,45.352798,0.71984601,1.1718649,0.20537898
2686991,3.12,5.7,168,75.229645,44.996399,0.71136302,1.2020544,0.20563036
2686992,3.12,5.76,159,69.934227,41.428799,0.7550354,1.085979,0.2
2686993,3.12,5.82,157,68.538383,40.633202,0.75673687,1.0683761,0.19674185
2686994,3.12,5.88,160,70.858131,43.1712,0.72256291,1.1349647,0.20075282
2686995,3.12,5.94,279,212.40259,238.3596,0.47239628,1.7521996,0.22925226
2686996,3.12,6,271,208.93512,236.4408,0.48262951,1.6984438,0.2194332
2686997,3.12,6.06,153,75.999374,54.2052,0.74484003,1.0647957,0.19921875
2686998,3.12,6.12,147,77.621994,59.094002,0.78110147,0.97842932,0.1916558
2686999,3.12,6.18,139,79.574089,65.163597,0.84787822,0.90106559,0.22383253
2687000,3.12,6.24,138,85.587196,73.889999,0.83973342,0.94937164,0.26487523
2687002,3.12,6.36,63,22.750835,10.656,0.42601126,0.98652923,0.10031847
2687003,3.12,6.42,75,31.067173,16.142401,0.39747748,0.96836507,0.11737089
2687005,3.12,6.54,110,41.037601,20.016001,0.6350292,0.8633489,0.18518518
2687006,3.12,6.6,144,74.147972,58.877998,0.51330614,1.0662378,0.17712177
2687007,3.12,6.66,214,162.38017,183.7332,0.47137028,1.4676654,0.20439351
2687008,3.12,6.72,196,139.93341,150.804,0.43610674,1.3689421,0.1767358
2687009,3.12,6.78,153,81.721283,65.9916,0.4499484,1.1408459,0.16363636
2687010,3.12,6.84,128,65.72747,52.880402,0.51513284,0.95481086,0.16
2687011,3.12,6.9,44,9.1888189,2.214,1,0.83334029,0.26506025
2687012,3.12,6.96,62,14.825343,4.6008,0.63987309,0.96378517,0.15538847
2687013,3.12,7.02,57,12.707298,3.6972001,0.70363408,0.92352653,0.14179105
2687014,3.12,7.08,56,13.259983,4.1508002,0.71948051,0.91410708,0.13895781
2687015,3.12,7.14,55,14.439462,4.8312001,0.73602694,0.90359843,0.13546798
2752513,3.18,4.86,11,1.9619758,0.44999999,0.63636363,0.58560812,0.071428575
2752518,3.18,5.16,147,86.42794,70.505997,0.62752771,1.0814445,0.17689531
2752519,3.18,5.22,159,83.378899,61.840801,0.59660858,1.207595,0.19064748
2752520,3.18,5.28,178,89.008232,61.444801,0.55678284,1.420374,0.21190476
2752521,3.18,5.34,186,93.848633,64.828796,0.52688169,1.4298513,0.19195047
2752522,3.18,5.4,173,84.712585,56.869202,0.54664606,1.3190721,0.17317317
2752524,3.18,5.52,141,65.170547,38.6208,0.65521783,1.0183105,0.1696751
2752525,3.18,5.58,137,61.414932,35.013599,0.67904681,0.98199624,0.178618
2752526,3.18,5.64,124,52.049168,26.895599,0.71885657,0.90001941,0.22920518
2752527,3.18,5.7,145,64.088875,36.0396,0.74109197,1.0061781,0.18904825
2752528,3.18,5.76,144,63.035362,35.5896,0.75106835,0.99041808,0.19022457
2752529,3.18,5.82,144,63.226582,36.882,0.74611497,1.0266665,0.19354838
2752530,3.18,5.88,146,65.394547,39.934799,0.71950877,1.0607311,0.19492657
2752531,3.18,5.94,268,207.10376,236.0556,0.47062442,1.767144,0.23864648
2752532,3.18,6,258,199.86188,229.8168,0.49371096,1.6671089,0.25544554
2752533,3.18,6.06,138,67.505943,47.214001,0.77203006,0.97176248,0.25228518
2752534,3.18,6.12,132,68.44828,50.9832,0.82454312,0.90907526,0.24444444
2752535,3.18,6.18,129,72.652161,57.798,0.85755813,0.84453791,0.24431819
2752536,3.18,6.24,125,77.525078,65.584801,0.89264518,0.79911405,0.26539278
2752538,3.18,6.36,48,19.284849,10.5588,0.60195035,0.89008921,0.1
2752539,3.18,6.42,45,18.680527,10.5876,0.73333335,0.7362414,0.16187051
2752541,3.18,6.54,105,40.342155,20.4048,0.67179489,0.82704169,0.19553073
2752542,3.18,6.6,139,72.032425,57.135601,0.52820355,1.06357,0.20351391
2752543,3.18,6.66,206,159.36932,182.826,0.52114612,1.4283928,0.22415669
2752544,3.18,6.72,177,124.96493,136.15919,0.5131613,1.2624609,0.19344263
2752545,3.18,6.78,119,51.860523,33.645599,0.63067937,0.87766922,0.17655787
2752546,3.18,6.84,102,40.2463,22.0788,0.70432925,0.76948386,0.15133531
2752547,3.18,6.9,44,9.9877882,2.7,1,0.83334029,0.26506025
2752548,3.18,6.96,47,10.081197,2.7684,0.88436633,0.85299993,0.13091922
2752549,3.18,7.02,56,14.226022,5.0148001,0.69870132,0.92303181,0.14249364
2752550,3.18,7.08,54,13.688809,4.6691999,0.74283719,0.90238577,0.13636364
2752551,3.18,7.14,53,14.745343,5.3243999,0.76269954,0.89590901,0.13383839
2818049,3.24,4.86,10,2.1801052,0.61919999,0.68888891,0.56876528,0.064935066
2818050,3.24,4.92,28,8.8704453,4.3415999,0.68783069,0.76940465,0.10486891
2818051,3.24,4.98,32,11.541598,6.7788,0.67137098,0.82561463,0.13445379
2818052,3.24,5.04,28,7.6901569,3.2579999,0.72222221,0.79448271,0.13526569
2818053,3.24,5.1,29,8.1196146,3.0348001,0.726601,0.83566523,0.33333334
2818054,3.24,5.16,123,62.425694,41.414398,0.68106091,0.90903366,0.23339659
2818055,3.24,5.22,124,55.785172,33.447601,0.65788096,0.95123816,0.22836095
2818056,3.24,5.28,133,55.347359,30.1644,0.61733878,1.0775188,0.24137931
2818057,3.24,5.34,130,54.407742,30.618,0.57257009,1.1416007,0.22530329
2818058,3.24,5.4,95,36.657608,19.728001,0.67592382,0.84042579,0.1812977
2818060,3.24,5.52,81,33.561611,17.013599,0.62746912,0.59612375,0.15547025
2818061,3.24,5.58,75,28.421782,13.1256,0.70126128,0.56537396,0.15991472
2818062,3.24,5.64,65,27.061142,13.7448,0.75625002,0.51331681,0.1951952
2818063,3.24,5.7,80,31.04808,14.886,0.87911391,0.5384751,0.15037593
2818064,3.24,5.76,100,38.508015,18.5256,0.76969695,0.7072432,0.15974441
2818065,3.24,5.82,112,44.093094,21.9312,0.773166,0.77772468,0.21013133
2818066,3.24,5.88,125,53.834938,30.4452,0.70761293,0.94001698,0.22893773
2818067,3.24,5.94,255,198.02785,229.6548,0.47278062,1.7402755,0.2514793
2818068,3.24,6,253,198.15352,230.5224,0.48202524,1.7321559,0.24828263
2818069,3.24,6.06,134,68.93354,48.276001,0.74155539,0.9533456,0.24408014
2818070,3.24,6.12,129,69.475197,51.411598,0.81988859,0.86270195,0.24293785
2818071,3.24,6.18,128,74.836723,59.7528,0.84190452,0.85501546,0.23925234
2818072,3.24,6.24,125,79.490059,67.035599,0.87703228,0.79942572,0.25826445
2818074,3.24,6.36,40,16.724657,9.7812004,0.78589743,0.80998671,0.10204082
2818075,3.24,6.42,37,18.477621,11.9196,0.8963964,0.61189008,0.13909775
2818077,3.24,6.54,100,40.635769,22.759199,0.70626265,0.78824031,0.18867925
2818078,3.24,6.6,131,66.157837,51.209999,0.55290663,1.0042499,0.19728915
2818079,3.24,6.66,210,162.91133,184.42439,0.52102983,1.4524817,0.22900763
2818080,3.24,6.72,174,125.34366,137.22479,0.53571188,1.1820543,0.19016394
2818081,3.24,6.78,116,53.840672,38.862,0.64782608,0.8575325,0.17134416
2818082,3.24,6.84,97,37.774487,20.177999,0.77212197,0.72477531,0.18653846
2818083,3.24,6.9,44,11.30101,3.51,1,0.83334029,0.26506025
2818084,3.24,6.96,44,10.254073,3.0239999,1,0.83334029,0.26506025
2818085,3.24,7.02,48,11.86479,3.9275999,0.85726953,0.8635639,0.12938005
2818086,3.24,7.08,54,15.945425,6.4295998,0.72816211,0.90734804,0.13881747
2818087,3.24,7.14,51,15.481353,6.0696001,0.79058826,0.88235641,0.13144329
2883585,3.3,4.86,8,2.1600001,0.73439997,1,0.51974905,0.054054055
2883586,3.3,4.92,25,5.8421817,2.1131999,0.75,0.72669971,0.14367816
2883587,3.3,4.98,33,10.887729,6.1451998,0.64962119,0.83221388,0.13807531
2883588,3.3,5.04,29,7.1454053,2.8908,0.71182269,0.8028549,0.13488372
2883589,3.3,5.1,29,6.9346266,2.286,0.726601,0.83566523,0.33333334
2883590,3.3,5.16,101,47.394203,28.076401,0.71801978,0.76755303,0.19765167
2883591,3.3,5.22,96,39.746189,21.2868,0.74627191,0.74179935,0.19009902
2883592,3.3,5.28,113,45.989361,24.688801,0.67983568,0.95501274,0.27764127
2883593,3.3,5.34,119,51.428299,29.466,0.6134454,1.0186616,0.21326165
2883594,3.3,5.4,85,35.636452,20.916,0.74145657,0.70781553,0.18930958
2883602,3.3,5.88,22,5.3924809,1.8072,0.5151515,0.3019293,0.054862842
2883603,3.3,5.94,172,157.75993,206.946,0.68733853,1.2117972,0.20164126
2883604,3.3,6,168,153.40253,202.3416,0.69175935,1.1937824,0.1948956
2883605,3.3,6.06,36,17.402594,12.9456,0.43333334,0.44629374,0.075471699
2883610,3.3,6.36,36,16.997387,10.9368,0.88571429,0.75996804,0.13899614
2883613,3.3,6.54,98,42.528316,25.5312,0.72838205,0.77595681,0.18560606
2883614,3.3,6.6,123,64.893852,54.306,0.58310008,0.9382199,0.1987076
2883615,3.3,6.66,211,166.1524,187.63921,0.54199952,1.4010327,0.23340708
2883616,3.3,6.72,176,127.48552,139.41721,0.53168833,1.19775,0.19234973
2883617,3.3,6.78,113,57.570312,47.484001,0.67240834,0.83303201,0.19482759
2883618,3.3,6.84,97,41.853832,25.2108,0.77190721,0.72501886,0.17168142
2883619,3.3,6.9,44,13.092675,4.6440001,1,0.83334029,0.26506025
2883620,3.3,6.96,44,12.155351,4.158,1,0.83334029,0.26506025
2883621,3.3,7.02,45,12.319215,4.23,0.95555556,0.84204203,0.19565217
2883622,3.3,7.08,49,15.013805,5.8895998,0.82993197,0.86990625,0.13066667
2883623,3.3,7.14,53,19.078573,8.7804003,0.74528301,0.90118468,0.13624679
2949122,3.36,4.92,28,7.037652,2.7612,0.64814812,0.77102721,0.14893617
2949123,3.36,4.98,29,6.8157191,2.7828,0.66748768,0.78174734,0.10740741
2949124,3.36,5.04,34,9.5679398,4.4892001,0.64527631,0.85991466,0.14225942
2949125,3.36,5.1,29,6.1368194,1.7532001,0.726601,0.83566523,0.33333334
2949126,3.36,5.16,89,42.074669,24.598801,0.78089887,0.67905784,0.23924731
2949127,3.36,5.22,85,37.393665,20.9772,0.81036413,0.64856333,0.23351648
2949128,3.36,5.28,106,45.776115,26.3232,0.71410602,0.90190947,0.26499999
2949129,3.36,5.34,111,50.169422,29.872801,0.64635545,0.95478505,0.19964029
2949130,3.36,5.4,78,35.859226,22.438801,0.79087579,0.63972437,0.1748879
2949138,3.36,5.88,29,7.9723134,3.0023999,0.51724136,0.35243538,0.082621083
2949139,3.36,5.94,165,156.38477,210.60719,0.73385072,1.1703371,0.19366197
2949140,3.36,6,159,151.09088,205.75079,0.75463736,1.1341925,0.18640094
2949141,3.36,6.06,32,9.5949621,3.9384,0.51209676,0.38318655,0.087671235
2949146,3.36,6.36,35,18.442493,12.9024,0.91596639,0.75332642,0.13779527
2949147,3.36,6.42,9,1.4900438,0.3348,0.91666669,0.2205884,0.042056076
2949149,3.36,6.54,96,45.545723,29.6856,0.7482456,0.75967228,0.18147448
2949150,3.36,6.6,109,62.542828,58.2948,0.67227322,0.80196255,0.20260224
2949151,3.36,6.66,219,173.63139,195.00481,0.54258305,1.4421889,0.25230414
2949152,3.36,6.72,172,124.45335,135.72,0.54909563,1.1405239,0.20070012
2949153,3.36,6.78,109,60.116852,52.9884,0.69656813,0.80378187,0.18825561
2949154,3.36,6.84,94,44.290985,28.6992,0.82292384,0.69766796,0.16607773
3014658,3.42,4.92,24,4.8434768,1.4184,0.73188406,0.7218439,0.14285715
3014659,3.42,4.98,29,6.2985806,2.0880001,0.64039409,0.78675151,0.15343915
3014660,3.42,5.04,37,10.406647,4.6223998,0.63813812,0.89391506,0.15163934
3014661,3.42,5.1,32,6.746912,1.8072,0.66733873,0.90082139,0.35555556
3014664,3.42,5.28,98,47.377975,29.746799,0.71617925,0.84354126,0.245
3014665,3.42,5.34,93,44.966541,28.717199,0.63908368,0.8276329,0.17514125
3014674,3.42,5.88,24,7.3627887,3.1212001,0.65217394,0.29565135,0.07079646
3014675,3.42,5.94,163,156.51613,215.4924,0.75111717,1.1629925,0.19153936
3014676,3.42,6,157,151.69261,211.4136,0.77176219,1.1329591,0.18405627
3014677,3.42,6.06,26,8.009593,3.402,0.63999999,0.31534681,0.074074075
3014682,3.42,6.36,35,20.354422,15.1992,0.91596639,0.75332642,0.13779527
3014683,3.42,6.42,16,6.961987,4.7448001,0.71666664,0.40045151,0.062992126
3014685,3.42,6.54,91,47.932869,34.304401,0.83907205,0.66956145,0.17948718
3014686,3.42,6.6,106,68.468895,68.284798,0.7087152,0.80617034,0.19850187
3014687,3.42,6.66,232,181.47604,201.20039,0.53817731,1.5293239,0.26728112
3014688,3.42,6.72,155,107.63706,118.5588,0.54042733,1.0747827,0.19922879
3014689,3.42,6.78,103,64.018936,60.620399,0.76394439,0.74259567,0.19470699
3014690,3.42,6.84,94,49.956497,35.848801,0.81789064,0.69766265,0.16755792
3080194,3.48,4.92,19,3.365299,0.68400002,1,0.64307004,0.2923077
3080195,3.48,4.98,22,3.7457952,0.792,0.83116883,0.68825781,0.13664596
3080196,3.48,5.04,43,12.843952,5.3604002,0.54374307,0.95331496,0.1462585
3080197,3.48,5.1,34,7.0547376,1.7208,0.63814616,0.94267559,0.37777779
3080200,3.48,5.28,82,43.694462,31.4856,0.6775068,0.72279006,0.12872842
3080201,3.48,5.34,99,49.888744,33.102001,0.57431459,0.93729168,0.18470149
3080210,3.48,5.88,67,40.029388,33.411598,0.81637269,0.50269532,0.15654206
3080211,3.48,5.94,168,159.42017,222.606,0.74030513,1.1645271,0.1974148
3080212,3.48,6,168,160.23334,223.7184,0.74629313,1.1595211,0.1971831
3080213,3.48,6.06,69,42.770443,36.737999,0.82310313,0.51683062,0.16121495
3080221,3.48,6.54,122,78.366531,64.879204,0.94106489,0.76154172,0.26236558
3080222,3.48,6.6,125,80.577393,68.8284,0.92632258,0.77566719,0.26881722
3080223,3.48,6.66,242,184.22566,204.4044,0.54538596,1.5745554,0.2823804
3080224,3.48,6.72,121,73.63237,59.594398,0.95867771,0.74294412,0.26021504
3080225,3.48,6.78,122,75.397888,61.088402,0.94472295,0.75839651,0.25902337
3080226,3.48,6.84,125,81.012627,67.802399,0.92103225,0.79213059,0.2648305
3145733,3.54,5.1,66,17.444613,5.6483998,0.58601397,1.3170072,0.22222222
3145736,3.54,5.28,112,55.256294,38.080799,0.49983913,1.1910508,0.19787987
3145737,3.54,5.34,106,54.086441,37.274399,0.53063792,1.097919,0.19776119
3145746,3.54,5.88,68,35.220943,26.542801,0.77392447,0.54128367,0.1548975
3145747,3.54,5.94,168,160.63332,229.6548,0.74664956,1.1331993,0.1974148
3145748,3.54,6,169,161.81413,231.01199,0.74225134,1.1755898,0.19812427
3145749,3.54,6.06,73,41.078201,33.170399,0.7804414,0.58138615,0.16478555
3145757,3.54,6.54,122,72.282471,56.5308,0.94106489,0.76154172,0.26236558
3145758,3.54,6.6,130,75.830124,60.656399,0.87000597,0.8189761,0.26915115
3145759,3.54,6.66,228,176.87074,201.5352,0.56909347,1.4525902,0.26604435
3145760,3.54,6.72,169,104.84882,93.308403,0.65955198,1.0793761,0.24492754
3145761,3.54,6.78,124,70.010391,53.294399,0.92551798,0.77508032,0.25619835
3145762,3.54,6.84,125,74.780403,59.1912,0.92103225,0.79213059,0.2648305
3211267,3.6,4.98,47,14.411889,5.4432001,0.83533764,0.67354095,0.15666667
3211268,3.6,5.04,53,14.595661,5.1192002,0.75036287,0.77624351,0.17607974
3211269,3.6,5.1,65,16.569178,5.2272,0.61057693,1.1569936,0.21594684
3211270,3.6,5.16,66,24.162453,15.8292,0.56410259,0.97370392,0.16966581
3211271,3.6,5.22,74,36.476002,33.015598,0.547575,0.98490828,0.15611814
3211272,3.6,5.28,108,53.343639,39.060001,0.51419175,1.1831422,0.19081272
3211273,3.6,5.34,109,55.336899,40.341599,0.52616376,1.1788899,0.20411985
3211274,3.6,5.4,49,15.306518,5.8751998,0.79336733,0.69127315,0.16838488
3211282,3.6,5.88,67,28.653027,17.344801,0.74626863,0.58054698,0.15437788
3211283,3.6,5.94,166,160.87616,237.04201,0.76239502,1.0950282,0.19506463
3211284,3.6,6,171,164.22438,239.64481,0.73677331,1.1752021,0.20046893
3211285,3.6,6.06,76,39.139988,29.393999,0.75192982,0.64101779,0.16964285
3211293,3.6,6.54,125,67.781471,49.428001,0.90258062,0.78767365,0.25933611
3211294,3.6,6.6,137,72.460411,52.848,0.80195361,0.87110275,0.22495896
3211295,3.6,6.66,219,171.85442,202.98599,0.58715594,1.3797283,0.25674093
3211296,3.6,6.72,182,124.97633,128.2428,0.62934858,1.1520034,0.24594595
3211297,3.6,6.78,129,66.175415,46.659599,0.87354654,0.81631893,0.26060605
3211298,3.6,6.84,126,69.456543,51.573601,0.90933335,0.79577315,0.26195425
3276803,3.66,4.98,49,13.846831,4.8959999,0.80782312,0.70286393,0.16225165
