Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment
3538966,3.9,6.12,90,0.33995464,0.14453018,312.61618,0.36109152,1.1837852,0.043410733,3.3599706,5.4367099,39.753498,24.138
3538968,3.9,6.24,39,0.14379366,0.28714818,49.046719,0.28268275,0.76357579,0.0094400002,1.2796254,2.5085444,12.274891,5.2128
3538969,3.9,6.3,54,0.20029506,0.20867759,7.0434747,0.24026418,0.7697854,0.0094400002,1.9784669,3.4729788,19.181452,8.8739996
3538970,3.9,6.36,59,0.21612976,0.20044293,348.64523,0.25705013,0.82936627,0.0094400002,2.1464269,3.6810088,22.130192,10.674
3538971,3.9,6.42,49,0.17816296,0.17543821,318.20508,0.30189273,0.80385131,0.0094400002,2.2457259,3.5723298,17.643322,8.1647997
3538973,3.9,6.54,140,0.51397443,0.19533451,62.570072,0.1756029,1.2710193,0.040300999,2.3964889,5.7502432,63.833054,38.6712
3538974,3.9,6.6,155,0.5578571,0.19397284,76.354538,0.091871642,1.256974,0.100301,2.6070209,6.0116811,72.394234,47.1492
3538975,3.9,6.66,207,0.72187752,0.10555707,177.64418,0.3883037,2.734884,0.160301,5.5448155,9.2702837,164.18852,229.52161
3538976,3.9,6.72,183,0.70793027,0.10278547,190.37146,0.34441671,2.7354741,0.14589,5.7376738,9.3032417,130.72443,175.01041
3538977,3.9,6.78,158,0.57708919,0.14930369,288.06903,0.1511884,1.2601011,0.085890003,3.3998754,6.9693317,74.271469,47.6856
3538978,3.9,6.84,149,0.55277604,0.14744864,297.8222,0.24414231,1.208645,0.02589,3.34726,6.8637133,68.387962,40.438801
3604483,3.96,4.98,82,0.30084568,0.11492132,79.980545,0.61760694,1.8919063,0.0085260002,3.9129345,5.735569,52.347973,52.3368
3604484,3.96,5.04,88,0.31079385,0.11287032,77.164574,0.5321207,1.8322027,0.068526,3.979444,5.8823552,51.021748,47.923199
3604485,3.96,5.1,88,0.32345924,0.10953054,74.720009,0.43401852,1.7725289,0.074074998,4.0954266,6.0918202,44.009792,36.172798
3604486,3.96,5.16,114,0.41816106,0.063926511,71.633583,0.28696871,1.7128894,0.074074998,6.61274,9.0664282,53.996071,37.911598
3604487,3.96,5.22,135,0.4993161,0.071015775,77.680565,0.13763149,1.2801294,0.078628093,6.5965495,9.3997278,67.60601,48.920399
3604488,3.96,5.28,90,0.33142358,0.10131148,43.206833,0.089364551,1.2002288,0.074074998,4.1171727,6.4116135,30.96847,15.1416
3604489,3.96,5.34,72,0.26293081,0.15779628,357.05188,0.12706009,0.86176634,0.074074998,2.5837343,4.5759082,22.572966,9.6120005
3604490,3.96,5.4,58,0.20822141,0.21268843,308.203,0.19547918,0.72418034,0.054235,1.6843241,3.507484,16.429737,5.9400001
3604492,3.96,5.52,78,0.28583997,0.13746835,73.025063,0.40447673,1.3561981,0.047136001,3.3853273,5.1116962,41.367199,31.906799
3604493,3.96,5.58,84,0.31395596,0.13376896,62.701992,0.27518237,1.2970598,0.073546,3.5152822,5.4307728,37.874912,24.343201
3604494,3.96,5.64,85,0.30974662,0.1274891,42.912071,0.18655358,1.2380693,0.073546,3.5713272,5.5255013,34.933372,19.728001
3604495,3.96,5.7,68,0.26335609,0.14803427,341.7377,0.15635501,0.81267262,0.039503999,2.8301919,4.7281961,22.813059,9.9432001
3604497,3.96,5.82,106,0.41332996,0.14589994,58.585091,0.2255812,1.0624645,0.048781,3.4375029,5.9665847,43.436874,24.4512
3604498,3.96,5.88,141,0.53226775,0.11740004,30.846226,0.1568387,1.0653015,0.108781,4.6566796,7.5480695,62.124504,36.5364
3604499,3.96,5.94,241,0.74659163,0.060803846,177.51843,0.30500335,2.9780757,0.1291813,8.3821735,12.421699,216.2717,334.86121
3604500,3.96,6,243,0.75187403,0.060861852,189.90941,0.30645573,2.9780073,0.13510877,8.4006052,12.459622,217.0006,335.4552
3604501,3.96,6.06,155,0.57406288,0.10009927,303.57849,0.15600102,1.1156902,0.11375,5.5699534,8.4892483,73.801186,47.246399
3604502,3.96,6.12,123,0.45137605,0.11688364,299.13977,0.26180163,1.1674906,0.053750001,4.4254465,6.9662223,55.788185,35.3232
3604504,3.96,6.24,67,0.25008762,0.18092355,4.1794157,0.15415095,0.79638362,0.039414,2.3890676,4.1677675,21.739334,8.9748001
3604505,3.96,6.3,85,0.30757228,0.14316548,309.24106,0.22226536,1.3421613,0.06944,3.3796871,5.1958833,36.072742,22.075199
3604506,3.96,6.36,92,0.32987902,0.15394379,296.78366,0.29888034,1.4009596,0.06944,3.3880191,5.1892095,44.241169,30.959999
3604507,3.96,6.42,99,0.34884185,0.15050276,297.27927,0.35183069,1.4599414,0.045205999,3.542299,5.3969326,54.643677,42.721199
3604509,3.96,6.54,150,0.53980923,0.18275289,84.931381,0.14530858,1.3291026,0.040300999,2.5443797,6.092464,68.229446,42.397202
3604510,3.96,6.6,165,0.60131347,0.1506062,114.79718,0.052985478,1.3156774,0.100301,3.5223582,7.0832729,77.044052,50.641201
3604511,3.96,6.66,220,0.76978433,0.091691472,184.13318,0.3990334,2.7948701,0.160301,6.3850412,10.271291,173.41245,244.3284
3604512,3.96,6.72,198,0.77142596,0.082618296,199.38693,0.37016746,2.7954421,0.14589,7.1423788,10.832132,141.66025,187.326
3604513,3.96,6.78,174,0.64229065,0.10575514,269.09705,0.21641985,1.816103,0.085890003,5.1189313,8.7361488,87.8992,61.181999
3604514,3.96,6.84,170,0.6277144,0.10462219,278.41052,0.3128154,1.8756925,0.02589,5.0371575,8.6830854,89.10125,63.673199
3670019,4.02,4.98,99,0.36145636,0.13767792,88.494072,0.73861176,1.8874329,0.0085260002,3.7616801,5.7438188,73.926842,83.944801
3670020,4.02,5.04,102,0.38166893,0.13128079,88.105377,0.6629557,1.827509,0.068526,3.9351265,6.0443239,70.863541,77.2416
3670021,4.02,5.1,111,0.41772372,0.13278195,88.021072,0.57382864,1.7675929,0.128526,4.0079408,6.2875285,70.02951,71.240402
3670022,4.02,5.16,135,0.50082833,0.072227687,89.033157,0.44935638,1.7076856,0.134075,6.7143097,9.3346395,82.751831,78.1092
3670023,4.02,5.22,153,0.57637966,0.068757094,88.290924,0.32809076,1.6477886,0.13664325,7.58565,10.263618,96.707382,89.380798
3670024,4.02,5.28,127,0.47096047,0.11260451,92.471062,0.32234779,1.5879037,0.134075,4.7947974,7.2496872,69.066811,58.507198
3670025,4.02,5.34,121,0.43528199,0.13158113,85.832664,0.3172428,1.528033,0.11928684,3.9826951,6.4475317,63.602676,51.364799
3670026,4.02,5.4,115,0.42072231,0.13618885,85.756721,0.30227897,1.4681795,0.064196199,3.7212996,6.2306294,58.758091,45.442799
3670027,4.02,5.46,117,0.42404282,0.14319919,85.672958,0.26482886,1.4083462,0.034347001,3.6095192,6.1001358,57.405609,42.119999
3670028,4.02,5.52,113,0.41363615,0.14616454,84.891708,0.2332155,1.3485379,0.058322541,3.4959271,5.9633889,54.832573,38.4048
3670029,4.02,5.58,109,0.40065205,0.17119417,83.712021,0.21474725,1.2887603,0.11250706,3.1125133,5.4230566,52.243919,35.226002
3670030,4.02,5.64,108,0.40406224,0.18944907,82.304909,0.18989743,1.2290212,0.1111716,2.9473617,5.1770554,50.611183,32.864399
3670031,4.02,5.7,118,0.43153822,0.17221743,79.411194,0.1632745,1.169331,0.063392773,3.2201862,5.6114616,52.505367,31.823999
3670032,4.02,5.76,127,0.4676058,0.16010624,80.886314,0.129161,1.1097038,0.049578998,3.4643011,6.0581603,54.092197,31.2624
3670033,4.02,5.82,133,0.49567941,0.15521224,76.761086,0.094754182,1.0501604,0.069553316,3.4661062,6.334938,55.788948,31.445999
3670034,4.02,5.88,160,0.5838058,0.099354029,66.338478,0.061449293,1.1747196,0.11954657,5.5547853,8.5930309,73.355659,44.6796
3670035,4.02,5.94,244,0.76433361,0.060745399,178.62016,0.35722917,3.0380538,0.1759122,8.5403624,12.574471,219.13269,348.72479
3670036,4.02,6,245,0.76931965,0.060991842,187.90872,0.35809019,3.037987,0.18068519,8.4278154,12.589906,219.15755,348.68521
3670037,4.02,6.06,158,0.60300082,0.10132912,277.48938,0.11304678,1.174136,0.12408521,5.5452557,8.6476231,72.544037,44.7948
3670038,4.02,6.12,134,0.50141472,0.15582605,277.45651,0.16598426,1.1534134,0.073124141,3.4523823,6.3589215,55.677898,31.77
3670039,4.02,6.18,126,0.46705756,0.15335171,275.68921,0.21177311,1.2128551,0.049578998,3.5280418,6.1865115,53.756062,32.515202
3670040,4.02,6.24,113,0.42099595,0.16649137,276.86948,0.25980705,1.2724036,0.063336723,3.2942157,5.6369996,51.382336,33.782398
3670041,4.02,6.3,105,0.38663903,0.18175639,274.89368,0.29901317,1.332032,0.11109105,3.0958667,5.1702666,50.678024,36.09
3670042,4.02,6.36,103,0.38091847,0.19197537,274.466,0.32689449,1.3917215,0.11067077,2.9691832,4.9934211,52.111271,39.3624
3670043,4.02,6.42,112,0.40389782,0.18523794,275.50919,0.32172132,1.4514586,0.056774102,3.1326296,5.2345061,57.794712,44.838001
3670044,4.02,6.48,163,0.59152097,0.14665845,292.25665,0.18066803,1.5112336,0.034347001,4.4139171,7.1192865,83.219475,61.711201
3670045,4.02,6.54,213,0.7790944,0.12000746,255.72171,0.13748856,1.571039,0.052951742,4.7929606,9.0322475,118.92471,94.035599
3670046,4.02,6.6,216,0.78214735,0.11954936,252.11548,0.19301423,1.6308692,0.1060189,5.1737523,9.0672503,125.51216,105.534
3670047,4.02,6.66,260,0.915573,0.079404749,208.22069,0.42798543,2.854857,0.1639394,7.9238462,12.037275,218.5446,303.29639
3670048,4.02,6.72,230,0.89373767,0.078301147,217.7887,0.44419166,2.8554118,0.14589,8.0874443,11.976389,182.50539,245.63161
3670049,4.02,6.78,206,0.75431496,0.12106403,261.28354,0.37765867,1.8104699,0.085890003,5.0865316,8.8485832,130.53517,121.1976
3670050,4.02,6.84,198,0.72678697,0.11924323,266.67667,0.44112894,1.8703643,0.02589,4.9139771,8.7516842,127.33382,119.2248
3735555,4.08,4.98,100,0.34074482,0.13009533,95.04583,0.71796495,1.8895209,0.0085260002,3.8308942,5.737051,76.944107,88.070396
3735556,4.08,5.04,105,0.36019328,0.12694082,96.242111,0.64405662,1.8297,0.068526,3.9529328,5.971344,74.020172,80.524803
3735557,4.08,5.1,116,0.39253598,0.12000035,96.662201,0.55806476,1.7698971,0.106767,4.18683,6.4114079,74.149506,74.818802
3735558,4.08,5.16,136,0.46528834,0.06689176,102.73271,0.45156291,1.710115,0.106767,6.7888656,9.3493128,84.203186,79.848
3735559,4.08,5.22,147,0.51832557,0.062539466,85.903648,0.32669684,1.650357,0.10997483,7.6611362,10.205379,89.286339,81.082802
3735560,4.08,5.28,132,0.44754109,0.10964897,104.97089,0.31183481,1.5906274,0.106767,4.7561798,7.1617489,73.529709,63.428398
3735561,4.08,5.34,124,0.41104066,0.1044898,105.71888,0.30595815,1.5309314,0.106767,4.6514397,7.0308914,68.009377,56.707199
3735562,4.08,5.4,117,0.39181075,0.1318924,104.29967,0.29643434,1.471275,0.054255325,3.7931302,6.1098876,61.869617,49.212002
3735563,4.08,5.46,110,0.38073021,0.16375989,104.22143,0.30613139,1.4116666,0.001485,3.559634,5.4051757,58.140869,44.3988
3735564,4.08,5.52,109,0.37457219,0.16325161,104.2104,0.29876566,1.3521166,0.047159385,3.1865294,5.3696251,55.991493,41.5872
3735565,4.08,5.58,111,0.37672189,0.15605444,106.23811,0.25754184,1.2926384,0.093843997,3.336267,5.5077891,55.14854,38.656799
3735566,4.08,5.64,115,0.39295673,0.1552491,110.16516,0.22102025,1.2332501,0.093843997,3.4218149,5.6397877,55.325577,36.637199
3735567,4.08,5.7,121,0.41441968,0.18044157,114.12933,0.19262925,1.1739758,0.047870863,2.9715965,5.3722572,56.642635,35.9244
3735568,4.08,5.76,132,0.46265921,0.16136971,116.65929,0.15120131,1.1148492,0.027038001,3.3406796,6.0023942,58.307648,34.9632
3735569,4.08,5.82,137,0.48906043,0.15434638,125.25961,0.11526187,1.0559177,0.055773105,3.451381,6.3101254,59.942921,35.118
3735570,4.08,5.88,165,0.5810219,0.098597154,142.26192,0.094481587,1.2475446,0.11209086,5.5547729,8.6053591,78.540062,49.6656
3735571,4.08,5.94,250,0.76335329,0.060863752,178.84137,0.42019436,3.098033,0.1559214,8.4990702,12.55418,229.06543,370.5372
3735572,4.08,6,253,0.76741284,0.061020743,186.83449,0.42134866,3.0979676,0.16086657,8.419981,12.571315,229.77292,370.7316
3735573,4.08,6.06,169,0.60135943,0.099153481,243.8864,0.12745813,1.2755673,0.11691927,5.6290245,8.7300758,82.75248,54.514801
3735574,4.08,6.12,141,0.49852815,0.13556728,248.75923,0.17843415,1.1600012,0.060167398,3.9565437,6.7978621,62.74395,38.4408
3735575,4.08,6.18,132,0.46540737,0.15702088,252.32567,0.22143841,1.2186947,0.027038001,3.501857,6.1029925,60.220112,39.052799
3735576,4.08,6.24,120,0.41298974,0.17410474,253.00464,0.26956251,1.2776374,0.047796618,3.1806035,5.4597058,58.639675,41.115601
3735577,4.08,6.3,113,0.38568375,0.17623037,256.26208,0.30617371,1.3367665,0.097949997,3.1883442,5.2442117,58.795517,44.456402
3735578,4.08,6.36,111,0.37716627,0.18681706,257.38635,0.33194348,1.3960383,0.097949997,3.034821,5.0368972,59.656746,47.43
3735579,4.08,6.42,117,0.40200433,0.18078317,253.8251,0.33201012,1.4554217,0.045230385,3.1734462,5.2861719,65.126877,53.7696
3735580,4.08,6.48,148,0.50829625,0.13126078,222.59714,0.32561266,1.5148935,0.001485,4.8024178,6.9758306,91.174103,78.6996
3735581,4.08,6.54,219,0.75197178,0.11905876,226.85707,0.16133149,1.5744365,0.04032835,4.8895054,8.9089193,127.97511,106.9632
3735582,4.08,6.6,222,0.76075321,0.087874807,230.02429,0.21766223,2.1623452,0.10031199,6.6390615,10.430248,134.69382,120.0096
3735583,4.08,6.66,264,0.88967144,0.077978514,202.93445,0.48553067,2.9148445,0.16030788,7.9514284,11.973807,227.43616,324.45721
3735584,4.08,6.72,236,0.87032205,0.076547526,211.39075,0.49504191,2.9153829,0.14589,8.1468639,11.953067,192.14795,265.33801
3735585,4.08,6.78,210,0.73302424,0.11768319,250.80043,0.37779137,1.8130997,0.085890003,5.21736,8.8472214,136.21667,130.67999
3735586,4.08,6.84,204,0.71018988,0.11659782,256.71613,0.43435505,1.8728516,0.02589,5.0131955,8.7487688,135.59293,132.0192
3801091,4.14,4.98,67,0.24849175,0.15342571,108.67724,0.46820647,1.4994714,0.0085260002,2.760685,4.5114055,33.801403,24.901199
3801092,4.14,5.04,68,0.2510407,0.1524051,114.43189,0.39408609,1.4403394,0.046767,2.7645693,4.5496426,28.987175,17.945999
3801093,4.14,5.1,78,0.28031096,0.10204171,129.02939,0.3582859,1.3469489,0.046767,3.9413791,5.8753819,34.336697,22.2624
3801094,4.14,5.16,92,0.34232625,0.10214186,136.88412,0.28392929,1.4681128,0.046767,4.0912418,6.4896779,37.588688,23.1984
3801095,4.14,5.22,106,0.38972276,0.075056881,45.244118,0.0813393,1.4471929,0.05368821,5.6297202,8.0776968,42.311363,24.818399
3801096,4.14,5.28,74,0.2723349,0.1172875,195.9287,0.18102936,1.0050875,0.046767,3.3467519,5.4017029,23.561258,10.1124
3801097,4.14,5.34,61,0.23339868,0.16031124,207.64507,0.24739043,1.0377588,0.046767,2.4503531,4.2773237,19.834509,8.7623997
3801098,4.14,5.4,51,0.19030221,0.30040088,228.71634,0.24624759,0.73618346,0.046767,1.1702873,2.8214753,15.804447,6.0012002
3801100,4.14,5.52,53,0.20326202,0.15315384,114.02229,0.36761022,1.3624904,0.033844002,2.6281366,4.0838437,20.477835,10.5336
3801101,4.14,5.58,62,0.22753507,0.1549256,136.69485,0.24107467,0.91765982,0.033844002,2.6750128,4.296032,22.924849,11.0196
3801102,4.14,5.64,63,0.22835699,0.17826822,170.88448,0.19045359,0.7956928,0.033844002,2.2780011,4.0121312,21.81653,9.6191998
3801103,4.14,5.7,54,0.2058688,0.16867958,207.61096,0.22315112,0.83501327,0.033844002,2.264313,3.9162366,19.0357,8.7444
3801105,4.14,5.82,94,0.35451752,0.19959192,119.81894,0.32013801,1.0725172,0.048781,2.5894697,4.7244616,37.344788,20.1744
3801106,4.14,5.88,124,0.4650414,0.085436612,140.74956,0.2479057,1.3709038,0.091457002,5.4513373,8.270442,54.422184,33.976799
3801107,4.14,5.94,232,0.7051512,0.058306072,176.19844,0.51219428,3.1580129,0.098674417,8.2767439,12.327902,221.21259,379.0224
3801108,4.14,6,233,0.71386766,0.058624767,186.105,0.51005089,3.1579494,0.10631658,8.296401,12.3701,221.86914,379.8432
3801109,4.14,6.06,146,0.53366762,0.088967599,232.48152,0.20983197,1.4249954,0.091457002,5.7563291,8.6820927,71.259064,48.636002
3801110,4.14,6.12,108,0.39132959,0.16286545,240.61855,0.34264973,1.1762934,0.053750001,3.2053065,5.4949255,48.641151,30.729601
3801112,4.14,6.24,53,0.20362374,0.21872947,158.24313,0.21767332,0.7637676,0.037950002,1.8900609,3.42031,18.107235,7.8983998
3801113,4.14,6.3,65,0.23607261,0.23522353,185.5932,0.19521514,0.7289269,0.037950002,1.9257016,3.5513,22.306486,9.5039997
3801114,4.14,6.36,68,0.25302467,0.17989185,207.94629,0.22059213,0.91966981,0.037950002,2.5489509,4.2041731,25.975264,12.5676
3801115,4.14,6.42,65,0.24677651,0.11201797,228.17624,0.31177485,1.4669085,0.037950002,3.7087638,5.2615414,28.545013,16.290001
3801117,4.14,6.54,147,0.53326762,0.19660676,140.83882,0.24573059,1.5042555,0.040300999,2.5387316,5.838191,72.693275,51.901199
3801118,4.14,6.6,160,0.57296842,0.10191983,161.43176,0.25332648,2.5911489,0.100301,5.0086303,8.4050617,82.444,68.187599
3801119,4.14,6.66,203,0.70949948,0.10380165,178.97282,0.59588283,2.9748323,0.160301,5.5809269,9.2678471,170.42108,266.77081
3801120,4.14,6.72,183,0.71385747,0.087357417,187.55521,0.56364286,2.9753554,0.14589,6.5493274,10.133531,135.3719,197.1756
3801121,4.14,6.78,160,0.59404749,0.14797659,218.4015,0.25422651,1.4950415,0.085890003,3.7159164,7.1026268,79.737671,57.279598
3801122,4.14,6.84,160,0.58513182,0.14820912,232.10707,0.29085383,1.5074432,0.02589,3.5241032,7.0435939,82.018822,57.376801
3866631,4.2,5.22,107,0.4017016,0.16134955,8.7948027,0.071238451,1.004951,0.026368,3.2402489,5.5933609,36.937706,17.3988
3866641,4.2,5.82,78,0.28865877,0.17408551,135.01138,0.36003715,1.0966641,0.012011215,2.7772551,4.5647392,32.542213,17.622
3866642,4.2,5.88,98,0.35869041,0.11405125,154.87238,0.34669641,1.4943539,0.031456999,3.9646971,6.2865849,44.574718,29.9988
3866643,4.2,5.94,201,0.60462195,0.070782371,176.25037,0.62547415,3.217994,0.04859836,6.5959597,10.360586,205.77963,382.97159
3866644,4.2,6,201,0.60746771,0.071116731,183.02789,0.6237697,3.2179317,0.06267675,6.5936532,10.360498,206.15498,383.3244
3866645,4.2,6.06,116,0.42311943,0.095791496,211.98814,0.25294569,1.5281076,0.031456999,4.8206887,7.4502859,53.2314,35.91
3866646,4.2,6.12,85,0.309661,0.12319095,221.46799,0.37461963,1.3638867,0.019874997,3.6490874,5.6202908,39.110508,24.1092
3866653,4.2,6.54,145,0.52847165,0.21508135,147.95956,0.29748225,1.5628846,0.040300999,2.3463051,5.5566673,74.366302,55.422001
3866654,4.2,6.6,154,0.56537801,0.1063561,164.407,0.33469453,2.6550279,0.100301,4.9023361,8.1732206,84.118584,75.8592
3866655,4.2,6.66,200,0.69266754,0.1040294,178.39694,0.65752339,3.0348208,0.160301,5.5539265,9.1472235,174.42662,282.23279
3866656,4.2,6.72,175,0.68924499,0.10174301,185.07558,0.62934911,3.0353293,0.14589,5.7254319,9.226552,131.89961,198.306
3866657,4.2,6.78,154,0.56213528,0.18484041,206.19176,0.28478315,1.5527039,0.085890003,2.8794851,6.1819696,77.141441,57.193199
3866658,4.2,6.84,150,0.55190951,0.18253848,218.17819,0.3102417,1.565953,0.02589,2.7106225,6.1639857,75.923355,54.125999
3932163,4.26,4.98,41,0.16339453,0.57524985,60.884335,0.26265097,0.54401237,0.0085260002,0.31703201,1.8892761,11.437673,3.7512
3932164,4.26,5.04,43,0.17228906,0.22639899,48.819046,0.2353366,1.0461067,0.045770999,1.4735985,3.0924063,10.45401,3.0276
3932165,4.26,5.1,55,0.21937871,0.15247501,41.497997,0.23691918,0.99687517,0.045770999,2.5082493,4.2520938,17.681305,8.5860004
3932166,4.26,5.16,73,0.27389207,0.18998542,23.957918,0.19652791,0.96043575,0.045770999,2.2416685,4.2563224,24.420782,12.0708
3932167,4.26,5.22,85,0.33027107,0.17933799,348.89926,0.090185046,0.94599867,0.052822873,2.5598292,4.8106532,28.862371,13.806
3932168,4.26,5.28,66,0.23918764,0.21089038,332.39963,0.2134378,0.95889044,0.045770999,1.7402955,3.7752516,22.042154,10.6668
3932169,4.26,5.34,46,0.17813176,0.2383057,317.16794,0.2045911,0.78971559,0.045770999,1.3386568,3.0648441,12.727412,4.5864
3932170,4.26,5.4,41,0.16408066,0.40280077,303.57626,0.23217627,0.64577061,0.044130001,0.66769272,2.2624996,11.367393,3.6935999
3932179,4.26,5.94,193,0.57864845,0.069823168,176.35255,0.69863737,3.2779758,0.037044,6.7897291,10.204989,209.2299,402.81839
3932180,4.26,6,193,0.58248556,0.069608919,182.86801,0.69544494,3.277915,0.054211002,6.8315768,10.254514,209.55089,403.1676
3932189,4.26,6.54,145,0.52770913,0.21533559,153.21417,0.35045618,1.621614,0.040300999,2.3884699,5.5493784,78.676132,62.4888
3932190,4.26,6.6,155,0.56696296,0.10741255,166.9574,0.41026944,2.7420447,0.100301,4.8842435,8.1443186,90.028313,86.817596
3932191,4.26,6.66,197,0.68386614,0.10595852,178.24663,0.71400726,3.0948095,0.160301,5.4783411,9.005805,179.18103,299.1492
3932192,4.26,6.72,172,0.67936307,0.10291428,184.20599,0.68842632,3.0953043,0.14589,5.6731515,9.1078959,135.32642,210.25439
3932193,4.26,6.78,152,0.55533677,0.11948222,200.72243,0.33977076,2.3421278,0.085890003,4.3428407,7.6424308,79.129654,61.5672
3932194,4.26,6.84,150,0.54582846,0.18417422,211.2858,0.36122403,1.6245714,0.02589,2.6905999,6.1026516,79.947144,61.066799
3997699,4.32,4.98,42,0.17450999,0.23157415,79.720871,0.25321573,0.86454922,0.0085260002,1.4630585,3.0773013,10.73247,3.3192
3997700,4.32,5.04,48,0.18742347,0.2530874,83.781822,0.20283997,0.79932177,0.068526,1.3381048,3.0505745,12.22251,4.2336001
3997701,4.32,5.1,58,0.21850407,0.18278478,56.750546,0.16991834,0.95185941,0.105771,2.0596786,3.8758297,16.088877,6.6348
3997702,4.32,5.16,87,0.32613185,0.10107753,132.41292,0.12411641,1.6450785,0.105771,4.2970533,6.3675771,40.937183,33.667198
3997703,4.32,5.22,81,0.31316403,0.18262653,346.81567,0.065135673,0.88755095,0.10900815,2.5119617,4.6420407,27.607643,13.5252
3997704,4.32,5.28,67,0.24530698,0.21266687,314.33487,0.13613248,0.90012431,0.105771,1.7177988,3.8072374,20.061043,8.7156
3997705,4.32,5.34,49,0.18900694,0.24036787,286.72583,0.15531568,0.64106679,0.10413,1.371882,3.1434431,11.923526,3.7079999
3997706,4.32,5.4,44,0.1709712,0.36856908,285.59628,0.20667909,0.52026492,0.044130001,0.78398275,2.4143875,11.383511,3.546
3997714,4.32,5.88,54,0.22441766,0.22230507,82.454071,0.17377149,0.7406038,0.038516998,1.890892,3.5617115,17.973318,7.7652001
3997715,4.32,5.94,180,0.53132445,0.072661482,176.08539,0.79295814,3.3379583,0.063804865,6.4735069,9.5858955,211.42892,423.22321
3997716,4.32,6,184,0.5406633,0.070015863,182.96678,0.78428829,3.3378992,0.075084187,6.7096753,9.85077,213.17485,424.3176
3997717,4.32,6.06,82,0.3080889,0.1197163,228.01866,0.20063101,1.469394,0.05195,3.6483073,5.6867785,34.329155,18.738001
3997725,4.32,6.54,143,0.52558422,0.21542734,157.14525,0.40627465,1.6804332,0.040300999,2.398741,5.537015,80.316391,66.225601
3997726,4.32,6.6,157,0.57062054,0.10819013,168.79132,0.48388284,2.817673,0.100301,4.8759809,8.1411324,98.625633,103.6296
3997727,4.32,6.66,196,0.67995375,0.10667488,178.25677,0.76716816,3.1547987,0.160301,5.446794,8.9498043,185.28439,317.68201
3997728,4.32,6.72,169,0.67484182,0.10420369,183.71274,0.74403661,3.1552806,0.14589,5.634419,9.0212011,136.23827,214.59599
3997729,4.32,6.78,153,0.55277497,0.12164214,196.77962,0.40416151,2.426363,0.085890003,4.2860513,7.5567851,88.230438,80.614799
3997730,4.32,6.84,149,0.53712702,0.18534686,205.99985,0.417137,1.6832873,0.02589,2.6800282,6.0346322,83.995415,68.788803
4063235,4.38,4.98,48,0.18146317,0.24919885,96.601601,0.2537927,0.84050894,0.0085260002,1.3541907,3.0250056,14.104021,5.5872002
4063236,4.38,5.04,47,0.18513571,0.32069045,99.619377,0.18829739,0.64474857,0.068526,0.98383254,2.6934381,10.897464,3.2688
4063237,4.38,5.1,53,0.20914045,0.17230675,96.472816,0.13650249,0.91195071,0.128526,2.1040866,3.9054656,12.349195,4.1040001
4063238,4.38,5.16,86,0.31997821,0.10032422,142.92363,0.14233218,1.7042084,0.163783,4.3398833,6.330853,39.161587,32.054401
4063239,4.38,5.22,77,0.31055072,0.18387812,331.98215,0.031034546,0.84193558,0.16589196,2.5036118,4.6068721,25.921333,12.7296
4063240,4.38,5.28,62,0.23297645,0.10972475,278.44064,0.09234678,1.2093796,0.163783,3.0843079,5.1654558,16.873634,6.5735998
4063241,4.38,5.34,51,0.19358909,0.33828595,252.89786,0.15791148,0.61637771,0.10413,0.92095321,2.681658,12.588262,4.0752001
4063242,4.38,5.4,47,0.17928118,0.34154958,263.45276,0.20688443,0.63042426,0.044130001,0.89532202,2.5682979,12.666926,4.2659998
4063250,4.38,5.88,64,0.26344505,0.18185298,124.50307,0.1970814,0.93128395,0.038516998,2.4265149,4.2666769,23.601793,11.3688
4063251,4.38,5.94,172,0.50672555,0.072029911,176.70422,0.86704874,3.3979418,0.098517001,6.5022054,9.402317,214.30424,444.20041
4063252,4.38,6,174,0.50720906,0.072545826,182.16763,0.86618155,3.3978839,0.114967,6.4808478,9.3732939,216.12146,445.95361
4063253,4.38,6.06,99,0.35831428,0.094736814,201.80949,0.3610341,2.147485,0.054967001,4.7433548,6.8941002,58.475437,53.3088
4063261,4.38,6.54,143,0.52065694,0.2157317,160.33296,0.46680489,1.7389679,0.040300999,2.3944154,5.5071106,84.418144,72.687599
4063262,4.38,6.6,161,0.57481182,0.1150279,170.12439,0.5551042,2.8775768,0.100301,4.6588078,7.9243965,109.33482,124.4016
4063263,4.38,6.66,197,0.67897069,0.10695636,178.29819,0.81751764,3.2147884,0.160301,5.432498,8.9315567,193.22127,338.28119
4063264,4.38,6.72,168,0.6736024,0.10494327,183.39772,0.79645711,3.2152576,0.14589,5.6312566,8.9810982,140.56584,226.62
4063265,4.38,6.78,154,0.55394316,0.1044642,193.95071,0.47904566,2.8324797,0.085890003,4.8643889,8.1630754,97.282051,100.8936
4063266,4.38,6.84,145,0.52800399,0.18859121,202.00385,0.47851515,1.7420906,0.02589,2.6558557,5.9314766,85.875633,74.106003
4128771,4.44,4.98,46,0.18000478,0.28511935,109.93291,0.25993404,0.72659719,0.0085260002,1.1503022,2.8166547,12.875857,4.5
